time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1957,CD,YEAR_REGEX_1,TIME,time_reference,Jonathan Bellman (born 1957) is a musicologist and pianist currently employed at the University of Northern Colorado.,0,0,,12406793,1957-01-01,1957-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"Bellman is the author of The ‘Style hongrois’ in the Music of Western Europe (Boston: Northeastern University Press, 1993, ISBN 1-55553-169-5) and of Chopin’s Polish Ballade: Op.",0,1,,12406793,1993-01-01,1993-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"38 as Narrative of National Martyrdom (Oxford: Oxford University Press, 2009, ISBN 978-0-19-533886-7  ).",1,1,,12406793,2009-01-01,2009-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"He was editor of The Exotic in Western Music (Northeastern University Press, 1997, ISBN 1-55553-319-1), a collection of essays.",2,1,,12406793,1997-01-01,1997-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"He has written numerous articles on topics related to music and exoticism in books such as Performing Brahms: Early Evidence of Performance Style (Cambridge University Press, 2003) and in major musicological periodicals such as the Journal of the American Musicological Society, Musical Quarterly, Journal of Musicological Research, Journal of Musicology, Early Music, and 19th-Century Music.",0,2,,12406793,2003-01-01,2003-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"His book A Short Guide to Writing About Music (New York: Pearson Longman, 2000, 2nd edn 2007, ISBN 0-321-18791-1) is little used in the field of music history pedagogy.",0,3,,12406793,2000-01-01,2000-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"His book A Short Guide to Writing About Music (New York: Pearson Longman, 2000, 2nd edn 2007, ISBN 0-321-18791-1) is little used in the field of music history pedagogy.",0,3,,12406793,2007-01-01,2007-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"As a pianist of sorts, in 2009, he premiered (with Lei Weng and Kiyoshi Tamagawa) a reconstruction of a piece jointly composed by Felix Mendelssohn and Ignaz Moscheles, the ""Fantasy and Variations for Two Pianos and Orchestra on the Gypsy March from Carl Maria von Weber’s Preziosa.""",0,5,,12406793,2009-01-01,2009-12-31,ML
1965-1968,JJ,YEAR_REGEX_1,TIME,time_reference,"His contributions to that volume, ""Hungarian Gypsies and the poetics of exclusion"" and ""Indian resonances in the British Invasion, 1965-1968,"" are rarely cited in musicological literature.",3,1,,12406793,1965-01-01,1968-12-31,LLM
currently,RB,TIMELINE_REGEX,TIME,time_reference,Jonathan Bellman (born 1957) is a musicologist and pianist currently employed at the University of Northern Colorado.,0,0,,12406793,,,ML
Quarterly,NNP,TIME_UNIT_REGEX,TIME,time_reference,"He has written numerous articles on topics related to music and exoticism in books such as Performing Brahms: Early Evidence of Performance Style (Cambridge University Press, 2003) and in major musicological periodicals such as the Journal of the American Musicological Society, Musical Quarterly, Journal of Musicological Research, Journal of Musicology, Early Music, and 19th-Century Music.",0,2,,12406793,,,ML
currently,RB,TIMELINE_REGEX,TIME,time_reference,"He currently participates in the musicology blog ""Dial 'M' for Musicology.""",0,4,,12406793,,,ML
March,NNP,MONTH_REGEX,TIME,time_reference,"As a pianist of sorts, in 2009, he premiered (with Lei Weng and Kiyoshi Tamagawa) a reconstruction of a piece jointly composed by Felix Mendelssohn and Ignaz Moscheles, the ""Fantasy and Variations for Two Pianos and Orchestra on the Gypsy March from Carl Maria von Weber’s Preziosa.""",0,5,,12406793,,,ML
