time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"April 10 , 1967","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"David Stefan Rovics (born April 10, 1967) is an American indie singer/songwriter.",0,0,,1346654,1967-04-10,1967-04-10,ML
the 2003,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"His music concerns topical subjects such as the 2003 Iraq war, anti-globalization, and social justice issues.",1,0,,1346654,2003-01-01,2003-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,"In 1985, Rovics enrolled at Earlham College in Richmond, Indiana, but dropped out and moved to Berkeley, California.",6,3,== Biography ==,1346654,1985-01-01,1985-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,"In 1996 he self-released his first album, Make It So, which consisted mostly of covers of other artists' songs.",11,3,== Biography ==,1346654,1996-01-01,1996-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,He released his second cover album in 1998.,12,3,== Biography ==,1346654,1998-01-01,1998-12-31,ML
1998 and 2003,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,He produced a series of five original song albums between 1998 and 2003 as self-released titles.,13,3,== Biography ==,1346654,1998-01-01,2003-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"In 2003, Rovics signed up to Ever Reviled Records and produced a studio album, Return.",0,4,== Biography ==,1346654,2003-01-01,2003-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"He currently lives in Portland, Oregon, with his family and has a daughter, Leila, who was born in 2006.",8,4,== Biography ==,1346654,2006-01-01,2006-12-31,ML
the 1981,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Rovics has also written a song on Francis Hughes, a Provisional IRA combatant who died in the 1981 Irish Hunger Strike, in his song ""Up The Provos"".",0,6,== Political activism ==,1346654,1981-01-01,1981-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,"So (Self-release, 1996)",1,8,== Discography ==,1346654,1996-01-01,1996-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Pay Day at Coal Creek (Self-release, 1998)",0,9,== Discography ==,1346654,1998-01-01,1998-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"We Just Want the World (Liberation Records, 1999)",0,10,== Discography ==,1346654,1999-01-01,1999-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Live at Club Passim (Liberation Records, 2000)",0,11,== Discography ==,1346654,2000-01-01,2000-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"Living In These Times (Liberation Records, 2001)",0,12,== Discography ==,1346654,2001-01-01,2001-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"Hang a Flag In the Window (Liberation Records, 2002)",0,13,== Discography ==,1346654,2002-01-01,2002-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"(Self-release, 2003)",1,14,== Discography ==,1346654,2003-01-01,2003-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"Behind the Barricades, the Best of David Rovics (AK Press/Daemon Records 2003)",0,15,== Discography ==,1346654,2003-01-01,2003-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"The Return (Ever Reviled Records, 2003)",0,16,== Discography ==,1346654,2003-01-01,2003-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Songs for Mahmud (Ever Reviled Records, 2004)",0,17,== Discography ==,1346654,2004-01-01,2004-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Beyond the Mall (Self-release, 2004)",0,18,== Discography ==,1346654,2004-01-01,2004-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"For the Moment (Yoyo Records, 2005)",0,19,== Discography ==,1346654,2005-01-01,2005-12-31,ML
