time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
the 1960s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Hopkins recorded and performed on many British and American pop and rock music releases from the 1960s through the 1990s including many songs by The Rolling Stones, The Kinks and The Who.",1,0,,872277,1960-01-01,1969-12-31,ML
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Hopkins recorded and performed on many British and American pop and rock music releases from the 1960s through the 1990s including many songs by The Rolling Stones, The Kinks and The Who.",1,0,,872277,1990-01-01,1999-12-31,ML
24 February 1944,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Nicholas Christian Hopkins was born in Perivale, Middlesex, England, on 24 February 1944.",0,2,== Early life ==,872277,1944-02-24,1944-02-24,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,"Hopkins' studies were interrupted in 1960 when he left school at 16 to become the pianist with Screaming Lord Sutch's Savages until, two years later, he and fellow Savages Bernie Watson, Rick Brown (aka Ricky Fenson) and Carlo Little joined the renowned blues harmonica player Cyril Davies, who had just left Blues Incorporated, and became the Cyril Davies (R&B) All-Stars.",5,2,== Early life ==,872277,1960-01-01,1960-12-31,ML
May 1963,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"However, he was forced to leave the All Stars in May 1963 for a series of operations that almost cost him his life and he was bed-ridden for 19 months in his late teenage years.",7,2,== Early life ==,872277,1963-05-01,1963-05-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,"Hopkins played with the Rolling Stones on all their studio albums from Between the Buttons  in 1967 through Tattoo You in 1981, excepting for Some Girls (1978).",0,4,== With The Rolling Stones ==,872277,1967-01-01,1967-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,"Hopkins played with the Rolling Stones on all their studio albums from Between the Buttons  in 1967 through Tattoo You in 1981, excepting for Some Girls (1978).",0,4,== With The Rolling Stones ==,872277,1981-01-01,1981-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"Hopkins played with the Rolling Stones on all their studio albums from Between the Buttons  in 1967 through Tattoo You in 1981, excepting for Some Girls (1978).",0,4,== With The Rolling Stones ==,872277,1978-01-01,1978-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,"Among his contributions, he supplied the prominent piano parts on ""We Love You"" and ""She's a Rainbow"" (both 1967), ""Sympathy for the Devil"" and ""No Expectations"" (1968), ""Monkey Man"" (1969), ""Sway"" (1971), ""Loving Cup"" and ""Ventilator Blues"" (1972), ""Angie"" (1973), ""Time Waits for No One"" (1974) and ""Waiting on a Friend"" (recorded 1972, released in 1981).",1,4,== With The Rolling Stones ==,872277,1967-01-01,1967-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,"Among his contributions, he supplied the prominent piano parts on ""We Love You"" and ""She's a Rainbow"" (both 1967), ""Sympathy for the Devil"" and ""No Expectations"" (1968), ""Monkey Man"" (1969), ""Sway"" (1971), ""Loving Cup"" and ""Ventilator Blues"" (1972), ""Angie"" (1973), ""Time Waits for No One"" (1974) and ""Waiting on a Friend"" (recorded 1972, released in 1981).",1,4,== With The Rolling Stones ==,872277,1968-01-01,1968-12-31,ML
