time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"August 23 , 1927","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Martial Solal (born August 23, 1927) is a French jazz pianist and composer.",0,0,,2927221,1927-08-23,1927-08-23,ML
1942,CD,YEAR_REGEX_1,TIME,time_reference,He was expelled from school in 1942 because of his parents' Jewish ancestry.,2,2,== Biography ==,2927221,1942-01-01,1942-12-31,ML
1950,CD,YEAR_REGEX_1,TIME,time_reference,"After settling in Paris in 1950, he began working with Django Reinhardt and U.S. expatriates such as Sidney Bechet and Don Byas.",7,2,== Biography ==,2927221,1950-01-01,1950-12-31,ML
the late 1950s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"He formed a quartet (occasionally also leading a big band) in the late 1950s, although he had been recording as a leader since 1953.",8,2,== Biography ==,2927221,,,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,"He formed a quartet (occasionally also leading a big band) in the late 1950s, although he had been recording as a leader since 1953.",8,2,== Biography ==,2927221,1953-01-01,1953-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,"He composed music for Jean-Luc Godard's debut feature film Breathless (À bout de souffle, 1960).",10,2,== Biography ==,2927221,1960-01-01,1960-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,"In 1963, he made an appearance at the Newport Jazz Festival in Rhode Island; the Newport '63 album purporting to be a recording of this gig is actually a studio recreation with overdubbed applause, as documented in the sleeve notes of some later reissues.",11,2,== Biography ==,2927221,1963-01-01,1963-12-31,ML
'63,MD,YEAR_REGEX_2,TIME,,"In 1963, he made an appearance at the Newport Jazz Festival in Rhode Island; the Newport '63 album purporting to be a recording of this gig is actually a studio recreation with overdubbed applause, as documented in the sleeve notes of some later reissues.",11,2,== Biography ==,2927221,,,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,"From 1968, he performed and recorded with Lee Konitz in Europe and the U.S.",13,2,== Biography ==,2927221,1968-01-01,1968-12-31,ML
January 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In its January 2011 issue, The Gruppen Review published a 12-page interview in which Solal discusses his work as an eternal ""researcher in jazz"".",14,2,== Biography ==,2927221,2011-01-01,2011-01-31,ML
1954,CD,YEAR_REGEX_1,TIME,time_reference,1954 French Modern Sounds (Swing/Disques Vogue),0,7,== Discography == | === Leader ===,2927221,1954-01-01,1954-12-31,ML
1954,CD,YEAR_REGEX_1,TIME,time_reference,1954 Martial Solal Trio  (Disques Vogue),0,8,== Discography == | === Leader ===,2927221,1954-01-01,1954-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,1959 Suite en ré bémol pour quartette de jazz (Columbia),0,9,== Discography == | === Leader ===,2927221,1959-01-01,1959-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,1961 Martial Solal (Vogue),0,10,== Discography == | === Leader ===,2927221,1961-01-01,1961-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,1962,0,11,== Discography == | === Leader ===,2927221,1962-01-01,1962-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,"1962 Jazz à Gaveau (Columbia); US release as In Concert/Trio in Concert (Liberty, 1963)",0,12,== Discography == | === Leader ===,2927221,1962-01-01,1962-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,"1962 Jazz à Gaveau (Columbia); US release as In Concert/Trio in Concert (Liberty, 1963)",0,12,== Discography == | === Leader ===,2927221,1963-01-01,1963-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,1962 Suite pour une frise (Pathé-Marconi),0,13,== Discography == | === Leader ===,2927221,1962-01-01,1962-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,1963,0,14,== Discography == | === Leader ===,2927221,1963-01-01,1963-12-31,ML
'63,NNP,YEAR_REGEX_2,TIME,time_reference,At Newport '63 (RCA),1,14,== Discography == | === Leader ===,2927221,,,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,1964 Concert à Gaveau vol.,0,15,== Discography == | === Leader ===,2927221,1964-01-01,1964-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,1965 Martial Solal Trio (Columbia),0,16,== Discography == | === Leader ===,2927221,1965-01-01,1965-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,1965 Son 66 (Columbia),0,17,== Discography == | === Leader ===,2927221,1965-01-01,1965-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,1970 Locomotion (with Henry Texier and Bernard Lubat),0,18,== Discography == | === Leader ===,2927221,1970-01-01,1970-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,1970 Sans tambour ni trompette (RCA Victor),0,19,== Discography == | === Leader ===,2927221,1970-01-01,1970-12-31,ML
1975 7,CD CD,YEAR_REGEX_1 DIGIT_REGEX_1,TIME NUMERAL,,1975 7,0,20,== Discography == | === Leader ===,2927221,,,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,1975 Nothing but Piano (MPS),0,21,== Discography == | === Leader ===,2927221,1975-01-01,1975-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,1978 Suite for Trio (Universal),0,22,== Discography == | === Leader ===,2927221,1978-01-01,1978-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,1981 Big Band (Universal),0,23,== Discography == | === Leader ===,2927221,1981-01-01,1981-12-31,ML
