time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
27 October 1782,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,3,1782-10-27,1782-10-27,ML
March 1796,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,5,1796-03-01,1796-03-31,ML
1800,CD,YEAR_REGEX_1,TIME,time_reference,5,5,1800-01-01,1800-12-31,ML
1801,CD,YEAR_REGEX_1,TIME,time_reference,6,5,1801-01-01,1801-12-31,ML
1805,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1805-01-01,1805-12-31,ML
1807,CD,YEAR_REGEX_1,TIME,time_reference,2,6,1807-01-01,1807-12-31,ML
1827,CD,YEAR_REGEX_1,TIME,time_reference,0,9,1827-01-01,1827-12-31,ML
August 1828,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,9,1828-08-01,1828-08-31,ML
February 1831,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,9,1831-02-01,1831-02-28,ML
1822,CD,YEAR_REGEX_1,TIME,time_reference,3,12,1822-01-01,1822-12-31,ML
1834,CD,YEAR_REGEX_1,TIME,time_reference,4,12,1834-01-01,1834-12-31,ML
September 1834,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,13,1834-09-01,1834-09-30,ML
1835,CD,YEAR_REGEX_1,TIME,time_reference,4,13,1835-01-01,1835-12-31,ML
1836,CD,YEAR_REGEX_1,TIME,time_reference,0,15,1836-01-01,1836-12-31,ML
of 1838,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,15,1838-01-01,1838-12-31,ML
May 1840,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,3,15,1840-05-01,1840-05-31,ML
27 May 1840,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,5,15,1840-05-27,1840-05-27,ML
1876,CD,YEAR_REGEX_1,TIME,time_reference,8,15,1876-01-01,1876-12-31,ML
1893,CD,YEAR_REGEX_1,TIME,time_reference,9,15,1893-01-01,1893-12-31,ML
1896,CD,YEAR_REGEX_1,TIME,time_reference,10,15,1896-01-01,1896-12-31,ML
1813,CD,YEAR_REGEX_1,TIME,time_reference,0,17,1813-01-01,1813-12-31,ML
