time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
11 March 1966,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Mohit Chauhan (born 11 March 1966) is an Indian playback singer, known for his work in Hindi films.",0,0,,15162266,1966-03-11,1966-03-11,ML
11 March 1966,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Mohit Chauhan was born in the town of Nahan, Sirmaur district, Himachal Pradesh, on 11 March 1966.",0,2,== Early life ==,15162266,1966-03-11,1966-03-11,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"His first album, Boondein, was released in 1998 and featured the popular songs ""Dooba Dooba"" and ""Pehchan"".",1,4,== Career ==,15162266,1998-01-01,1998-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,The second album was released in 2000.,2,4,== Career ==,15162266,2000-01-01,2000-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"After Silk Route was discontinued in 2008, he released another album ""Fitoor"" in 2009.",3,4,== Career ==,15162266,2008-01-01,2008-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"After Silk Route was discontinued in 2008, he released another album ""Fitoor"" in 2009.",3,4,== Career ==,15162266,2009-01-01,2009-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"Chauhan's film singing career began in 2002 when he sung ""Pehli Nazar Mein Dari Thi"" from the film Road.",4,4,== Career ==,15162266,2002-01-01,2002-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,He won the Filmfare Award for Best Male Playback Singer prize in 2010 for the song Masakali.,6,4,== Career ==,15162266,2010-01-01,2010-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011, he was featured in the third episode of The Dewarists for his song ""Maaya"".",7,4,== Career ==,15162266,2011-01-01,2011-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,"In 2017, he made his Gujarati language debut with the song ""Jaag Re Banda"" from the movie Last Chance.",9,4,== Career ==,15162266,2017-01-01,2017-12-31,ML
the 2002,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Chauhan made his debut with Shandilya's composition of the song ""Pehli Nazar Me Dari Thi"" from the 2002 film Road.",1,6,== Career == | === Bollywood Debut:2002-07 ===,15162266,2002-01-01,2002-12-31,ML
the 2004,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"This was followed by ""Sabse Peeche Hum Khade"" for the 2004 film Let's Enjoy, ""Paintra"" and ""Guncha Koi"" for the 2005 film Main Meri Patni aur Woh in which he also served as composer, and the song ""Angna"" and ""Rowan Akhiya"" for the film Adharma.",0,7,== Career == | === Bollywood Debut:2002-07 ===,15162266,2004-01-01,2004-12-31,ML
the 2005,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"This was followed by ""Sabse Peeche Hum Khade"" for the 2004 film Let's Enjoy, ""Paintra"" and ""Guncha Koi"" for the 2005 film Main Meri Patni aur Woh in which he also served as composer, and the song ""Angna"" and ""Rowan Akhiya"" for the film Adharma.",0,7,== Career == | === Bollywood Debut:2002-07 ===,15162266,2005-01-01,2005-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"The song proved to be a breakthrough for him, and in 2007, he followed this up with his first major hit song in the Pritam-composed romantic ballad ""Tum Se Hi"" for the film Jab We Met, penned by Irshad Kamil; both Pritam and writer-director Imtiaz Ali wanted Chauhan to lend his voice for this romantic track.",1,8,== Career == | === Bollywood Debut:2002-07 ===,15162266,2007-01-01,2007-12-31,ML
2008-10,JJ,YEAR_REGEX_1,TIME,time_reference,2008-10,1,9,== Career == | === 2008-10 ===,15162266,2008-10-01,2008-10-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Chauhan followed the success of ""Tum Se Hi"" with the song ""Kuchh Khaas Hai"" in 2008, composed by Salim–Sulaiman, for Fashion.",0,10,== Career == | === 2008-10 ===,15162266,2008-01-01,2008-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"2009 was the most successful year in Chauhan's career, as of the 8 songs he recorded, 4 of them — ""Masakali"" from Delhi-6, ""Yeh Dooriyan"" from Love Aaj Kal, ""Pehli Baar Mohabbat"" from Kaminey and ""Tune Jo Na Kaha"" from New York — were huge chartbusters, establishing him as an audience favourite among the younger generation.",0,11,== Career == | === 2008-10 ===,15162266,2009-01-01,2009-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"2010 proved to be a moderately successful follow-up to Chauhan's success from the previous year, as his songs became popular.",1,11,== Career == | === 2008-10 ===,15162266,2010-01-01,2010-12-31,ML
