time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"February 18 , 1937","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Born Warren Schexnider on February 18, 1937, in Leroy, Louisiana, he moved to nearby Abbeville, Louisiana, to attend first grade.",0,2,== Background and career ==,14677187,1937-02-18,1937-02-18,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,"In 1956 Storm founded his own rhythm and blues/early rock and roll group, and in 1958 he began recording for Crowley, Louisiana, record producer J. D. ""Jay"" Miller.",0,4,== Background and career ==,14677187,1956-01-01,1956-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,"In 1956 Storm founded his own rhythm and blues/early rock and roll group, and in 1958 he began recording for Crowley, Louisiana, record producer J. D. ""Jay"" Miller.",0,4,== Background and career ==,14677187,1958-01-01,1958-12-31,ML
around 1970,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the early 1960s he teamed up with fellow swamp pop musicians Rod Bernard and Skip Stewart to form The Shondells, performing with the group and cutting tracks on the La Louisianne label until The Shondells disbanded around 1970.",5,4,== Background and career ==,14677187,1970-01-01,1970-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"During the 1980s and '90s, Storm appeared as a regular house musician at several south Louisiana danceclubs, and in 1989 recorded the Cajun Born LP for La Louisianne with fellow south Louisiana musicians Rufus Thibodeaux, Johnnie Allan, and Clint West.",0,6,== Background and career ==,14677187,1989-01-01,1989-12-31,ML
Around 2000,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Around 2000, Storm experienced a resurgence in popularity when he joined the Lil' Band of Gold, an all-star south Louisiana band that included, among others, guitarist C. C. Adcock, accordionist Steve Riley of the Mamou Playboys; fiddler David Greely; Richard Comeaux of River Road; and pianist David Egan of Filé.",0,8,== Resurgence of popularity ==,14677187,2000-01-01,2000-12-31,ML
"September 5 , 2010","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On September 5, 2010, during his performance at the ""Boogie for the Bayou"" fundraiser event at Paragon Casino in Marksville, Louisiana, Warren Storm was inducted into The Louisiana Music Hall of Fame.",0,9,== Resurgence of popularity ==,14677187,2010-09-05,2010-09-05,ML
"September 7 , 2021","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Storm died on September 7, 2021, at the age of 84.",0,10,== Resurgence of popularity ==,14677187,2021-09-07,2021-09-07,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,"Shane K. Bernard, Swamp Pop: Cajun and Creole Rhythm and Blues (Jackson: University Press of Mississippi, 1996).",0,12,== References ==,14677187,1996-01-01,1996-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,"John Broven, South to Louisiana: The Music of the Cajun Bayous (Gretna, La.: Pelican, 1983).",0,13,== References ==,14677187,1983-01-01,1983-12-31,ML
the early 1950s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"In the early 1950s, he began to perform publicly with Larry Brasso and the Rhythmaires.",2,2,== Background and career ==,14677187,1950-01-01,1953-12-31,LLM
the late 1950s and 1960s,DT JJ NNS CC CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER MODIFIER TIME MODIFIER TIME,time_reference,"Storm also served as a session drummer for Miller in the late 1950s and 1960s and appeared on dozens of swamp blues sessions for Excello by artists such as Lazy Lester, Lightnin' Slim, Katie Webster, and Lonesome Sundown.",3,4,== Background and career ==,14677187,1950-01-01,1969-12-31,LLM
"February 18 , 1937 – September 7 , 2021","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Warren Storm (February 18, 1937 – September 7, 2021) was an American drummer and vocalist, known as a pioneer of the musical genre swamp pop; a combination of rhythm and blues, country and western, and Cajun music and black Creole music.",0,0,,14677187,1937-02-18,2021-09-07,LLM
nightclubs,NNS,DAY_TIME_REGEX,TIME,time_reference,"Around this time he befriended fellow Abbeville musician Bobby Charles, and the two would travel to New Orleans to hear black rhythm and blues artists in the local nightclubs, particularly Fats Domino and drummers Earl Palmer and Charles ""Hungry"" Williams.",0,3,== Background and career ==,14677187,,,ML
the following years,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Over the following years Storm recorded swamp pop music for numerous labels, including Rocko, Zynn, American Pla-Boy, Top Rank, and Dot.",4,4,== Background and career ==,14677187,,,ML
the early 1960s,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"In the early 1960s he teamed up with fellow swamp pop musicians Rod Bernard and Skip Stewart to form The Shondells, performing with the group and cutting tracks on the La Louisianne label until The Shondells disbanded around 1970.",5,4,== Background and career ==,14677187,,,ML
Tonight,NNP,DAY_TIME_REGEX,TIME,time_reference,"It was during this period that Storm recorded two more regional favorites, ""Lord I Need Somebody Bad Tonight"" and ""My House of Memories.""",1,5,== Background and career ==,14677187,,,ML
the 1980s and '90s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_2,MODIFIER TIME MODIFIER TIME,time_reference,"During the 1980s and '90s, Storm appeared as a regular house musician at several south Louisiana danceclubs, and in 1989 recorded the Cajun Born LP for La Louisianne with fellow south Louisiana musicians Rufus Thibodeaux, Johnnie Allan, and Clint West.",0,6,== Background and career ==,14677187,,,ML
