time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1985,CD,YEAR_REGEX_1,TIME,time_reference,"In 1985, she made her debut with the single ""Satsui no Vacane"".",3,0,,3102549,1985-01-01,1985-12-31,ML
"January 5 , 2005","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"She was diagnosed with acute myelogenous leukemia on January 5, 2005.",0,1,,3102549,2005-01-05,2005-01-05,ML
"November 6 , 2005","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"At 4:38 A.M. on November 6, 2005, Honda died at the Juntendo University Hospital in Bunkyō, Tokyo.",1,1,,3102549,2005-11-06,2005-11-06,ML
"July 31 , 1967","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Kudo was born in Japan on July 31, 1967 at Narimasu Maternity Hospital in Narimasu, Itabashi.",0,3,== Early life ==,3102549,1967-07-31,1967-07-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,"While Kudo was enrolled at Tokyo Seitoku University Junior & Senior High School in 1983, she would visit Harajuku because the record label Bondo Kikaku was recruiting a new member for the group called Shojotai.",3,5,== Beginnings ==,3102549,1983-01-01,1983-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,"While still working with Bondo Kikaku in 1984, she heard a demo of Meiko Nakahara's song ""Kimitachi Kiwi Papaya Mango da ne"", which had just become a hit, this lead Kudo to believe Bondo Kikaku's President, Keiji Takasugi was taking the company in the wrong direction, and would make her decide to become a solo artist.",5,5,== Beginnings ==,3102549,1984-01-01,1984-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,"In 1984, Kudo performed at the Nagasaki Kayo Festival, which was a television contest to where teenagers and young adults competed to become new idols by winning what was called the grand prix.",6,5,== Beginnings ==,3102549,1984-01-01,1984-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,"Looking to follow up on the success of ""Satsui no Vacane"", Honda would release ""1986 nen no Marilyn"", in which a controversy would arise from her performances, in which Honda would shake her hips suggestively while wearing a navel costume, at the time this was not common for idols and was thought to be offensive.",9,5,== Beginnings ==,3102549,1986-01-01,1986-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,"In 1988, she made an attempt to revive her dwindling career by forming an all girl rock group called ""Minako with Wild Cats"", the group however would disband a year later due to lack of any hit songs.",10,5,== Beginnings ==,3102549,1988-01-01,1988-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,In 1990 a turning point came for her career.,11,5,== Beginnings ==,3102549,1990-01-01,1990-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, Honda would add a period to the end of her name; this was done because Honda believed there was judgment to her surname.",0,8,== Later career and illness ==,3102549,2004-01-01,2004-12-31,ML
late 2004,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Honda became ill in late 2004, but still performed in December in spite of a fever and fatigue.",1,8,== Later career and illness ==,3102549,2004-01-01,2004-12-31,ML
"January 5 , 2005","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"When her cold-like symptoms failed to improve, she sought medical treatment and was diagnosed with acute myelogenous leukemia on January 5, 2005.",2,8,== Later career and illness ==,3102549,2005-01-05,2005-01-05,ML
"November 6 , 2005","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"At 4:38 a.m. on November 6, 2005, Honda died at the Juntendo University Hospital in Bunkyō, Tokyo, officially from acute myelogenous leukemia.",1,10,== Death ==,3102549,2005-11-06,2005-11-06,ML
"April 21 , 1985","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Satsui No Vacance (殺意のバカンス Satsui No Bakansu, Vacation of the Urge To Kill) (April 21, 1985)",0,13,== Discography == | === Singles ===,3102549,1985-04-21,1985-04-21,ML
