time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1925,CD,YEAR_REGEX_1,TIME,time_reference,2,2,1925-01-01,1925-12-31,ML
1927,CD,YEAR_REGEX_1,TIME,time_reference,2,3,1927-01-01,1927-12-31,ML
1931,CD,YEAR_REGEX_1,TIME,time_reference,0,4,1931-01-01,1931-12-31,ML
1939,CD,YEAR_REGEX_1,TIME,time_reference,0,5,1939-01-01,1939-12-31,ML
1941,CD,YEAR_REGEX_1,TIME,time_reference,1,5,1941-01-01,1941-12-31,ML
1942,CD,YEAR_REGEX_1,TIME,time_reference,1,5,1942-01-01,1942-12-31,ML
"September 29 , 1995","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,7,1995-09-29,1995-09-29,ML
December 1930,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,16,1930-12-01,1930-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,34,1983-01-01,1983-12-31,ML
the late 1930s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,4,1937-01-01,1939-12-31,LLM
the early 1920s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,2,1920-01-01,1925-12-31,LLM
"July 4 , 1904 – September 29 , 1995","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1904-07-04,1995-09-29,LLM
Sunday,NNP,WEEK_REGEX,TIME,time_reference,3,3,,,ML
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,1,6,,,ML
December,NNP,MONTH_REGEX,TIME,time_reference,2,6,,,ML
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,0,26,,,ML
December,NNP,MONTH_REGEX,TIME,time_reference,0,27,,,ML
June,NNP,MONTH_REGEX,TIME,time_reference,0,29,,,ML
1897-1942,JJ,YEAR_REGEX_1,TIME,time_reference,0,34,,,ML
1904-1995,CD,YEAR_REGEX_1,TIME,time_reference,0,39,,,ML
