time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1929,CD,YEAR_REGEX_1,TIME,time_reference,"Bodega Band (established 1929 in Trondheim, Norway) is a Norwegian jazz orchestra based in Trondheim, and part of ""Studentersamfundets Orkester"" at the Studentersamfundet i Trondhjem.",0,0,,37272450,1929-01-01,1929-12-31,ML
1945,CD,YEAR_REGEX_1,TIME,time_reference,"From 1945, the leader and organizer Ragnvald Sexe was central to the expansion to a 12-piece orchestra.",0,8,== Original band members ==,37272450,1945-01-01,1945-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,"After a period of hibernation, there was a new impetus in 1958, with the conductor Jostein Gjersvik.",1,8,== Original band members ==,37272450,1958-01-01,1958-12-31,ML
1959–64,CD,YEAR_REGEX_1,TIME,time_reference,Later Asbjørn Krokstad (trombone) and drummer Bonsak Schieldrop (1959–64) developed the band to a 17-man crew after model of Count Basie.,2,8,== Original band members ==,37272450,1959-01-01,2064-12-31,ML
Around 1971,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Around 1971, Per Husby (piano and arranger) took charge of Bodega Band, and was central to a change of course with a greater element of his own music, assisted by performers and writers like Lars Martin Thomassen (flugelhorn),",0,9,== Original band members ==,37272450,1971-01-01,1971-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,A highlight was the visit in 1972 by musical instructor Clark Terry.,2,9,== Original band members ==,37272450,1972-01-01,1972-12-31,ML
the 1970,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,Other band members in the 1970's ==,1,10,== Other band members in the 1970's ==,37272450,1970-01-01,1970-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"Knut Lauritzen (instructor and conductor)In this period the Bodega band also toured to Reykjavík (1978), performed at Moldejazz (1977) and at the ""Festspillene i Nord-Norge"" (1973).",0,38,== Other band members in the 1970's ==,37272450,1978-01-01,1978-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,"Knut Lauritzen (instructor and conductor)In this period the Bodega band also toured to Reykjavík (1978), performed at Moldejazz (1977) and at the ""Festspillene i Nord-Norge"" (1973).",0,38,== Other band members in the 1970's ==,37272450,1977-01-01,1977-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,"Knut Lauritzen (instructor and conductor)In this period the Bodega band also toured to Reykjavík (1978), performed at Moldejazz (1977) and at the ""Festspillene i Nord-Norge"" (1973).",0,38,== Other band members in the 1970's ==,37272450,1973-01-01,1973-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,"They also released three records with their own music on label Studentersamfundet i Trondhjem (1973, 74 and 77).",1,38,== Other band members in the 1970's ==,37272450,1973-01-01,1973-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,Jarle Førde was the leader from 1981.,1,39,== Other band members in the 1970's ==,37272450,1981-01-01,1981-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"Vigleik Storaas was the leader a time from 1990, when the band was reorganized.",2,39,== Other band members in the 1970's ==,37272450,1990-01-01,1990-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,1973:,0,41,== Discography ==,37272450,1973-01-01,1973-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,1974:,0,42,== Discography ==,37272450,1974-01-01,1974-12-31,ML
1977,CD,YEAR_REGEX_1,TIME,time_reference,1977:,0,43,== Discography ==,37272450,1977-01-01,1977-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,1987:,0,44,== Discography ==,37272450,1987-01-01,1987-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,1992:,0,45,== Discography ==,37272450,1992-01-01,1992-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,2003:,0,46,== Discography ==,37272450,2003-01-01,2003-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,2005:,0,47,== Discography ==,37272450,2005-01-01,2005-12-31,ML
1970-1980,JJ,YEAR_REGEX_1,TIME,time_reference,"Footprints: Jazz in Norway vol.5: 1970-1980, various artists",1,47,== Discography ==,37272450,1970-01-01,1980-12-31,LLM
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,"Eirik Lie/Tor Halmrast (guitar), Torgeir Døssland (alto saxophone and clarinet) and Jan Tro (bass).",1,9,== Original band members ==,37272450,,,ML
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,"Jan Erik Johansen (trompet),",0,16,== Other band members in the 1970's ==,37272450,,,ML
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,Jan Ivar Bruheim (trombone),0,20,== Other band members in the 1970's ==,37272450,,,ML
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,"Jan Eriksen (trombone),",0,21,== Other band members in the 1970's ==,37272450,,,ML
