time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
of 1964,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,0,1964-01-01,1964-12-31,ML
1954,CD,YEAR_REGEX_1,TIME,time_reference,4,3,1954-01-01,1954-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,8,3,1952-01-01,1952-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,9,3,1958-01-01,1958-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,11,3,1959-01-01,1959-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,13,3,1962-01-01,1962-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,14,3,2004-01-01,2004-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,5,1963-01-01,1963-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1964-01-01,1964-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,1,6,1964-01-01,1964-12-31,ML
"July 17 , 1964","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,7,1964-07-17,1964-07-17,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,1,8,1964-01-01,1964-12-31,ML
"May 1 , 1965","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,9,1965-05-01,1965-05-01,ML
"September 23 , 1965","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,2,9,1965-09-23,1965-09-23,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,5,9,1967-01-01,1967-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,6,9,1966-01-01,1966-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,8,9,1966-01-01,1966-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,11,9,1966-01-01,1966-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,14,9,1967-01-01,1967-12-31,ML
1967 and 1968,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,11,1967-01-01,1968-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,1,12,1969-01-01,1969-12-31,ML
July 1970,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,13,1970-07-01,1970-07-31,ML
"November 5 , 1970","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,13,1970-11-05,1970-11-05,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,8,19,1962-01-01,1962-12-31,ML
