time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"January 3 , 1946","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Motohiko ""Toko"" Hino (January 3, 1946 in Tokyo – May 13, 1999) was a Japanese jazz drummer.",0,0,,42747103,1946-01-03,1946-01-03,ML
"May 13 , 1999","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Motohiko ""Toko"" Hino (January 3, 1946 in Tokyo – May 13, 1999) was a Japanese jazz drummer.",0,0,,42747103,1999-05-13,1999-05-13,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"In the mid-1970s, Hino was repeatedly voted by Swing Journal as the best jazz drummer in Japan, though from 1978 he was based in New York City.",2,1,,42747103,1978-01-01,1978-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,He died in 1999 of cancer.,0,2,,42747103,1999-01-01,1999-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,"First Album (Columbia, 1971)",0,4,== Discography ==,42747103,1971-01-01,1971-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,"Sailing Ice (TBM, 1976)",0,5,== Discography ==,42747103,1976-01-01,1976-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,"Sailing Stone (Gramavision, 1992)",0,6,== Discography ==,42747103,1992-01-01,1992-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"It's There (Fun House, 1993)With Jon Faddis and Billy Harper",0,7,== Discography ==,42747103,1993-01-01,1993-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,"Jon & Billy (Trio, 1974)With Joe Henderson",0,8,== Discography ==,42747103,1974-01-01,1974-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,"""Joe Henderson in Japan"" (1973) Milestone Records.",0,9,== Discography ==,42747103,1973-01-01,1973-12-31,ML
1971 and two,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX BASIC_NUMBER_REGEX_1,TIME MODIFIER NUMERAL,time_range,"He released an album under his own name in 1971 and two more in the early 1990s, and played with musicians such as JoAnne Brackeen, Joe Henderson, Takehiro Honda, Nobuyoshi Ino, Karen Mantler, Hugh Masekela, John Scofield, Jean-Luc Ponty, Sonny Rollins, and Shungo Sawada.",3,1,,42747103,1971-01-01,1999-12-31,LLM
