time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"October 6 , 1970","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Jonah Jay Jenkins (born Jonah Moore, October 6, 1970) is an American vocalist, known for his work with bands such as Only Living Witness, Miltown, Milligram, The Northern Skulls and Raw Radar War.",0,0,,4784939,1970-10-06,1970-10-06,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"Jenkins formed Only Living Witness with Eric Stevenson, of Formicide in 1989.",0,3,== Biography ==,4784939,1989-01-01,1989-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"When Only Living Witness split up in 1995, Jenkins went on to form two bands, Miltown and Milligram.",2,3,== Biography ==,4784939,1995-01-01,1995-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In 2001, Jenkins contributed lyrics and vocals for the song ""Stockholm (Blues)"" on 5ive's Continuum Research Project's album The Telestic Disfracture, also on Tortuga Recordings.",0,5,== Biography ==,4784939,2001-01-01,2001-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002, Jenkins formed Raw Radar War (formerly Septic Youth Command), and also started a record label, TRAKTOR7 Records, releasing albums by Milligram, Crash and Burn, Lamont, The Hidden, Waltham, Blacktail, Quintaine Americana, Morgan Knockers, and Black Helicopter.",1,5,== Biography ==,4784939,2002-01-01,2002-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"In 2005, Jenkins contributed vocals on two songs to Crash and Burn's album The Value of Mistrust.",2,5,== Biography ==,4784939,2005-01-01,2005-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006, Jenkins sang on 36 Crazyfists's album, Rest Inside The Flames, on the track ""We Cannot Deny"".",0,6,== Biography ==,4784939,2006-01-01,2006-12-31,ML
year,NN,TIME_UNIT_REGEX,TIME,time_reference,"The same year he performed vocals on Converge's album, No Heroes for the track ""Grim Heart/Black Rose"".",1,6,== Biography ==,4784939,,,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, Jenkins appeared as a guest vocalist on one track of Ehnahre's debut album, The Man Closing Up.",2,6,== Biography ==,4784939,2008-01-01,2008-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, Only Living Witness briefly reformed to perform four reunion shows.",0,7,== Biography ==,4784939,2008-01-01,2008-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011, Milligram reformed to play at Worcester Palladium with the Kyuss Lives!",1,7,== Biography ==,4784939,2011-01-01,2011-12-31,ML
March 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 2017, Raw Radar War recorded with Glenn Smith for the Death Kiss Radio Show CD release, Volume One of a series.",0,8,== Biography ==,4784939,2017-03-01,2017-03-31,ML
"April 20 , 2018","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On April 20, 2018, The Northern Skulls (with Jenkins on vocals) digitally released a single called ""Eyes Are Why"".",0,9,== Biography ==,4784939,2018-04-20,2018-04-20,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,1987 :,0,11,== Discography ==,4784939,1987-01-01,1987-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,1989 :,0,12,== Discography ==,4784939,1989-01-01,1989-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,1990 : self-titled demo cassette (4 songs),0,13,== Discography ==,4784939,1990-01-01,1990-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,1990 :,0,14,== Discography ==,4784939,1990-01-01,1990-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,1990 :,0,15,== Discography ==,4784939,1990-01-01,1990-12-31,ML
of 1000,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Complex Man 7"" (Look Again Records) limited press of 1000 copies",1,15,== Discography ==,4784939,1000-01-01,1000-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,1992 : Prone Mortal Form demo cassette Slipt Disc Records (the label's only release),0,16,== Discography ==,4784939,1992-01-01,1992-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,1992 : East Coast Assault compilation (Too Damn Hype Records),0,17,== Discography ==,4784939,1992-01-01,1992-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,1993 :,0,18,== Discography ==,4784939,1993-01-01,1993-12-31,ML
Century,NNP,TIME_UNIT_REGEX,TIME,time_reference,Prone Mortal Form CD (Century Media Records),1,18,== Discography ==,4784939,,,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,1994 :,0,19,== Discography ==,4784939,1994-01-01,1994-12-31,ML
Century,NNP,TIME_UNIT_REGEX,TIME,time_reference,Bloodlines: The Seeds of Rebellion compilation (Century Media Records),1,19,== Discography ==,4784939,,,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,1994 : Case Closed?:,0,20,== Discography ==,4784939,1994-01-01,1994-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,1995 :,0,21,== Discography ==,4784939,1995-01-01,1995-12-31,ML
'89-'91,POS,YEAR_REGEX_2,TIME,,Boston Hardcore '89-'91 (Taang!,1,21,== Discography ==,4784939,,,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,1995 :,0,22,== Discography ==,4784939,1995-01-01,1995-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,1996 :,0,23,== Discography ==,4784939,1996-01-01,1996-12-31,ML
Century,NNP,TIME_UNIT_REGEX,TIME,time_reference,Innocents CD (Century Media Records),1,23,== Discography ==,4784939,,,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,2006 : Prone Mortal Form/Innocents CD re-issue (Century Media Records),0,24,== Discography ==,4784939,2006-01-01,2006-12-31,ML
