time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
4 June 1950,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Dagmar Krause (born 4 June 1950) is a German singer, best known for her work with avant-rock groups including Slapp Happy, Henry Cow, and Art Bears.",0,0,,736614,1950-06-04,1950-06-04,ML
4 June 1950,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Dagmar Krause was born in Hamburg, West Germany on 4 June 1950.",0,3,== Biography == | === Bands and projects ===,736614,1950-06-04,1950-06-04,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,"In 1968 she was invited to join the City Preachers, a contemporary folk/protest she once half-jokingly described as a German version of The Mamas & the Papas.",2,3,== Biography == | === Bands and projects ===,736614,1968-01-01,1968-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,"The City Preachers broke up in 1969, but their lead singer Inga Rumpf and Krause reunited in 1970 to record I.D. Company, the name of a studio project where each vocalist sung lead on and determined the direction of one side of the LP (Krause's side indicated her future direction with its avant-garde slant).",4,3,== Biography == | === Bands and projects ===,736614,1969-01-01,1969-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,"The City Preachers broke up in 1969, but their lead singer Inga Rumpf and Krause reunited in 1970 to record I.D. Company, the name of a studio project where each vocalist sung lead on and determined the direction of one side of the LP (Krause's side indicated her future direction with its avant-garde slant).",4,3,== Biography == | === Bands and projects ===,736614,1970-01-01,1970-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,"In 1972, Moore, Krause and Moore's visiting American friend, singer-songwriter Peter Blegvad formed Slapp Happy, a self-described ""naive rock"" group which mixed simple pop structures with obfuscatory lyrics drawing equally from semiotic and symbolist traditions.",2,4,== Biography == | === Bands and projects ===,736614,1972-01-01,1972-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,"They recorded two albums in Germany for Polydor with Faust as their backing band, Sort Of (1972) and what subsequently became known as Acnalbasac Noom (not released at the time).",4,4,== Biography == | === Bands and projects ===,736614,1972-01-01,1972-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,"Then they moved to London where they recorded a new arrangement of Acnalbasac Noom for Virgin Records, released as Slapp Happy, also known as Casablanca Moon (1974).",5,4,== Biography == | === Bands and projects ===,736614,1974-01-01,1974-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,The original Acnalbasac Noom only saw the light of day in 1980 when it was released by Recommended Records.,6,4,== Biography == | === Bands and projects ===,736614,1980-01-01,1980-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,"In 1974, Slapp Happy merged with Virgin label-mates Henry Cow, a politically oriented avant-rock group, and they made two albums, Desperate Straights (1974) and In Praise of Learning (1975).",0,5,== Biography == | === Bands and projects ===,736614,1974-01-01,1974-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,"In 1974, Slapp Happy merged with Virgin label-mates Henry Cow, a politically oriented avant-rock group, and they made two albums, Desperate Straights (1974) and In Praise of Learning (1975).",0,5,== Biography == | === Bands and projects ===,736614,1975-01-01,1975-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,"Henry Cow toured Europe for two years, during which time they released a live album Concerts (1976) which included Krause singing duos with Robert Wyatt.",1,6,== Biography == | === Bands and projects ===,736614,1976-01-01,1976-12-31,ML
May 1976,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,But in May 1976 she was forced to withdraw from Henry Cow's hectic tour schedule due to ill health and returned to Hamburg.,2,6,== Biography == | === Bands and projects ===,736614,1976-05-01,1976-05-31,ML
October 1977,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In October 1977, still unable to tour she left Henry Cow, but agreed to sing on their next studio album Hopes and Fears.",3,6,== Biography == | === Bands and projects ===,736614,1977-10-01,1977-10-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"Hopes and Fears began in 1978 as a Henry Cow album but differences of opinion in the group about its content resulted in it being credited to Art Bears, a new band consisting of Krause, Chris Cutler and Fred Frith.",0,7,== Biography == | === Bands and projects ===,736614,1978-01-01,1978-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"Art Bears went on to make two more albums of songs, Winter Songs (1979) and The World as It Is Today (1981).",1,7,== Biography == | === Bands and projects ===,736614,1979-01-01,1979-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,"Art Bears went on to make two more albums of songs, Winter Songs (1979) and The World as It Is Today (1981).",1,7,== Biography == | === Bands and projects ===,736614,1981-01-01,1981-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"In 1979, she collaborated with Kevin Coyne on the album Babble, released on the Virgin Records label.",0,8,== Biography == | === Bands and projects ===,736614,1979-01-01,1979-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,"In 1983, Krause joined a new band News from Babel, featuring core members Krause, Chris Cutler, Lindsay Cooper and Zeena Parkins.",0,10,== Biography == | === Bands and projects ===,736614,1983-01-01,1983-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,They recorded two albums Work Resumed on the Tower (1984) and Letters Home (1985).,1,10,== Biography == | === Bands and projects ===,736614,1984-01-01,1984-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,They recorded two albums Work Resumed on the Tower (1984) and Letters Home (1985).,1,10,== Biography == | === Bands and projects ===,736614,1985-01-01,1985-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,The Kiss and Other Movements (1985).,4,10,== Biography == | === Bands and projects ===,736614,1985-01-01,1985-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,"She also featured on Music for Other Occasions (1986) with Lindsay Cooper, Domestic Stories (1992) with Chris Cutler and Lutz Glandien, Each in Our Own Thoughts (1994) with Tim Hodgkinson, and A Scientific Dream and a French Kiss (1998) with Marie Goyette.",5,10,== Biography == | === Bands and projects ===,736614,1986-01-01,1986-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,"She also featured on Music for Other Occasions (1986) with Lindsay Cooper, Domestic Stories (1992) with Chris Cutler and Lutz Glandien, Each in Our Own Thoughts (1994) with Tim Hodgkinson, and A Scientific Dream and a French Kiss (1998) with Marie Goyette.",5,10,== Biography == | === Bands and projects ===,736614,1992-01-01,1992-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,"She also featured on Music for Other Occasions (1986) with Lindsay Cooper, Domestic Stories (1992) with Chris Cutler and Lutz Glandien, Each in Our Own Thoughts (1994) with Tim Hodgkinson, and A Scientific Dream and a French Kiss (1998) with Marie Goyette.",5,10,== Biography == | === Bands and projects ===,736614,1994-01-01,1994-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"She also featured on Music for Other Occasions (1986) with Lindsay Cooper, Domestic Stories (1992) with Chris Cutler and Lutz Glandien, Each in Our Own Thoughts (1994) with Tim Hodgkinson, and A Scientific Dream and a French Kiss (1998) with Marie Goyette.",5,10,== Biography == | === Bands and projects ===,736614,1998-01-01,1998-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,"In 1984, Krause sang backing vocals on ""Here & There"" by The Stranglers.",0,11,== Biography == | === Bands and projects ===,736614,1984-01-01,1984-12-31,ML
the 2001,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"It was subsequently added to the 2001 remastered edition of the parent album, Aural Sculpture.",2,11,== Biography == | === Bands and projects ===,736614,2001-01-01,2001-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"In 1991, Krause, Moore and Blegvad reunited to work on a ""Camera"" (Italian for ""Room"") a specially written television opera, made by the UK production company After Image and commissioned by Channel 4 Television.",0,12,== Biography == | === Bands and projects ===,736614,1991-01-01,1991-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,Slapp Happy reformed briefly in 1997 to record Ça Va and they toured Japan in 2000.,3,12,== Biography == | === Bands and projects ===,736614,1997-01-01,1997-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,Slapp Happy reformed briefly in 1997 to record Ça Va and they toured Japan in 2000.,3,12,== Biography == | === Bands and projects ===,736614,2000-01-01,2000-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, Krause joined Comicoperando, a tribute to the music of Robert Wyatt whose line-up has included Richard Sinclair, Annie Whitehead, Gilad Atzmon, Alex Maguire, Chris Cutler, John Edwards, Michel Delville, Karen Mantler and Cristiano Calcagnile.",0,13,== Biography == | === Bands and projects ===,736614,2010-01-01,2010-12-31,ML
November 2016,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Krause, Moore and Blegvad reformed Slapp Happy again in November 2016 to perform with Faust at the Week-End festival in Cologne, Germany.",1,13,== Biography == | === Bands and projects ===,736614,2016-11-01,2016-11-30,ML
24 February 2017,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 24 February 2017 Slapp Happy, without Faust, performed at Mt. Rainer Hall, Shibuya in Tokyo.",3,13,== Biography == | === Bands and projects ===,736614,2017-02-24,2017-02-24,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"In 1978 she starred in a London art-theatre production of the Brecht and Weill play Rise and Fall of the City of Mahagonny, and in 1985 she sang Brecht and Weill's ""Surabaya Johnny"" on the Hal Willner-produced Lost in the Stars: The Music of Kurt Weill.",1,15,== Biography == | === Solo work ===,736614,1978-01-01,1978-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,"In 1978 she starred in a London art-theatre production of the Brecht and Weill play Rise and Fall of the City of Mahagonny, and in 1985 she sang Brecht and Weill's ""Surabaya Johnny"" on the Hal Willner-produced Lost in the Stars: The Music of Kurt Weill.",1,15,== Biography == | === Solo work ===,736614,1985-01-01,1985-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,"In 1986, Krause made two solo albums: Supply and Demand: Songs by Brecht/Weill and Eisler and Tank Battles: The Songs of Hanns Eisler.",3,15,== Biography == | === Solo work ===,736614,1986-01-01,1986-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"She performed selections from these albums live at various venues, most notably the Edinburgh Festival, which was documented on Voiceprint Radio Sessions (1993).",7,15,== Biography == | === Solo work ===,736614,1993-01-01,1993-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"""In a review of The 40th Anniversary Henry Cow Box Set (2009), critic John Kelman at All About Jazz, wrote that ""the kinds of intervallic leaps and harmonic sophistication required of a singer [in Henry Cow] make Krause an undervalued and underrated singer in this history of modern music.""",4,17,== Biography == | === Singing style ===,736614,2009-01-01,2009-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,"With The City PreachersDer Kürbis, das Transportproblem und die Traumtänzer (1968, LP, Decca Records)",0,21,== Discography == | === Bands and projects ===,736614,1968-01-01,1968-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,"Back to the City (1971, LP, Hörzu)With I.D. CompanyI.D. Company (1970, LP, Hörzu, Electrola)With Slapp HappySort Of (1972, LP, Polydor Records)",0,22,== Discography == | === Bands and projects ===,736614,1971-01-01,1971-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,"Back to the City (1971, LP, Hörzu)With I.D. CompanyI.D. Company (1970, LP, Hörzu, Electrola)With Slapp HappySort Of (1972, LP, Polydor Records)",0,22,== Discography == | === Bands and projects ===,736614,1970-01-01,1970-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,"Back to the City (1971, LP, Hörzu)With I.D. CompanyI.D. Company (1970, LP, Hörzu, Electrola)With Slapp HappySort Of (1972, LP, Polydor Records)",0,22,== Discography == | === Bands and projects ===,736614,1972-01-01,1972-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,"Acnalbasac Noom (1973, LP, Recommended Records)",0,23,== Discography == | === Bands and projects ===,736614,1973-01-01,1973-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,"Slapp Happy (also known as Casablanca Moon) (1974, LP, Virgin Records)",0,24,== Discography == | === Bands and projects ===,736614,1974-01-01,1974-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"Ça Va (1997, CD, V2 Records)",0,25,== Discography == | === Bands and projects ===,736614,1997-01-01,1997-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Live in Japan (2000, CD, FMN Records)With Slapp Happy/Henry CowDesperate Straights (1974, LP, Virgin Records)",0,26,== Discography == | === Bands and projects ===,736614,2000-01-01,2000-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,"Live in Japan (2000, CD, FMN Records)With Slapp Happy/Henry CowDesperate Straights (1974, LP, Virgin Records)",0,26,== Discography == | === Bands and projects ===,736614,1974-01-01,1974-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,"In Praise of Learning (1975, LP, Virgin Records)With Henry CowConcerts (1976, 2xLP, Caroline Records, UK)",0,27,== Discography == | === Bands and projects ===,736614,1975-01-01,1975-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,"In Praise of Learning (1975, LP, Virgin Records)With Henry CowConcerts (1976, 2xLP, Caroline Records, UK)",0,27,== Discography == | === Bands and projects ===,736614,1976-01-01,1976-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"The Virgin Years – Souvenir Box (1991, 3xCD, East Side Digital Records, US)",0,28,== Discography == | === Bands and projects ===,736614,1991-01-01,1991-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Henry Cow Box (2006, 7xCD, Recommended Records, UK)",0,29,== Discography == | === Bands and projects ===,736614,2006-01-01,2006-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Stockholm & Göteborg (2008, CD, Recommended Records, UK)",0,30,== Discography == | === Bands and projects ===,736614,2008-01-01,2008-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"The 40th Anniversary Henry Cow Box Set (2009, 9xCD+DVD, Recommended Records, UK)",0,31,== Discography == | === Bands and projects ===,736614,2009-01-01,2009-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"The Henry Cow Box Redux: The Complete Henry Cow (2019, 17xCD+DVD, Recommended Records, UK)With Art BearsHopes and Fears (1978, LP, Recommended Records)",0,32,== Discography == | === Bands and projects ===,736614,2019-01-01,2019-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"The Henry Cow Box Redux: The Complete Henry Cow (2019, 17xCD+DVD, Recommended Records, UK)With Art BearsHopes and Fears (1978, LP, Recommended Records)",0,32,== Discography == | === Bands and projects ===,736614,1978-01-01,1978-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"Winter Songs (1979, LP, Recommended Records)",0,33,== Discography == | === Bands and projects ===,736614,1979-01-01,1979-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,"The World as It Is Today (1981, LP, Recommended Records)",0,34,== Discography == | === Bands and projects ===,736614,1981-01-01,1981-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"The Art Box (2004, 6xCD, Recommended Records, UK)With Kevin CoyneBabble (1979, LP, Virgin Records)With CommutersCommuters (1983, EP, Amphibious Records)With News from BabelWork Resumed on the Tower (1984, LP, Recommended Records)",0,35,== Discography == | === Bands and projects ===,736614,2004-01-01,2004-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"The Art Box (2004, 6xCD, Recommended Records, UK)With Kevin CoyneBabble (1979, LP, Virgin Records)With CommutersCommuters (1983, EP, Amphibious Records)With News from BabelWork Resumed on the Tower (1984, LP, Recommended Records)",0,35,== Discography == | === Bands and projects ===,736614,1979-01-01,1979-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,"The Art Box (2004, 6xCD, Recommended Records, UK)With Kevin CoyneBabble (1979, LP, Virgin Records)With CommutersCommuters (1983, EP, Amphibious Records)With News from BabelWork Resumed on the Tower (1984, LP, Recommended Records)",0,35,== Discography == | === Bands and projects ===,736614,1983-01-01,1983-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,"The Art Box (2004, 6xCD, Recommended Records, UK)With Kevin CoyneBabble (1979, LP, Virgin Records)With CommutersCommuters (1983, EP, Amphibious Records)With News from BabelWork Resumed on the Tower (1984, LP, Recommended Records)",0,35,== Discography == | === Bands and projects ===,736614,1984-01-01,1984-12-31,ML
