time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1964,CD,YEAR_REGEX_1,TIME,time_reference,2,4,1964-01-01,1964-12-31,ML
the 1963,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,5,1963-01-01,1963-12-31,ML
the 1850s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,7,1850-01-01,1859-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,0,9,1999-01-01,1999-12-31,ML
12 May 2005,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,1,9,2005-05-12,2005-05-12,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1958-01-01,1958-12-31,ML
1962,CD,YEAR_REGEX_1,TIME,time_reference,2,13,1962-01-01,1962-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,14,1964-01-01,1964-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,2,15,1964-01-01,1964-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,16,1964-01-01,1964-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,17,1967-01-01,1967-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,18,1971-01-01,1971-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,19,1972-01-01,1972-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,1,20,1975-01-01,1975-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,21,1976-01-01,1976-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,0,22,1978-01-01,1978-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,0,23,1983-01-01,1983-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,0,24,1984-01-01,1984-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,0,25,1989-01-01,1989-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,26,1991-01-01,1991-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,0,27,1993-01-01,1993-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,0,28,1996-01-01,1996-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,0,29,1997-01-01,1997-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,0,30,2000-01-01,2000-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,0,31,2005-01-01,2005-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,0,32,2006-01-01,2006-12-31,ML
14 September 1989,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,33,1989-09-14,1989-09-14,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,0,33,2006-01-01,2006-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,34,1964-01-01,1964-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,0,34,2016-01-01,2016-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,40,1964-01-01,1964-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,41,1965-01-01,1965-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,42,1966-01-01,1966-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,43,1971-01-01,1971-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,44,1971-01-01,1971-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,0,45,1972-01-01,1972-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,46,1974-01-01,1974-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,47,1974-01-01,1974-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,0,48,1980-01-01,1980-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,0,49,1980-01-01,1980-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,0,50,1992-01-01,1992-12-31,ML
the 1960s and 1970s,DT NNS CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,0,7,1960-01-01,1979-12-31,LLM
20 September 1937 – 12 May 2005,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0,1937-09-20,2005-05-12,LLM
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,1,4,,,ML
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,2,7,,,ML
Night,NNP,DAY_TIME_REGEX,TIME,time_reference,0,42,,,ML
