time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1854 to 1861,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,2,2,1854-01-01,1861-12-31,ML
1872,CD,YEAR_REGEX_1,TIME,time_reference,2,2,1872-01-01,1872-12-31,ML
1882,CD,YEAR_REGEX_1,TIME,time_reference,3,2,1882-01-01,1882-12-31,ML
1908,CD,YEAR_REGEX_1,TIME,time_reference,4,2,1908-01-01,1908-12-31,ML
1892,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1892-01-01,1892-12-31,ML
1893,CD,YEAR_REGEX_1,TIME,time_reference,1,6,1893-01-01,1893-12-31,ML
1901,CD,YEAR_REGEX_1,TIME,time_reference,0,7,1901-01-01,1901-12-31,ML
1917,CD,YEAR_REGEX_1,TIME,time_reference,0,7,1917-01-01,1917-12-31,ML
1921,CD,YEAR_REGEX_1,TIME,time_reference,0,7,1921-01-01,1921-12-31,ML
1924,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1924-01-01,1924-12-31,ML
1861-1868,JJ,YEAR_REGEX_1,TIME,time_reference,0,12,1861-01-01,1868-12-31,LLM
10 February 1841 – 27 March 1924,CD NNP CD NNP CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0,1841-02-10,1924-03-27,LLM
ten years,JJ NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,2,2,,,ML
day,NN,TIME_UNIT_REGEX,TIME,time_reference,0,3,,,ML
a few months,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,1,4,,,ML
1852-1854,JJ,YEAR_REGEX_1,TIME,time_reference,0,10,,,ML
1854-1861,JJ,YEAR_REGEX_1,TIME,time_reference,0,11,,,ML
1868-1872,JJ,YEAR_REGEX_1,TIME,time_reference,0,13,,,ML
1872-1882,JJ,YEAR_REGEX_1,TIME,time_reference,0,14,,,ML
1882-1924,JJ,YEAR_REGEX_1,TIME,time_reference,0,15,,,ML
