time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1988 to 1999,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Before coming to WMA, Limato was a partner and co-president at International Creative Management for more than a decade, from 1988 to 1999.",1,0,,395378,1988-01-01,1999-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,He sued ICM in 2007 after they tried to move him to an emeritus position.,2,3,== Life and career ==,395378,2007-01-01,2007-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"The movie Flight (2012 film) is dedicated to Limato, as well as Unstoppable (2010 film) (and also to Hollie Haines Knowlton).",7,3,== Life and career ==,395378,2012-01-01,2012-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"The movie Flight (2012 film) is dedicated to Limato, as well as Unstoppable (2010 film) (and also to Hollie Haines Knowlton).",7,3,== Life and career ==,395378,2010-01-01,2010-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"(2020), is based on a cache of hundreds of letters, written to Limato but using his earlier, radio presenter nom de plume, Reno Martin, and unearthed in a Los Angeles storage unit in 2014, after his death.",1,4,== Life and career ==,395378,2020-01-01,2020-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"(2020), is based on a cache of hundreds of letters, written to Limato but using his earlier, radio presenter nom de plume, Reno Martin, and unearthed in a Los Angeles storage unit in 2014, after his death.",1,4,== Life and career ==,395378,2014-01-01,2014-12-31,ML
the 1950s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"The letters, dating back to the 1950s, are from some of Limato's closest gay/queer friends many of whom were drag queens.",2,4,== Life and career ==,395378,1950-01-01,1959-12-31,ML
"July 10 , 1936 – July 3 , 2010","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Edward Frank ""Ed"" Limato (July 10, 1936 – July 3, 2010) was an American talent agent and a senior vice president at the William Morris Agency, representing clients such as Michelle Pfeiffer, Nicolas Cage, Mel Gibson, Steve Martin, Diana Ross, Richard Gere, and Denzel Washington.",0,0,,395378,1936-07-10,2010-07-03,LLM
more than a decade,JJR IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER MODIFIER TIME,time_reference,"Before coming to WMA, Limato was a partner and co-president at International Creative Management for more than a decade, from 1988 to 1999.",1,0,,395378,,,ML
one week,CD NN,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,,"Limato died of emphysema complicated by pneumonia in home, just one week short of his 74th birthday.",6,3,== Life and career ==,395378,,,ML
presenter,NN,TIMELINE_REGEX,TIME,time_reference,"(2020), is based on a cache of hundreds of letters, written to Limato but using his earlier, radio presenter nom de plume, Reno Martin, and unearthed in a Los Angeles storage unit in 2014, after his death.",1,4,== Life and career ==,395378,,,ML
