time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1997,CD,YEAR_REGEX_1,TIME,time_reference,"These are the line-ups of Mizraab, a progressive rock band from Karachi, Sindh, Pakistan, formed in 1997.",0,0,,31383447,1997-01-01,1997-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"The band earned a growing fan base in the underground music community and critical acclaim, with their debut album release Panchi in 1999 described as the first progressive rock album in Pakistan.",3,0,,31383447,1999-01-01,1999-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"Faraz Anwar then in 2001 recorded and released An Abstract Point of View through the record label Gnarly Geezer, owned by Allan Holdsworth.",4,0,,31383447,2001-01-01,2001-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, the band, fronted by Faraz, found renewed success and popularity by the release of their second studio album, Maazi, Haal, Mustaqbil, which received too much criticism and critical acclaim.",6,0,,31383447,2004-01-01,2004-12-31,ML
December 2006,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"After the release of their second studio album, Mizraab made a comeback into the lime light with the video for ""Ujalon Main"" in December 2006, which showcased the new band members as well as the change in genre and was well received all over the country.",0,1,,31383447,2006-12-01,2006-12-31,ML
1997–present,CD,YEAR_REGEX_1,TIME,time_reference,Faraz AnwarActive: 1997–present,0,4,== Current members ==,31383447,1997-01-01,,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"Release contributions: Panchi (1999), Maazi, Haal, Mustaqbil (2004)Faraz Anwar (born July 15, 1977) is a Pakistani guitarist and vocalist, known for his solo instrumental work and his band Mizraab.",0,6,== Current members ==,31383447,1999-01-01,1999-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Release contributions: Panchi (1999), Maazi, Haal, Mustaqbil (2004)Faraz Anwar (born July 15, 1977) is a Pakistani guitarist and vocalist, known for his solo instrumental work and his band Mizraab.",0,6,== Current members ==,31383447,2004-01-01,2004-12-31,ML
"July 15 , 1977","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Release contributions: Panchi (1999), Maazi, Haal, Mustaqbil (2004)Faraz Anwar (born July 15, 1977) is a Pakistani guitarist and vocalist, known for his solo instrumental work and his band Mizraab.",0,6,== Current members ==,31383447,1977-07-15,1977-07-15,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Release contributions: Maazi, Haal, Mustaqbil (2004)Irfan 'Charlie' Ahmed is a Pakistani director and drummer, known for his work with, progressive rock band, Mizraab.",0,9,== Current members ==,31383447,2004-01-01,2004-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,He initially started as a session player for the band playing drums on their debut studio album Panchi (1999).,1,9,== Current members ==,31383447,1999-01-01,1999-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002, Ahmed became a permanent member of the band and played drums on the second studio album of the band Maazi, Haal, Mustaqbil (2004).",2,9,== Current members ==,31383447,2002-01-01,2002-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002, Ahmed became a permanent member of the band and played drums on the second studio album of the band Maazi, Haal, Mustaqbil (2004).",2,9,== Current members ==,31383447,2004-01-01,2004-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, when Faraz Anwar went to pursue further education in England, Ahmed left the band.",3,9,== Current members ==,31383447,2010-01-01,2010-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"Irfan Ahmed along with Faraz Anwar directed the music video of the song ""Woh Aur Main"", released in 2007.",5,9,== Current members ==,31383447,2007-01-01,2007-12-31,ML
2011–present,CD,YEAR_REGEX_1,TIME,time_reference,Muhammad MuzzamilActive: 2011–present,0,10,== Current members ==,31383447,2011-01-01,,ML
"July 19 , 1990","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Release contributions: NoneMuhammad Muzzamil (born July 19, 1990) is a Pakistani guitarist, known for his work with progressive rock band Mizraab.",0,12,== Current members ==,31383447,1990-07-19,1990-07-19,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,Muzzamil replaced Yusuke Iwahashi on rhythm guitars in 2011.,2,12,== Current members ==,31383447,2011-01-01,2011-12-31,ML
2011–present,CD,YEAR_REGEX_1,TIME,time_reference,Ferdinand GoveasActive: 2011–present,0,13,== Current members ==,31383447,2011-01-01,,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011, Goveas replaced James Hobday as the bassist of Mizraab.",3,15,== Current members ==,31383447,2011-01-01,2011-12-31,ML
late 2006-2007,JJ JJ,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Mizraab’s third album was completed in late 2006-2007 but due to the dire state of the music industry in Pakistan, no deal could be reached and the album was shelved.",1,1,,31383447,,,ML
Eastern,JJ,HOLIDAY_REGEX,TIME,time_reference,"One of his projects is a collaboration with Imran Raza, which combines classic rock with such Eastern musical influences as ""South Asian flutes and classical Sufi singing""; according to The Weekly Standard, it was President Pervez Musharraf of Pakistan who brought the two together.",6,6,== Current members ==,31383447,,,ML
"2002-2010 , 2011–present","JJ , CD",YEAR_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_reference,"Irfan AhmedActive: 2002-2010, 2011–present",0,7,== Current members ==,31383447,,,ML
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"However, after a year when Faraz Anwar returned to Pakistan, Ahmed rejoined the band as its drummer once again.",4,9,== Current members ==,31383447,,,ML
