time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1950 and 1954,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,0,1950-01-01,1954-12-31,ML
1951,CD,YEAR_REGEX_1,TIME,time_reference,2,0,1951-01-01,1951-12-31,ML
"February 13 , 1896","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2,1896-02-13,1896-02-13,ML
"August 5 , 1981","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,2,1981-08-05,1981-08-05,ML
"February 26 , 1922","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,3,1922-02-26,1922-02-26,ML
"August 2 , 1976","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,3,1976-08-02,1976-08-02,ML
1943,CD,YEAR_REGEX_1,TIME,time_reference,0,5,1943-01-01,1943-12-31,ML
1944,CD,YEAR_REGEX_1,TIME,time_reference,2,5,1944-01-01,1944-12-31,ML
1945,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1945-01-01,1945-12-31,ML
1946,CD,YEAR_REGEX_1,TIME,time_reference,1,6,1946-01-01,1946-12-31,ML
January 1948,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,7,1948-01-01,1948-01-31,ML
"November 26 , 1954","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,8,1954-11-26,1954-11-26,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,1,8,1958-01-01,1958-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,1,8,1959-01-01,1959-12-31,ML
1950 and 1957,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,10,1950-01-01,1957-12-31,ML
March 1951,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,11,1951-03-01,1951-03-31,ML
1951,CD,YEAR_REGEX_1,TIME,time_reference,0,12,1951-01-01,1951-12-31,ML
January 1951,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,12,1951-01-01,1951-01-31,ML
September 1952,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,12,1952-09-01,1952-09-30,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,5,12,1952-01-01,1952-12-31,ML
2279,CD,YEAR_REGEX_1,TIME,time_reference,5,12,2279-01-01,2279-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,13,1953-01-01,1953-12-31,ML
2486,CD,YEAR_REGEX_1,TIME,time_reference,0,13,2486-01-01,2486-12-31,ML
June 1953,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,13,1953-06-01,1953-06-30,ML
"June 13 , 1953","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,13,1953-06-13,1953-06-13,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,0,14,1953-01-01,1953-12-31,ML
1953 to 1960,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,1,14,1953-01-01,1960-12-31,ML
early 1955,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,14,1955-01-01,1955-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,3,14,1955-01-01,1955-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,3,14,1956-01-01,1956-12-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,0,16,1956-01-01,1956-12-31,ML
July 1958,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,16,1958-07-01,1958-07-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,2,16,1961-01-01,1961-12-31,ML
December 1964,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,17,1964-12-01,1964-12-31,ML
