time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"March 31 , 1976","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Jose Marie Borja Viceral-Perez (born March 31, 1976), popularly known as Vice Ganda (lit.",0,0,,26985712,1976-03-31,1976-03-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"In 2009, Vice Ganda became part of It's Showtime, a talent search program where he eventually gained his present role as a regular presenter / judge.",2,7,== Career == | === Television ===,26985712,2009-01-01,2009-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011, He became host of his own Sunday talk show, Gandang Gabi, Vice!, the show ended in 2020.",4,7,== Career == | === Television ===,26985712,2011-01-01,2011-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"In 2011, He became host of his own Sunday talk show, Gandang Gabi, Vice!, the show ended in 2020.",4,7,== Career == | === Television ===,26985712,2020-01-01,2020-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"In 2016, he became judge in the 5th and 6th seasons of Pilipinas Got Talent, along with his fellow celebrities, Angel Locsin and Robin Padilla.",6,7,== Career == | === Television ===,26985712,2016-01-01,2016-12-31,ML
June 2021,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In June 2021, he hosted a game show, Everybody, Sing!, which replaced his own talk show Gandang Gabi, Vice!, the game show concluded in October 2021.",7,7,== Career == | === Television ===,26985712,2021-06-01,2021-06-30,ML
October 2021,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In June 2021, he hosted a game show, Everybody, Sing!, which replaced his own talk show Gandang Gabi, Vice!, the game show concluded in October 2021.",7,7,== Career == | === Television ===,26985712,2021-10-01,2021-10-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, he starred in a remake of the comedy film, Petrang Kabayo, which was an instant hit at its release.",1,9,== Career == | === Film ===,26985712,2010-01-01,2010-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, Vice Ganda starred in the Filipino comedy film This Guy's in Love with U Mare!",4,9,== Career == | === Film ===,26985712,2012-01-01,2012-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In 2013, he made another movie called Girl, Boy, Bakla, Tomboy.",0,10,== Career == | === Film ===,26985712,2013-01-01,2013-12-31,ML
