time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1994 to 2020,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1994 to 2020(new release under the name Alaska to come out at the end of 2020), Pandya went by the alias Brown in collaboration with Rhymeside (Scott Williams), DJ Trax (David Davies) and Dangerman, which is another alias from Davies.",1,4,== Career ==,3961725,1994-01-01,2020-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,Under the artist name of DMR Pandya released tracks as Paradox & DMR on the label Certificate 18 in 1998.,2,4,== Career ==,3961725,1998-01-01,1998-12-31,ML
1994 to 1997,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He also ran the labels Mob Handed, Stronghold Records and Offset Recordings together with Davies from 1994 to 1997.",1,5,== Career ==,3961725,1994-01-01,1997-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,Paradox released his first full-length album Musician as Outsider in 2000 on Reinforced Records as single artist.,0,6,== Career ==,3961725,2000-01-01,2000-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Both the CD and LP releases have ten tracks on them, but the CD version had a bonus CD with live PA-footage from Paradox's 2000 tour.",1,6,== Career ==,3961725,2000-01-01,2000-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002 the second Paradox album, again on Reinforced came out, called What You Don't Know.",0,7,== Career ==,3961725,2002-01-01,2002-12-31,ML
the 2002,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,The LP version features ten tracks and the double CD release has 12 tracks on CD 1 and video footage from the 2002 live tour on CDVD (CD 2).,1,7,== Career ==,3961725,2002-01-01,2002-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"In 2004, the album The Esoteric Funk by Nucleus & Paradox was again released on Reinforced Records.",0,8,== Career ==,3961725,2004-01-01,2004-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,Sims and Pandya had released a CD album before in 1997 which is called Noise & Paradox –  Transmograpfication.,2,8,== Career ==,3961725,1997-01-01,1997-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Paradox released the first CD Seba & Paradox –  Beats Me on his label Paradox Music in 2006 featuring tracks from Seba, Paradox and Seba & Paradox collaborations.",0,9,== Career ==,3961725,2006-01-01,2006-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"In 2007, Paradox released the first CD on his label Outsider called Paradox Presents: The Age of Outsiders featuring selected tracks from all releases on Outsider.",0,10,== Career ==,3961725,2007-01-01,2007-12-31,ML
July 2006,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,July 2006 saw the 100th release of Paradox.,0,11,== Career ==,3961725,2006-07-01,2006-07-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,The album was released in 2007.,3,12,== Career ==,3961725,2007-01-01,2007-12-31,ML
1993 to 2008,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Altogether Pandya released circa 320 tracks on 42 labels from 1993 to 2008 using different aliases and in collaboration with many artists including Nucleus/Noise, Volcov, Alaska/DMR, Seba, DJ Trax, Marc De Clive-Lowe, and Subject 13.",0,13,== Career ==,3961725,1993-01-01,2008-12-31,ML
1970s,CD,YEAR_REGEX_1,TIME,time_reference,Pandya was born in 1970s in England.,0,2,== Career ==,3961725,1970-01-01,1979-12-31,LLM
recent years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"In recent years he has championed a new subgenre of drum and bass known as drumfunk, which focuses on either finding obscure breakbeats or re-sampling much used drum-and-bass breakbeats from their original source and transforming them into constantly shifting drum patterns, noticeably different from traditional drum and bass.",1,2,== Career ==,3961725,,,ML
the end of 2020,DT NN IN CD,PREFIX_REGEX_1 PREFIX_REGEX_2 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER MODIFIER TIME,time_reference,"From 1994 to 2020(new release under the name Alaska to come out at the end of 2020), Pandya went by the alias Brown in collaboration with Rhymeside (Scott Williams), DJ Trax (David Davies) and Dangerman, which is another alias from Davies.",1,4,== Career ==,3961725,,,ML
Presents,NNS,TIMELINE_REGEX,TIME,time_reference,"In 2007, Paradox released the first CD on his label Outsider called Paradox Presents: The Age of Outsiders featuring selected tracks from all releases on Outsider.",0,10,== Career ==,3961725,,,ML
