time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1919–1922,CD,YEAR_REGEX_1,TIME,time_reference,1,2,1919-01-01,1922-12-31,ML
1947,CD,YEAR_REGEX_1,TIME,time_reference,2,2,1947-01-01,1947-12-31,ML
July 1952,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,2,3,1952-07-01,1952-07-31,ML
1956,CD,YEAR_REGEX_1,TIME,time_reference,1,4,1956-01-01,1956-12-31,ML
7 May 1964,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,4,5,1964-05-07,1964-05-07,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,6,5,1965-01-01,1965-12-31,ML
September 1966,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,8,5,1966-09-01,1966-09-30,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,6,1968-01-01,1968-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,7,1968-01-01,1968-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1973-01-01,1973-12-31,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,0,8,1974-01-01,1974-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,4,8,1987-01-01,1987-12-31,ML
14 September 2001,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,0,13,2001-09-14,2001-09-14,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,0,14,2010-01-01,2010-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,0,17,1960-01-01,1960-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,18,1965-01-01,1965-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,19,1965-01-01,1965-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,20,1965-01-01,1965-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,21,1965-01-01,1965-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,22,1966-01-01,1966-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,23,1966-01-01,1966-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,1,24,1966-01-01,1966-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,25,1967-01-01,1967-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,26,1967-01-01,1967-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,0,27,1967-01-01,1967-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,28,1968-01-01,1968-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,29,1968-01-01,1968-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,30,1968-01-01,1968-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,0,31,1976-01-01,1976-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,0,36,1964-01-01,1964-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,0,37,1965-01-01,1965-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,0,39,1966-01-01,1966-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,0,40,1968-01-01,1968-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,41,1969-01-01,1969-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,0,42,1969-01-01,1969-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,0,43,1970-01-01,1970-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,0,44,1971-01-01,1971-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,0,45,1975-01-01,1975-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,0,48,1988-01-01,1988-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,0,49,1991-01-01,1991-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,50,1994-01-01,1994-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,0,51,1994-01-01,1994-12-31,ML
2001–02,CD,YEAR_REGEX_1,TIME,time_reference,0,52,2001-01-01,2023-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,0,53,2003-01-01,2003-12-31,ML
the 1970s/80s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,92,1970-01-01,1989-12-31,LLM
late 1950s,JJ NNS,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,57,1957-01-01,1959-12-31,LLM
29 August 1931 – 14 September 2001,CD NNP CD NN CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,0,0,1931-08-29,2001-09-14,LLM
hours,NNS,TIME_UNIT_REGEX,TIME,time_reference,1,3,,,ML
night,NN,DAY_TIME_REGEX,TIME,time_reference,2,3,,,ML
previously,RB,TIMELINE_REGEX,TIME,time_reference,3,4,,,ML
A few years,DT JJ NNS,INARTICLE_REGEX PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,0,5,,,ML
nightclubs,NNS,DAY_TIME_REGEX,TIME,time_reference,6,5,,,ML
the next ten years,DT JJ NN NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER NUMERAL TIME,time_reference,7,5,,,ML
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,8,5,,,ML
Hristos,NNP,TIME_UNIT_REGEX,TIME,time_reference,0,7,,,ML
The next year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,1,8,,,ML
12 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,4,8,,,ML
24 hours,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,5,10,,,ML
the 1970s/80s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,8,10,,,ML
The hour,DT NN,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,0,26,,,ML
Summer,NNP,SEASON_REGEX,TIME,time_reference,0,32,,,ML
1961 – 1963,CD NN CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,,0,35,,,ML
the night – 2:58,DT NN VBZ CD,PREFIX_REGEX_1 DAY_TIME_REGEX LINKAGE_REGEX DIGIT_REGEX_1,MODIFIER TIME MODIFIER NUMERAL,time_reference,0,72,,,ML
dawn – 2:40,NN CD CD,DAY_TIME_REGEX LINKAGE_REGEX DIGIT_REGEX_1,TIME MODIFIER NUMERAL,time_reference,0,78,,,ML
Eastern,NNP,HOLIDAY_REGEX,TIME,time_reference,0,94,,,ML
