time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"March 19 , 1947","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Max Eugen Keller (born March 19, 1947, Aarau) is a Swiss composer, jazz pianist and improvising musician.",0,0,,29914635,1947-03-19,1947-03-19,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Since 2007 he is chairman of the Swiss Society for New Music.,2,0,,29914635,2007-01-01,2007-12-31,ML
1966,CD,YEAR_REGEX_1,TIME,time_reference,In 1966 he began his career as one of the first Swiss artists of free jazz.,0,3,== Life and work ==,29914635,1966-01-01,1966-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,"In 1967, he had a sensational performance at the Zurich Jazz Festival.",1,3,== Life and work ==,29914635,1967-01-01,1967-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,Since 1980 he worked as an improvising musician (piano and electronic musical instruments) again.,0,4,== Life and work ==,29914635,1980-01-01,1980-12-31,ML
Days,NNPS,TIME_UNIT_REGEX,TIME,time_reference,"His compositions have been performed in Europe, Australia, South Africa, North and South America, Russia, Korea, China, Mongolia and Azerbaijan (including the World Music Days in Zurich (1991) and Mexico (1993)).",2,5,== Life and work ==,29914635,,,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"His compositions have been performed in Europe, Australia, South Africa, North and South America, Russia, Korea, China, Mongolia and Azerbaijan (including the World Music Days in Zurich (1991) and Mexico (1993)).",2,5,== Life and work ==,29914635,1991-01-01,1991-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"His compositions have been performed in Europe, Australia, South Africa, North and South America, Russia, Korea, China, Mongolia and Azerbaijan (including the World Music Days in Zurich (1991) and Mexico (1993)).",2,5,== Life and work ==,29914635,1993-01-01,1993-12-31,ML
Winterthur,NNP,SEASON_REGEX,TIME,time_reference,"Performers were the Orchester Musikkollegium Winterthur, the Tonhalle Orchester Zürich, the Ensemble Sortisatio and the Hanns Eisler New Music Group.",3,5,== Life and work ==,29914635,,,ML
2007 to 2010,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,From 2007 to 2010 he is chairman of the Swiss Society for Contemporary Music (successor to  Jean-Luc Darbellay).,0,6,== Life and work ==,29914635,2007-01-01,2010-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,1997:,0,8,== Awards ==,29914635,1997-01-01,1997-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,2006:,0,9,== Awards ==,29914635,2006-01-01,2006-12-31,ML
of Winterthur,IN NNP,PREFIX_REGEX_1 SEASON_REGEX,MODIFIER TIME,time_reference,Art Prize of Winterthur,1,9,== Awards ==,29914635,,,ML
