time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"June 8 , 1956","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Uri Caine (born June 8, 1956, Philadelphia, United States) is an American classical and jazz pianist and composer.",0,0,,3905346,1956-06-08,1956-06-08,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,"Caine played professionally after 1981, and by 1985 had his recording debut with the Rochester-Gerald Veasley band.",0,4,== Biography == | === Early years ===,3905346,1981-01-01,1981-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,"Caine played professionally after 1981, and by 1985 had his recording debut with the Rochester-Gerald Veasley band.",0,4,== Biography == | === Early years ===,3905346,1985-01-01,1985-12-31,ML
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1980s, he moved to New York City, where he continues to live.",1,4,== Biography == | === Early years ===,3905346,1980-01-01,1989-12-31,ML
1992,CD,YEAR_REGEX_1,TIME,time_reference,His solo recording debut was in 1992.,2,4,== Biography == | === Early years ===,3905346,1992-01-01,1992-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"He also appeared on a klezmer album (Don Byron Plays the Music of Mickey Katz, 1993) and other recordings with modern jazz musicians Don Byron and Dave Douglas, among many others.",3,4,== Biography == | === Early years ===,3905346,1993-01-01,1993-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"His 1997 jazz tribute to Gustav Mahler received an award from the German Mahler Society, while outraging some jury members.",1,6,== Biography == | === Later years ===,3905346,1997-01-01,1997-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,He became a United States Artists Fellow in 2010.,1,7,== Biography == | === Later years ===,3905346,2010-01-01,2010-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012 he performed with the Armenian State Chamber Orchestra in Yerevan, Armenia, and, in 2013-2014, was Composer-in-Residence at Mannes College.",2,7,== Biography == | === Later years ===,3905346,2012-01-01,2012-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In 2001, he teamed up with drummer Zach Danziger to conceive an original project fusing live jungle and drum 'n' bass beats with fusion jazz called ""Uri Caine Bedrock 3"".",0,9,== Biography == | === The Bedrock Project and other collaborations ===,3905346,2001-01-01,2001-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"Also in 2001, he released with drummer Ahmir ""Questlove"" Thompson of The Roots and Christian McBride an album called The Philadelphia Experiment which contains jazz, funk, instrumental hip hop and jazz fusion.",0,10,== Biography == | === The Bedrock Project and other collaborations ===,3905346,2001-01-01,2001-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"In 2006, he recorded an album of composition from John Zorn's second Masada book called Moloch: Book of Angels Volume 6.",0,11,== Biography == | === The Bedrock Project and other collaborations ===,3905346,2006-01-01,2006-12-31,ML
November 2012,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In November 2012, Caine collaborated with drummer Han Bennink to release a live album entitled Sonic Boom.",1,11,== Biography == | === The Bedrock Project and other collaborations ===,3905346,2012-11-01,2012-11-30,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,In 2008 he was special guest of the Italian jazz awards red carpet show in Genoa (Italy) at Teatro della Tosse.,2,11,== Biography == | === The Bedrock Project and other collaborations ===,3905346,2008-01-01,2008-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"Don Byron Plays the Music of Mickey Katz (Nonesuch, 1993)With",0,16,== Discography == | === As sideman ===,3905346,1993-01-01,1993-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"In Our Lifetime (New World, 1995)",0,17,== Discography == | === As sideman ===,3905346,1995-01-01,1995-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"Stargazer (Arabesque, 1997)",0,18,== Discography == | === As sideman ===,3905346,1997-01-01,1997-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Soul on Soul (RCA, 2000)",0,19,== Discography == | === As sideman ===,3905346,2000-01-01,2000-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"The Infinite (RCA, 2001)",0,20,== Discography == | === As sideman ===,3905346,2001-01-01,2001-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"Strange Liberation (Bluebird, 2004)",0,21,== Discography == | === As sideman ===,3905346,2004-01-01,2004-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Meaning and Mystery (Greenleaf, 2006)",0,22,== Discography == | === As sideman ===,3905346,2006-01-01,2006-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Live at the Jazz Standard (Greenleaf, 2006)With",0,23,== Discography == | === As sideman ===,3905346,2006-01-01,2006-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Nigunim (Tzadik, 1998)With Zohar",0,25,== Discography == | === As sideman ===,3905346,1998-01-01,1998-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"Keter (Knitting Factory, 1999)With John Zorn",0,26,== Discography == | === As sideman ===,3905346,1999-01-01,1999-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"Voices in the Wilderness (Tzadik, 2003)",0,27,== Discography == | === As sideman ===,3905346,2003-01-01,2003-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Moloch: Book of Angels Volume 6 (Tzadik, 2006)",0,28,== Discography == | === As sideman ===,3905346,2006-01-01,2006-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"The New Rijksmuseum (Tzadik, 2008)",1,29,== Discography == | === As sideman ===,3905346,2008-01-01,2008-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Stolas: Book of Angels Volume 12 (Tzadik, 2009) - Masada Quintet featuring Joe Lovano",0,30,== Discography == | === As sideman ===,3905346,2009-01-01,2009-12-31,ML
May 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Live concert recording, Madrid, May 2010",0,38,== External links ==,3905346,2010-05-01,2010-05-31,ML
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,Early years =,1,2,== Biography == | === Early years ===,3905346,,,ML
Later years,RB NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,Later years =,1,5,== Biography == | === Later years ===,3905346,,,ML
2005-2009,CD,YEAR_REGEX_1,TIME,time_reference,He was Composer-in-Residence of the Los Angeles Chamber Orchestra from 2005-2009.,0,7,== Biography == | === Later years ===,3905346,,,ML
2013-2014,JJ,YEAR_REGEX_1,TIME,time_reference,"In 2012 he performed with the Armenian State Chamber Orchestra in Yerevan, Armenia, and, in 2013-2014, was Composer-in-Residence at Mannes College.",2,7,== Biography == | === Later years ===,3905346,,,ML
Winter,NNP,SEASON_REGEX,TIME,time_reference,"Antonio Vivaldi: The Four Seasons (Winter & Winter, 2011)With",0,24,== Discography == | === As sideman ===,3905346,,,ML
