time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
Jun,NNP,MONTH_ABBR_REGEX,TIME,time_reference,"Jun Shibata (柴田 淳, Shibata Jun, born November 19, 1976 in Setagaya, Tokyo), nicknamed ""Shibajun"", is a Japanese pop female singer-songwriter.",0,0,,1621789,,,ML
"November 19 , 1976","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Jun Shibata (柴田 淳, Shibata Jun, born November 19, 1976 in Setagaya, Tokyo), nicknamed ""Shibajun"", is a Japanese pop female singer-songwriter.",0,0,,1621789,1976-11-19,1976-11-19,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,In 2016 she was diagnosed with partial hearing loss.,1,0,,1621789,2016-01-01,2016-12-31,ML
Weekly,NNP,TIME_UNIT_REGEX,TIME,time_reference,Numbers in bold represent peak Oricon Weekly Ranking position.,0,6,== Discography ==,1621789,,,ML
"June 27 , 2001","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Boku no Mikata (ぼくの味方) June 27, 2001 (Indies Release) Uncharted",0,8,== Discography == | === Singles ===,1621789,2001-06-27,2001-06-27,ML
"October 31 , 2001","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Boku no Mikata (ぼくの味方) October 31, 2001 Uncharted",0,9,== Discography == | === Singles ===,1621789,2001-10-31,2001-10-31,ML
"February 20 , 2002","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Sore Demo Kita Michi (それでも来た道) February 20, 2002 No. 90",0,10,== Discography == | === Singles ===,1621789,2002-02-20,2002-02-20,ML
"June 26 , 2002","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Gekkouyoku (月光浴) June 26, 2002 No. 34",0,11,== Discography == | === Singles ===,1621789,2002-06-26,2002-06-26,ML
"October 23 , 2002","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Kataomoi (片想い) October 23, 2002 No. 20",0,12,== Discography == | === Singles ===,1621789,2002-10-23,2002-10-23,ML
"January 29 , 2003","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Tonari no Heya (隣の部屋) January 29, 2003 No. 17",0,13,== Discography == | === Singles ===,1621789,2003-01-29,2003-01-29,ML
"May 8 , 2003","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Tameiki (ため息) May 8, 2003 No. 43",0,14,== Discography == | === Singles ===,1621789,2003-05-08,2003-05-08,ML
"September 10 , 2003","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Anata to no Hibi (あなたとの日々) September 10, 2003 No. 8",0,15,== Discography == | === Singles ===,1621789,2003-09-10,2003-09-10,ML
"January 28 , 2004","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Miseinen (未成年) January 28, 2004 No. 20",0,16,== Discography == | === Singles ===,1621789,2004-01-28,2004-01-28,ML
