time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
6 August 1972,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Geraldine Estelle Horner (née Halliwell; born 6 August 1972), is an English singer, songwriter, author, actress, and philanthropist.",0,0,,256620,1972-08-06,1972-08-06,ML
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"She rose to prominence in the 1990s as Ginger Spice, a member of the girl group the Spice Girls.",1,0,,256620,1990-01-01,1999-12-31,ML
the 1997,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Their slogan ""girl power"" was most closely associated with Halliwell, and her Union Jack dress from the 1997 Brit Awards also became an enduring symbol.",3,0,,256620,1997-01-01,1997-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,"Halliwell left the Spice Girls in 1998, citing exhaustion and creative differences, but rejoined when they reunited in 2007.",4,0,,256620,1998-01-01,1998-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"Halliwell left the Spice Girls in 1998, citing exhaustion and creative differences, but rejoined when they reunited in 2007.",4,0,,256620,2007-01-01,2007-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"In 1999, Halliwell released her debut solo album, Schizophonic, which produced the UK number-one singles ""Mi Chico Latino"", ""Lift Me Up"" and ""Bag It Up""; the lead single, ""Look at Me"", reached number two.",5,0,,256620,1999-01-01,1999-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In 2001, she released her second album, Scream",6,0,,256620,2001-01-01,2001-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Halliwell's third album, Passion (2005), which included the worldwide hit ""Ride It"", reached the top ten in the UK, Spain, Belgium, Ukraine and Russia.",9,0,,256620,2005-01-01,2005-12-31,ML
2021,CD,YEAR_REGEX_1,TIME,time_reference,"In 2021, Halliwell was a guest judge on the ninth series of The X Factor UK and the following year, she was a judge on the seventh series on Australia's Got Talent.",10,0,,256620,2021-01-01,2021-12-31,ML
September 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In September 2013, it was announced that Halliwell would return to the music industry in Australia with the release of her first solo single in eight years, ""Half of Me"".",11,0,,256620,2013-09-01,2013-09-30,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"She has written two autobiographies, including If Only (1999), and a series of children's novels, including Ugenia Lavender.",12,0,,256620,1999-01-01,1999-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"She has appeared in films including Spice World (1997), Fat Slags: The Film (2004), Crank: High Voltage (2009) and The Crown with a Shadow (2021).",0,1,,256620,1997-01-01,1997-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"She has appeared in films including Spice World (1997), Fat Slags: The Film (2004), Crank: High Voltage (2009) and The Crown with a Shadow (2021).",0,1,,256620,2004-01-01,2004-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"She has appeared in films including Spice World (1997), Fat Slags: The Film (2004), Crank: High Voltage (2009) and The Crown with a Shadow (2021).",0,1,,256620,2009-01-01,2009-12-31,ML
2021,CD,YEAR_REGEX_1,TIME,time_reference,"She has appeared in films including Spice World (1997), Fat Slags: The Film (2004), Crank: High Voltage (2009) and The Crown with a Shadow (2021).",0,1,,256620,2021-01-01,2021-12-31,ML
6 August 1972,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Geraldine Estelle Halliwell was born on 6 August 1972 at Watford General Hospital in Watford, Hertfordshire, the daughter of Ana María (née Hidalgo) and Laurence Francis Halliwell (1922–1993).",0,3,== Early life ==,256620,1972-08-06,1972-08-06,ML
1922–1993,CD,YEAR_REGEX_1,TIME,time_reference,"Geraldine Estelle Halliwell was born on 6 August 1972 at Watford General Hospital in Watford, Hertfordshire, the daughter of Ana María (née Hidalgo) and Laurence Francis Halliwell (1922–1993).",0,3,== Early life ==,256620,1922-01-01,1993-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,"Following her rise to fame, nude photos of Halliwell were republished in a number of magazines such as Playboy and Penthouse in 1996.",7,3,== Early life ==,256620,1996-01-01,1996-12-31,ML
1994–1998,CD,YEAR_REGEX_1,TIME,time_reference,1994–1998:,1,5,== Musical career == | === 1994–1998: Spice Girls ===,256620,1994-01-01,1998-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,"In 1994, Halliwell, along with Melanie Chisholm, Melanie Brown and Victoria Beckham, responded to an advertisement in The Stage magazine.",0,6,== Musical career == | === 1994–1998: Spice Girls ===,256620,1994-01-01,1994-12-31,ML
October 1994,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"The group felt insecure about the lack of a contract and were frustrated by the direction in which Heart Management was steering them, and in October 1994, armed with a catalogue of demos and dance routines, they began touring management agencies.",3,6,== Musical career == | === 1994–1998: Spice Girls ===,256620,1994-10-01,1994-10-31,ML
December 1994,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"They persuaded Bob Herbert to set up a showcase performance for the group in front of industry writers, producers, and artists and repertoire men in December 1994 at the Nomis Studios in Shepherd's Bush, where they received an ""overwhelmingly positive"" reaction.",4,6,== Musical career == | === 1994–1998: Spice Girls ===,256620,1994-12-01,1994-12-31,ML
March 1995,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 1995, because of the group's frustration at their management's unwillingness to listen to their visions and ideas, they parted with Heart Management.",7,6,== Musical career == | === 1994–1998: Spice Girls ===,256620,1995-03-01,1995-03-31,ML
March 1995,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,The group began a relationship with Simon Fuller of 19 Entertainment and finally signed with him in March 1995.,0,7,== Musical career == | === 1994–1998: Spice Girls ===,256620,1995-03-01,1995-03-31,ML
September 1995,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"During the summer of that year, the group toured record labels in London and Los Angeles with Fuller and finally signed a deal with Virgin Records in September 1995.",1,7,== Musical career == | === 1994–1998: Spice Girls ===,256620,1995-09-01,1995-09-30,ML
summer 1996,NN CD,SEASON_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"From this point on, up to summer 1996, the group continued to write and record tracks for their debut album while extensively touring the West Coast of the United States, where they had signed a publishing deal with Windswept Pacific.",2,7,== Musical career == | === 1994–1998: Spice Girls ===,256620,1996-01-01,1996-12-31,ML
7 June 1996,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 7 June 1996, the Spice Girls released their debut single, ""Wannabe"", in the United Kingdom.",3,7,== Musical career == | === 1994–1998: Spice Girls ===,256620,1996-06-07,1996-06-07,ML
31 May 1998,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 31 May 1998, Halliwell announced through her solicitor that she had left the Spice Girls due to depression and differences between the group.",10,7,== Musical career == | === 1994–1998: Spice Girls ===,256620,1998-05-31,1998-05-31,ML
1999–2006,CD,YEAR_REGEX_1,TIME,time_reference,"1999–2006: Schizophonic, Scream",1,10,"== Musical career == | === 1999–2006: Schizophonic, Scream If You Wanna Go Faster and Passion ===",256620,1999-01-01,2006-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"In 1999, one year after leaving the group, Halliwell launched her solo career and released her debut album Schizophonic, with the lead single ""Look at Me"", produced by Absolute and Phil Bucknall.",0,11,"== Musical career == | === 1999–2006: Schizophonic, Scream If You Wanna Go Faster and Passion ===",256620,1999-01-01,1999-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"Halliwell was nominated at BRIT Awards ceremony in 2000, for Best British Female Solo Artist and Best Pop Act, she also performed ""Bag It Up"" during the show, emerging between giant inflatable legs, ripping off her shirt and walking in stiletto heels over the backs of topless pink-haired men whilst performing the song.",3,11,"== Musical career == | === 1999–2006: Schizophonic, Scream If You Wanna Go Faster and Passion ===",256620,2000-01-01,2000-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"In 2001, Halliwell followed up with her second album, Scream If You Wanna Go Faster, the album peaked at number five in the United Kingdom and sold 200,000 copies there and was certified gold.",0,12,"== Musical career == | === 1999–2006: Schizophonic, Scream If You Wanna Go Faster and Passion ===",256620,2001-01-01,2001-12-31,ML
1983,CD,YEAR_REGEX_1,TIME,time_reference,"It included her cover version of the Weather Girls' 1983 hit, ""It's Raining Men"", was also used on the Bridget Jones's Diary film soundtrack and the video game DDRMAX2 Dance Dance Revolution 7thMix.",1,12,"== Musical career == | === 1999–2006: Schizophonic, Scream If You Wanna Go Faster and Passion ===",256620,1983-01-01,1983-12-31,ML
the 2002,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,The song won her the International Song of the Year award at the 2002 NRJ Music Awards.,4,12,"== Musical career == | === 1999–2006: Schizophonic, Scream If You Wanna Go Faster and Passion ===",256620,2002-01-01,2002-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"In 2002 Halliwell was once again nominated at the BRIT Awards, this time for Best British Female Solo Artist and Best British Single for ""It's Raining Men"".",7,12,"== Musical career == | === 1999–2006: Schizophonic, Scream If You Wanna Go Faster and Passion ===",256620,2002-01-01,2002-12-31,ML
late 2004,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In late 2004 Halliwell made a return to music with the single ""Ride It"", which reached number four in the United Kingdom and number one on the dance charts.",0,13,"== Musical career == | === 1999–2006: Schizophonic, Scream If You Wanna Go Faster and Passion ===",256620,2004-01-01,2004-12-31,ML
30 May 2005,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Eventually, a new single, ""Desire"", was released on 30 May 2005, reaching number 22 in the UK Singles Chart and number one on the UK Dance Charts.",3,13,"== Musical career == | === 1999–2006: Schizophonic, Scream If You Wanna Go Faster and Passion ===",256620,2005-05-30,2005-05-30,ML
2007–2014,CD,YEAR_REGEX_1,TIME,time_reference,2007–2014:,1,14,== Musical career == | === 2007–2014: Spice Girls reunion and return to music ===,256620,2007-01-01,2014-12-31,ML
29 June 2007,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 29 June 2007, the Spice Girls regrouped and announced plans for a reunion tour, from which they were said to have earned £10 million each (about US$20 million).",0,15,== Musical career == | === 2007–2014: Spice Girls reunion and return to music ===,256620,2007-06-29,2007-06-29,ML
2 December 2007,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,This album was released in early November 2007 and the tour began on 2 December 2007.,3,15,== Musical career == | === 2007–2014: Spice Girls reunion and return to music ===,256620,2007-12-02,2007-12-02,ML
March 2010,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 2010, vocal coach and singer Carrie Grant announced on ITV1's The Alan Titchmarsh Show that Halliwell would be making a return to music.",6,15,== Musical career == | === 2007–2014: Spice Girls reunion and return to music ===,256620,2010-03-01,2010-03-31,ML
