time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"April 14 , 1964","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Vincent ""Vinnie"" Moore (born April 14, 1964) is an American guitarist and a member of the British hard rock band UFO.",0,0,,156396,1964-04-14,1964-04-14,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,His connection to Varney led to an opportunity to appear in a Pepsi commercial in 1985 (only Vinnie's hands appeared in the commercial as his guitar playing is heard).,12,2,== Biography ==,156396,1985-01-01,1985-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,"Following this, Moore recorded his first solo album, Mind's Eye (1986), released on Shrapnel Records and featuring Tony MacAlpine on keyboards.",13,2,== Biography ==,156396,1986-01-01,1986-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,"Moore played lead guitar with the heavy metal band Vicious Rumors on their debut album, Soldiers of the Night (1985).",15,2,== Biography ==,156396,1985-01-01,1985-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,Moore joined Alice Cooper's band for a tour and then appeared on the Hey Stoopid (1991) album.,19,2,== Biography ==,156396,1991-01-01,1991-12-31,ML
June 2003,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Moore has been the lead guitarist for UFO since June 2003, releasing his first studio album with them You Are Here the following year.",21,2,== Biography ==,156396,2003-06-01,2003-06-30,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"This has been followed by The Monkey Puzzle (2006), The Visitor (2009), Seven Deadly (2012) and A Conspiracy of Stars (2015).",22,2,== Biography ==,156396,2006-01-01,2006-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"This has been followed by The Monkey Puzzle (2006), The Visitor (2009), Seven Deadly (2012) and A Conspiracy of Stars (2015).",22,2,== Biography ==,156396,2009-01-01,2009-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"This has been followed by The Monkey Puzzle (2006), The Visitor (2009), Seven Deadly (2012) and A Conspiracy of Stars (2015).",22,2,== Biography ==,156396,2012-01-01,2012-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,"This has been followed by The Monkey Puzzle (2006), The Visitor (2009), Seven Deadly (2012) and A Conspiracy of Stars (2015).",22,2,== Biography ==,156396,2015-01-01,2015-12-31,ML
"August 5 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On August 5, 2013, Moore came on stage to perform live with Peter Frampton on Frampton's Guitar Circus concert at Musikfest in Bethlehem, Pennsylvania.",0,3,== Biography ==,156396,2013-08-05,2013-08-05,ML
"September 16 , 2014","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Moore played guitar on Red Zone Rider's debut album Red Zone Rider released on September 16, 2014.",0,4,== Biography ==,156396,2014-09-16,2014-09-16,ML
a 2018,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,"During a 2018 interview, Moore stated, ""I got my first guitar for Christmas when I was like 12, basically just because I saw a picture of a guitar in a catalog, a JCPenney's catalog.",2,2,== Biography ==,156396,2018-01-01,2018-12-31,LLM
late 1980s,VB CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,Moore is one of the most influential and important guitarists to emerge from the virtuoso boom in the mid to late 1980s.,1,0,,156396,1985-01-01,1989-12-31,LLM
a Christmas present,DT NNP NN,INARTICLE_REGEX HOLIDAY_REGEX TIMELINE_REGEX,MODIFIER TIME TIME,time_reference,He began his professional career at age 12 after receiving a guitar as a Christmas present.,1,2,== Biography ==,156396,,,ML
Christmas,NNP,HOLIDAY_REGEX,TIME,time_reference,"That was my motivation at the time, and I got it for Christmas, and really didn't bother with it a whole lot.",5,2,== Biography ==,156396,,,ML
the next year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Then, I started taking lessons for the next year.",6,2,== Biography ==,156396,,,ML
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"During that same interview, Moore was asked  who his earliest teachers were, and he stated, ""The first teacher was Mary Biddle, and I studied for a year with her, just some basic lessons at the local music shop.",8,2,== Biography ==,156396,,,ML
