time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1980,CD,YEAR_REGEX_1,TIME,time_reference,"He was editor of the sixth edition of the Grove Dictionary of Music and Musicians (1980), which was published as the first edition of The New Grove Dictionary of Music and Musicians.",1,0,,1640333,1980-01-01,1980-12-31,ML
1953,CD,YEAR_REGEX_1,TIME,time_reference,"Sadie earned Bachelor of Arts and Bachelor of Music degrees in 1953, a Master of Arts degree in 1957, and a PhD in 1958.",2,2,== Career ==,1640333,1953-01-01,1953-12-31,ML
1957,CD,YEAR_REGEX_1,TIME,time_reference,"Sadie earned Bachelor of Arts and Bachelor of Music degrees in 1953, a Master of Arts degree in 1957, and a PhD in 1958.",2,2,== Career ==,1640333,1957-01-01,1957-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,"Sadie earned Bachelor of Arts and Bachelor of Music degrees in 1953, a Master of Arts degree in 1957, and a PhD in 1958.",2,2,== Career ==,1640333,1958-01-01,1958-12-31,ML
1957–1965,CD,YEAR_REGEX_1,TIME,time_reference,"After Cambridge, he taught at Trinity College of Music, London (1957–1965).",4,2,== Career ==,1640333,1957-01-01,1965-12-31,ML
1964–1981,CD,YEAR_REGEX_1,TIME,time_reference,"Sadie then turned to music journalism, becoming music critic for The Times (1964–1981), and contributing reviews to the Financial Times after 1981, when he had to leave his position and The Times because of his commitments to the Grove and other scholarly work.",5,2,== Career ==,1640333,1964-01-01,1981-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,"Sadie then turned to music journalism, becoming music critic for The Times (1964–1981), and contributing reviews to the Financial Times after 1981, when he had to leave his position and The Times because of his commitments to the Grove and other scholarly work.",5,2,== Career ==,1640333,1981-01-01,1981-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,He was editor of The Musical Times from 1967 until 1987.,6,2,== Career ==,1640333,1967-01-01,1967-12-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,He was editor of The Musical Times from 1967 until 1987.,6,2,== Career ==,1640333,1987-01-01,1987-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,From 1970 Sadie was editor of what was planned to be the sixth edition of the Grove Dictionary of Music and Musicians (1980).,7,2,== Career ==,1640333,1970-01-01,1970-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,From 1970 Sadie was editor of what was planned to be the sixth edition of the Grove Dictionary of Music and Musicians (1980).,7,2,== Career ==,1640333,1980-01-01,1980-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"He was also an important force behind the second edition of New Grove (2001), which grew further to 29 volumes.",9,2,== Career ==,1640333,2001-01-01,2001-12-31,ML
1988,CD,YEAR_REGEX_1,TIME,time_reference,"Sadie also oversaw a major expansion of the Grove franchise, editing the one-volume Grove Concise Dictionary of Music (1988), and several spinoff dictionaries, such as the New Grove Dictionary of Musical Instruments (three volumes, 1984), the New Grove Dictionary of American Music, (with H. Wiley Hitchcock, four volumes, 1986), and The New Grove Dictionary of Opera (four volumes, 1992).",10,2,== Career ==,1640333,1988-01-01,1988-12-31,ML
