time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
12 May 1959,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Deborah Warner  (born 12 May 1959) is a British director of theatre and opera, known for her interpretations of the works of Shakespeare, Bertolt Brecht, Benjamin Britten, and Henrik Ibsen.",0,0,,819034,1959-05-12,1959-05-12,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,In 1980 she founded the KICK theatre company when she was 21.,2,2,== Early life ==,819034,1980-01-01,1980-12-31,ML
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Warner has since the 1980s worked in close creative partnership with the actor Fiona Shaw, developing a wide range of projects that have been seen throughout Europe and the United States.",0,4,== Career ==,819034,1980-01-01,1989-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"She has made relatively few excursions into new work (Jeanette Winterson's The Powerbook (2002), Tansy Davies' 2015 opera Between Worlds and The Testament of Mary being exceptions) or comedy (The School for Scandal), and although she has made much creative use of video on stage, she has directed little for film and television.",1,5,== Career ==,819034,2002-01-01,2002-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,"She has made relatively few excursions into new work (Jeanette Winterson's The Powerbook (2002), Tansy Davies' 2015 opera Between Worlds and The Testament of Mary being exceptions) or comedy (The School for Scandal), and although she has made much creative use of video on stage, she has directed little for film and television.",1,5,== Career ==,819034,2015-01-01,2015-12-31,ML
July 1994,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"""I'm not sure I would have been in any way conscious of the potency of theatre if I hadn't seen his work"", she said in an interview with Vogue in July 1994.",1,6,== Career ==,819034,1994-07-01,1994-07-31,ML
1987,CD,YEAR_REGEX_1,TIME,time_reference,"In 1987 Warner joined the Royal Shakespeare Company, where she directed Titus Andronicus and where she also began her long-time collaboration with Fiona Shaw.",0,9,== Career == | === Theatre ===,819034,1987-01-01,1987-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"Warner and Shaw have collaborated on plays including Electra (RSC); The Good Person of Sezuan (1989, National Theatre); Hedda Gabler (1991, The Abbey Theatre and BBC2); the controversial Richard II, with Shaw in the title role, also at the National Theatre (1995) and televised by BBC2; Footfalls, whose radical staging so enraged the Beckett estate that the production was pulled during its run; The PowerBook, at the National Theatre, a dramatisation of Jeanette Winterson's novel; Medea (2000–2001, Queen's Theatre and Broadway); and Shakespeare's Julius Caesar, in which Shaw played the small part of Portia.",1,9,== Career == | === Theatre ===,819034,1989-01-01,1989-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"Warner and Shaw have collaborated on plays including Electra (RSC); The Good Person of Sezuan (1989, National Theatre); Hedda Gabler (1991, The Abbey Theatre and BBC2); the controversial Richard II, with Shaw in the title role, also at the National Theatre (1995) and televised by BBC2; Footfalls, whose radical staging so enraged the Beckett estate that the production was pulled during its run; The PowerBook, at the National Theatre, a dramatisation of Jeanette Winterson's novel; Medea (2000–2001, Queen's Theatre and Broadway); and Shakespeare's Julius Caesar, in which Shaw played the small part of Portia.",1,9,== Career == | === Theatre ===,819034,1991-01-01,1991-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Warner and Shaw have collaborated on plays including Electra (RSC); The Good Person of Sezuan (1989, National Theatre); Hedda Gabler (1991, The Abbey Theatre and BBC2); the controversial Richard II, with Shaw in the title role, also at the National Theatre (1995) and televised by BBC2; Footfalls, whose radical staging so enraged the Beckett estate that the production was pulled during its run; The PowerBook, at the National Theatre, a dramatisation of Jeanette Winterson's novel; Medea (2000–2001, Queen's Theatre and Broadway); and Shakespeare's Julius Caesar, in which Shaw played the small part of Portia.",1,9,== Career == | === Theatre ===,819034,1995-01-01,1995-12-31,ML
