time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
the 1930s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,1,0,1930-01-01,1939-12-31,ML
1942,CD,YEAR_REGEX_1,TIME,time_reference,2,0,1942-01-01,1942-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,2,0,1964-01-01,1964-12-31,ML
1927,CD,YEAR_REGEX_1,TIME,time_reference,2,3,1927-01-01,1927-12-31,ML
1937,CD,YEAR_REGEX_1,TIME,time_reference,2,3,1937-01-01,1937-12-31,ML
of 1929,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,3,1929-01-01,1929-12-31,ML
1929,CD,YEAR_REGEX_1,TIME,time_reference,3,3,1929-01-01,1929-12-31,ML
early 1929,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,0,5,1929-01-01,1929-12-31,ML
July 1929,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,1,5,1929-07-01,1929-07-31,ML
1932,CD,YEAR_REGEX_1,TIME,time_reference,2,5,1932-01-01,1932-12-31,ML
1933,CD,YEAR_REGEX_1,TIME,time_reference,3,5,1933-01-01,1933-12-31,ML
November 1932,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,4,5,1932-11-01,1932-11-30,ML
1934,CD,YEAR_REGEX_1,TIME,time_reference,5,5,1934-01-01,1934-12-31,ML
"Oct. 30 , 1936","NNP CD , CD",MONTH_ABBR_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,6,5,1936-10-30,1936-10-30,ML
"March 15 , 1942","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,8,5,1942-03-15,1942-03-15,ML
"February 4 , 1982","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,7,1982-02-04,1982-02-04,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,1,7,1982-01-01,1982-12-31,ML
1639,CD,YEAR_REGEX_1,TIME,time_reference,1,7,1639-01-01,1639-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,2,7,1998-01-01,1998-12-31,ML
"July 23 , 1929","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,11,1929-07-23,1929-07-23,ML
"November 29 , 1929","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,12,1929-11-29,1929-11-29,ML
"February 8 , 1933","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,13,1933-02-08,1933-02-08,ML
"February 6 , 1982","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,14,1982-02-06,1982-02-06,ML
the late 1930s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,5,3,1935-01-01,1939-12-31,LLM
"October 30 , 1906 – February 4 , 1982","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,0,0,1906-10-30,1982-02-04,LLM
the late 1920s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,1,0,,,ML
that November,IN NNP,PREFIX_REGEX_1 MONTH_REGEX,MODIFIER TIME,time_reference,1,5,,,ML
Springs,NNP,SEASON_REGEX,TIME,time_reference,2,7,,,ML
Wed,NNP,WEEK_ABBR_REGEX,TIME,time_reference,0,11,,,ML
Wed,NNP,WEEK_ABBR_REGEX,TIME,time_reference,0,12,,,ML
