time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
28 January 1994,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Juan Luis Londoño Arias (born 28 January 1994), known professionally as Maluma, is a Colombian singer, songwriter, and actor.",0,0,,43553294,1994-01-28,1994-01-28,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"He released his debut album, Magia, a year later in 2012.",1,1,,43553294,2012-01-01,2012-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,"However, his breakthrough album was 2015's Pretty Boy, Dirty Boy, which led to successful collaborations with several artists.",2,1,,43553294,2015-01-01,2015-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"He released F.A.M.E. in 2018, to further commercial success.",3,1,,43553294,2018-01-01,2018-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"He followed it up with 11:11 in 2019, and Papi Juancho, released without further announcement in 2020.",4,1,,43553294,2019-01-01,2019-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"He followed it up with 11:11 in 2019, and Papi Juancho, released without further announcement in 2020.",4,1,,43553294,2020-01-01,2020-12-31,ML
2010–2013,CD,YEAR_REGEX_1,TIME,time_reference,2010–2013: Beginnings and Magia ===,1,6,== Career == | === 2010–2013: Beginnings and Magia ===,43553294,2010-01-01,2013-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"Maluma began his musical career in 2010, recording singles.",0,7,== Career == | === 2010–2013: Beginnings and Magia ===,43553294,2010-01-01,2010-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, Maluma released his first studio album, titled Magia.",0,8,== Career == | === 2010–2013: Beginnings and Magia ===,43553294,2012-01-01,2012-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"The video for the single ""Obsesión"" was filmed at the Antioquia Department Railway Station and featured Colombian model Lina Posada, who had previously appeared in the music video for the song ""Taboo"" (2011) by Don Omar.",1,8,== Career == | === 2010–2013: Beginnings and Magia ===,43553294,2011-01-01,2011-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In 2013, ""La Temperatura"", featuring Puerto Rican singer Eli Palacios, was released as the first single from his upcoming mixtape, PB.",0,9,== Career == | === 2010–2013: Beginnings and Magia ===,43553294,2013-01-01,2013-12-31,ML
2014–2018,CD,YEAR_REGEX_1,TIME,time_reference,2014–2018:,1,10,"== Career == | === 2014–2018: Pretty Boy, Dirty Boy and F.A.M.E. ===",43553294,2014-01-01,2018-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, he released the music videos for the singles ""La Curiosidad"", ""Carnaval"" and ""Addicted"".",0,11,"== Career == | === 2014–2018: Pretty Boy, Dirty Boy and F.A.M.E. ===",43553294,2014-01-01,2014-12-31,ML
the 2014,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He also collaborated with singer Elvis Crespo, on the theme song ""Olé Brazil"" recorded for the 2014 FIFA World Cup.",1,11,"== Career == | === 2014–2018: Pretty Boy, Dirty Boy and F.A.M.E. ===",43553294,2014-01-01,2014-12-31,ML
16 July 2014,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 16 July 2014, Maluma appeared at the 2014 Premios Juventud, where he performed ""La Temperatura"".",2,11,"== Career == | === 2014–2018: Pretty Boy, Dirty Boy and F.A.M.E. ===",43553294,2014-07-16,2014-07-16,ML
the 2014,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"On 16 July 2014, Maluma appeared at the 2014 Premios Juventud, where he performed ""La Temperatura"".",2,11,"== Career == | === 2014–2018: Pretty Boy, Dirty Boy and F.A.M.E. ===",43553294,2014-01-01,2014-12-31,ML
