time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"February 5 , 1962","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Chuck Sperry (born February 5, 1962) is an American artist best known for his screen prints on paper and oak panel, his limited-edition rock posters for bands such as Widespread Panic and Pearl Jam, and his political protest art.",0,0,,62724736,1962-02-05,1962-02-05,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,"Since 1985, Sperry's iconography has ranged from astronauts walking on the surface of the moon to portraits of performers as varied as Willie Nelson, Bob Dylan, and Chrissie Hynde.",1,0,,62724736,1985-01-01,1985-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"Beginning in 2010, many of Sperry's prints have featured images of female muses from Greek mythology.",2,0,,62724736,2010-01-01,2010-12-31,ML
"February 5 , 1962","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Chuck Sperry was born on February 5, 1962, in Dayton, Ohio, to Sally and John Sperry, who apprenticed to sculptor Robert Koepnik, who had apprenticed to Carl Milles, who had apprenticed to Auguste Rodin.",0,3,== Early life == | === Family ===,62724736,1962-02-05,1962-02-05,ML
the 1960s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Sally Sperry's rise from layout artist to advertising executive also made an impression on Chuck, who says he was inspired by her professional advancement during the 1960s and ’70s in a male-dominated profession.",3,3,== Early life == | === Family ===,62724736,1960-01-01,1969-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,"In 1980, Sperry enrolled at the University of Missouri in Columbia, where he was a dual major in art and journalism.",1,5,== Early life == | === Education ===,62724736,1980-01-01,1980-12-31,ML
1984,CD,YEAR_REGEX_1,TIME,time_reference,"After graduating from MU in 1984, Sperry stayed in Columbia for a year, during which he created his first punk-rock flyers and edited an underground newspaper called Java with musician Ann Wood.",0,7,== Career ==,62724736,1984-01-01,1984-12-31,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,"In 1985, Sperry moved to the East Village in New York City, where he co-edited World War 3 Illustrated with Seth Tobocman and Peter Kuper.",1,7,== Career ==,62724736,1985-01-01,1985-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"In 1989, Sperry moved to San Francisco, where he eventually art directed and co-edited Weekly Weird News & Filth with publisher Robert Collison; the newspaper had a circulation of 10,000 issues around the San Francisco Bay Area, and ran from 1991 to 1996.",4,7,== Career ==,62724736,1989-01-01,1989-12-31,ML
1991 to 1996,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"In 1989, Sperry moved to San Francisco, where he eventually art directed and co-edited Weekly Weird News & Filth with publisher Robert Collison; the newspaper had a circulation of 10,000 issues around the San Francisco Bay Area, and ran from 1991 to 1996.",4,7,== Career ==,62724736,1991-01-01,1996-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,"In 1994, Sperry received his first commission from art director Arlene Owseichik to create a Fillmore Auditorium poster for Bill Graham Presents in San Francisco.",6,7,== Career ==,62724736,1994-01-01,1994-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,"(Since then, Sperry has designed scores of posters for the Fillmore, including F1000, the one-thousandth poster in the Fillmore series, a metallic poster for The Pretenders.)Later in 1994, Sperry joined Ron Donovan and Orion Landau to found a rock-poster printing company called Psychic Sparkplug.",7,7,== Career ==,62724736,1994-01-01,1994-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,"That same year, Sperry, Grimshaw, and his wife, Laura, produced the first of two annual ""Temporary Insanity"" art shows at Off the Wall, a gallery on Haight Street in San Francisco, the first gallery exhibition in San Francisco of rock-poster art since the Joint Show at the Moore Gallery in 1967.",12,7,== Career ==,62724736,1967-01-01,1967-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,"In 1996, Sperry worked with Clarion Alley Mural Project (CAMP) on two painted murals in collaboration with artists Barry McGee, Ruby Neri, Rigo 23, Aaron Noble, Isis Rodriguez, Susan Greene, John Fadeff, and many other artists representing San Francisco's Mission School Movement.",14,7,== Career ==,62724736,1996-01-01,1996-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"By 1997, Psychic Sparkplug had dissolved and reformed as the Firehouse Kustom Rockart Company, which was run by Chuck Sperry and Ron Donovan until 2012.",0,8,== Career ==,62724736,1997-01-01,1997-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"By 1997, Psychic Sparkplug had dissolved and reformed as the Firehouse Kustom Rockart Company, which was run by Chuck Sperry and Ron Donovan until 2012.",0,8,== Career ==,62724736,2012-01-01,2012-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Beginning in 2008 and continuing until 2014, Sperry art directed nearly 200 posters for Goldenvoice Presents for its Warfield Theatre and Regency venues in San Francisco.",0,9,== Career ==,62724736,2008-01-01,2008-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"Beginning in 2008 and continuing until 2014, Sperry art directed nearly 200 posters for Goldenvoice Presents for its Warfield Theatre and Regency venues in San Francisco.",0,9,== Career ==,62724736,2014-01-01,2014-12-31,ML
"August 25 , 2010","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"During that period, Sperry designed and printed many of these posters himself, most notably an iconic poster for Bob Dylan and His Band, which performed at the Warfield on August 25, 2010.",1,9,== Career ==,62724736,2010-08-25,2010-08-25,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"By 2012, Sperry had severed his partnership with Ron Donovan and renamed the Firehouse, now in Oakland, Hangar 18.",0,10,== Career ==,62724736,2012-01-01,2012-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"In 2018, the Fort Wayne Museum of Art presented ""All Access:",0,12,== Career ==,62724736,2018-01-01,2018-12-31,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,"In 2020, the Fort Wayne Museum of Art will present ""Color X Color: Selections from the Chuck Sperry Archive"", which will feature more than 150 of Sperry's rock posters produced since the 1990s.",2,12,== Career ==,62724736,2020-01-01,2020-12-31,ML
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In 2020, the Fort Wayne Museum of Art will present ""Color X Color: Selections from the Chuck Sperry Archive"", which will feature more than 150 of Sperry's rock posters produced since the 1990s.",2,12,== Career ==,62724736,1990-01-01,1999-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,Taking his work on the road has been a recurring part of Sperry's artistic practice since 1999.,0,14,== Touring and exhibiting ==,62724736,1999-01-01,1999-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, Sperry made a tour of Argentina (Buenos Aires, Rosario, Mar del Plata) on a trip to attend the Trimarchi Design Conference, the biggest design conference in the Spanish-speaking world.",4,14,== Touring and exhibiting ==,62724736,2012-01-01,2012-12-31,ML
