time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"October 9 , 1950","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Darlene Koldenhoven (born October 9, 1950, in Chicago, Illinois) is an American musician.",0,0,,7315720,1950-10-09,1950-10-09,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"Her albums have debuted or gone to #1 on the ZMR Radio Charts and have been voted by Broadcasters worldwide Best Vocal Album 2007 Infinite Voice, Best Holiday Album 2007",3,6,== Career ==,7315720,2007-01-01,2007-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"Heavenly Peace, a Nomination for Best Vocal Album 2011 Solitary Treasures and a Nomination for Best Piano Album with Instrumentation 2014 Tranquil Times.",4,6,== Career ==,7315720,2011-01-01,2011-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"Heavenly Peace, a Nomination for Best Vocal Album 2011 Solitary Treasures and a Nomination for Best Piano Album with Instrumentation 2014 Tranquil Times.",4,6,== Career ==,7315720,2014-01-01,2014-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,In 2007 Darlene Koldenhoven released a music education book with instructional CDs called Tune Your Voice: Singing and Your Mind's Musical Ear.,0,8,== Career == | === Author and educator ===,7315720,2007-01-01,2007-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,Chromatones (2018),0,10,== Discography ==,7315720,2018-01-01,2018-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,Color Me Home (2017),0,11,== Discography ==,7315720,2017-01-01,2017-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,Tranquil Times (2013),0,12,== Discography ==,7315720,2013-01-01,2013-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,Solitary Treasures (2011),0,13,== Discography ==,7315720,2011-01-01,2011-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,Inspired by a True Story (2011),0,14,== Discography ==,7315720,2011-01-01,2011-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Infinite Voice (2007),0,15,== Discography ==,7315720,2007-01-01,2007-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,Heavenly Peace (2000),0,16,== Discography ==,7315720,2000-01-01,2000-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,Free to Serve (1996),0,17,== Discography ==,7315720,1996-01-01,1996-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,Keys to the World (1996),0,18,== Discography ==,7315720,1996-01-01,1996-12-31,ML
A Momentary,NNP NNP,INARTICLE_REGEX TIMELINE_REGEX,MODIFIER TIME,time_reference,"She has a Platinum album for her vocal work on Pink Floyd's ""A Momentary Lapse of Reason"".",0,6,== Career ==,7315720,,,ML
six years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"She served on the NARAS Board of Trustees for two terms, was a Los Angeles Chapter Second Vice President for one term, and Governor for six years.",2,8,== Career == | === Author and educator ===,7315720,,,ML
