time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,During the 1990s he became head conductor of the Kraków Philharmonic Orchestra and was invited by Pope John Paul II the same year to perform at Vatican City.,1,2,== Career ==,41576963,1990-01-01,1999-12-31,ML
1990 to 2004,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1990 to 2004 Ponkin was both the music director and principal conductor of the State Academic Symphony Orchestra of the Russian Federation, a division of Moscow Philharmony.",2,2,== Career ==,41576963,1990-01-01,2004-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,In 1996 he obtained the same position at the Stanislavski and Nemirovich-Danchenko Moscow Academic Music Theatre where he produced operas such as Nikolai Rimsky-Korsakov's The Tale of Tsar Saltan and Giuseppe Verdi's Othello as well as ballets such as Sergei Prokofiev's Romeo and Juliet and Mikhail Bronner's The Taming of The Shrew among others which brought him fame and success.,3,2,== Career ==,41576963,1996-01-01,1996-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"In 1999 he became principal conductor of the Helikon Opera and have produced Russian operas such as Dmitri Shostakovich's opera called Lady Macbeth of the Mtsensk District and Rimsky-Korsakov's Kashchey the Deathless as well as operas by French and German opera writers such as Dialogues of the Carmelites by Francis Poulenc, Alban Berg's Lulu and Umberto Giordano's Siberia among other national and international operas.",4,2,== Career ==,41576963,1999-01-01,1999-12-31,ML
2002 and 2006,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 2002 and 2006 he held the same position at the Galina Vishnevskaya Opera Center where he did such operas as Mikhail Glinka's Ruslan and Lyudmila, Rigoletto by Verdi, as well as Charles Gounod's Faust.",5,2,== Career ==,41576963,2002-01-01,2006-12-31,ML
January 2005,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In January 2005 he became chief conductor of the Russian National Academic Folk Orchestra and then became principal conductor of the Kuban Symphony Orchestra in Krasnodar, Russia.",7,2,== Career ==,41576963,2005-01-01,2005-01-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, for his achievements into the development of the Russian culture and its arts, the Helikon Opera have awarded him with the Order of Friendship.",8,2,== Career ==,41576963,2012-01-01,2012-12-31,ML
a 2006,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,He is also a 2001 medal recipient For the merits in development of Cuban region and a 2006 cross recipient of The Defender of Russia as well as For the Love and Faith to the Homeland medal both of which were 1st grade.,1,0,,41576963,2006-01-01,2006-12-31,LLM
year,NN,TIME_UNIT_REGEX,TIME,time_reference,During the 1990s he became head conductor of the Kraków Philharmonic Orchestra and was invited by Pope John Paul II the same year to perform at Vatican City.,1,2,== Career ==,41576963,1990-01-01,1999-12-31,LLM
a 1980,DT CD,INARTICLE_REGEX YEAR_REGEX_1,MODIFIER TIME,time_reference,Vladimir Ponkin was a 1980 World Rupert Foundation Competition winner and same year got hired by the Chamber Opera Theater with which he traveled through Russia and into Riga and Alma-Ata.,0,2,== Career ==,41576963,1980-01-01,1980-12-31,LLM
