time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"February 7 , 1972","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Akiko Suwanai (諏訪内 晶子, Suwanai Akiko, born February 7, 1972) is a Japanese classical violinist.",0,0,,2881534,1972-02-07,1972-02-07,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"At the age of 18, she became the youngest winner of the International Tchaikovsky Competition in 1990.",0,1,,2881534,1990-01-01,1990-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"In addition, she was awarded second prize in the Paganini Competition and Queen Elisabeth Competition in 1989 and is a laureate of the Music Competition of Japan.",1,1,,2881534,1989-01-01,1989-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"Until 2019 she played the 1714 Dolphin Stradivarius, on loan from the Nippon Music Foundation.",1,2,,2881534,2019-01-01,2019-12-31,ML
the 1714,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Until 2019 she played the 1714 Dolphin Stradivarius, on loan from the Nippon Music Foundation.",1,2,,2881534,1714-01-01,1714-12-31,ML
"November 11 , 1997","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"November 11, 1997:",0,7,== Discography ==,2881534,1997-11-11,1997-11-11,ML
"June 8 , 1998","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"June 8, 1998:",0,10,== Discography ==,2881534,1998-06-08,1998-06-08,ML
"October 9 , 2001","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"October 9, 2001:",0,14,== Discography ==,2881534,2001-10-09,2001-10-09,ML
"December 20 , 2001","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"December 20, 2001:",0,18,== Discography ==,2881534,2001-12-20,2001-12-20,ML
"May 8 , 2002","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"May 8, 2002:",0,21,== Discography ==,2881534,2002-05-08,2002-05-08,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,2003: Decca Music Group,0,25,== Discography ==,2881534,2003-01-01,2003-12-31,ML
"November 9 , 2004","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"November 9, 2004:",0,29,== Discography ==,2881534,2004-11-09,2004-11-09,ML
"May 2 , 2006","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"May 2, 2006:",0,33,== Discography ==,2881534,2006-05-02,2006-05-02,ML
