time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
5 March 1985,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Eyolf Dale (born 5 March 1985),0,0,,40411759,1985-03-05,1985-03-05,ML
2001–04,CD,YEAR_REGEX_1,TIME,time_reference,"After finishing his Examen artium on the Music program at Skien videregående skole (2001–04), he worked as a freelance pianist, conductor and arranger in the Grenland area until in 2005 he started his graduate studies in Performing jazz and improvisation at Norwegian Academy of Music (2005–09).",1,2,== Career ==,40411759,2001-01-01,2023-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"After finishing his Examen artium on the Music program at Skien videregående skole (2001–04), he worked as a freelance pianist, conductor and arranger in the Grenland area until in 2005 he started his graduate studies in Performing jazz and improvisation at Norwegian Academy of Music (2005–09).",1,2,== Career ==,40411759,2005-01-01,2005-12-31,ML
2005–09,CD,YEAR_REGEX_1,TIME,time_reference,"After finishing his Examen artium on the Music program at Skien videregående skole (2001–04), he worked as a freelance pianist, conductor and arranger in the Grenland area until in 2005 he started his graduate studies in Performing jazz and improvisation at Norwegian Academy of Music (2005–09).",1,2,== Career ==,40411759,2005-01-01,2023-12-31,ML
2009–11,CD,YEAR_REGEX_1,TIME,time_reference,"There he studied under such as Misha Alperin, Bjørn Kruse and Jon Balke, and completed the master's program (2009–11).",2,2,== Career ==,40411759,2009-01-01,2023-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"2008: ""Årets unge jazzmusikere"" within Albatrosh, by Rikskonsertene and the Norwegian Jazz Federation",0,5,== Awards and honors ==,40411759,2008-01-01,2008-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"2008: Finalist in ""Young Nordic Jazz Comets"" within Albatrosh, held in Copenhagen, Denmark",0,6,== Awards and honors ==,40411759,2008-01-01,2008-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,2008:,0,7,== Awards and honors ==,40411759,2008-01-01,2008-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"2009: ""Beste band"" within Albatrosh, in the European Jazz Competition during the North Sea Jazz Festival.",0,8,== Awards and honors ==,40411759,2009-01-01,2009-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,2009:,0,9,== Awards and honors ==,40411759,2009-01-01,2009-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,2012:,0,10,== Awards and honors ==,40411759,2012-01-01,2012-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,2014: Nominated for Spellemannprisen in the category of Jazz,0,11,== Awards and honors ==,40411759,2014-01-01,2014-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,2016:,0,12,== Awards and honors ==,40411759,2016-01-01,2016-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,2002:,0,16,== Discography == | === Collaborative works ===,40411759,2002-01-01,2002-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,2009:,0,17,== Discography == | === Collaborative works ===,40411759,2009-01-01,2009-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,2009:,0,18,== Discography == | === Collaborative works ===,40411759,2009-01-01,2009-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,2011:,0,19,== Discography == | === Collaborative works ===,40411759,2011-01-01,2011-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,2011:,0,20,== Discography == | === Collaborative works ===,40411759,2011-01-01,2011-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,2011:,0,21,== Discography == | === Collaborative works ===,40411759,2011-01-01,2011-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"2013: Roots and Stems (Periskop Records), with Hayden Powell",0,22,== Discography == | === Collaborative works ===,40411759,2013-01-01,2013-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"2013: 2.0 (Hot Club Records), with Jazzbanditt",0,23,== Discography == | === Collaborative works ===,40411759,2013-01-01,2013-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,2013:,0,24,== Discography == | === Collaborative works ===,40411759,2013-01-01,2013-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,2014:,0,25,== Discography == | === Collaborative works ===,40411759,2014-01-01,2014-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,2015:,0,26,== Discography == | === Collaborative works ===,40411759,2015-01-01,2015-12-31,ML
2015,CD,YEAR_REGEX_1,TIME,time_reference,2015:,0,27,== Discography == | === Collaborative works ===,40411759,2015-01-01,2015-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,2017:,0,28,== Discography == | === Collaborative works ===,40411759,2017-01-01,2017-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,2017:,0,29,== Discography == | === Collaborative works ===,40411759,2017-01-01,2017-12-31,ML
2017,CD,YEAR_REGEX_1,TIME,time_reference,2017:,0,30,== Discography == | === Collaborative works ===,40411759,2017-01-01,2017-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,2018:,0,31,== Discography == | === Collaborative works ===,40411759,2018-01-01,2018-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,2018:,0,32,== Discography == | === Collaborative works ===,40411759,2018-01-01,2018-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,2019:,0,33,== Discography == | === Collaborative works ===,40411759,2019-01-01,2019-12-31,ML
of 6 years,IN CD NNS,PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,"Dale started playing piano at the age of 6 years, and shortly after started taking lessons.",0,2,== Career ==,40411759,,,ML
Sundown,NNP,DAY_TIME_REGEX,TIME,time_reference,"Sundown (Kompis Records), with Kristoffer Kompen",1,30,== Discography == | === Collaborative works ===,40411759,,,ML
