time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1986,CD,YEAR_REGEX_1,TIME,time_reference,"With the help of Indonesian producer Ian Antono, Anggun released her first rock-influenced studio album, Dunia Aku Punya in 1986.",2,0,,1345259,1986-01-01,1986-12-31,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,"She became further well known with the single ""Mimpi"" (1989), which was listed as one of the 150 Greatest Indonesian Songs of All Time by Rolling Stone.",3,0,,1345259,1989-01-01,1989-12-31,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,Anggun left Indonesia in 1994 to pursue an international career.,5,0,,1345259,1994-01-01,1994-12-31,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"After two years struggling in London and Paris, she met French producer Erick Benzi, who produced her first international album, Snow on the Sahara (1997).",6,0,,1345259,1997-01-01,1997-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"Since then, Anggun has released another six studio albums as well as a soundtrack album to the Danish film Open Hearts (2002).",8,0,,1345259,2002-01-01,2002-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"France in the Eurovision Song Contest 2012 in Baku, Azerbaijan, with the song ""Echo (You and I)"".",10,0,,1345259,2012-01-01,2012-12-31,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"Aside from her musical career, Anggun has been appointed as the global ambassador of the United Nations twice, first for the International Year of Microcredit in 2005 and then for the Food and Agriculture Organization (FAO) in 2009 onwards.",16,0,,1345259,2005-01-01,2005-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,"Aside from her musical career, Anggun has been appointed as the global ambassador of the United Nations twice, first for the International Year of Microcredit in 2005 and then for the Food and Agriculture Organization (FAO) in 2009 onwards.",16,0,,1345259,2009-01-01,2009-12-31,ML
1974–1993,CD,YEAR_REGEX_1,TIME,time_reference,1974–1993:,1,2,== Life and career == | === 1974–1993: Early life and career in Indonesia ===,1345259,1974-01-01,1993-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,"At the age of fourteen, she released her first official studio album, Dunia Aku Punya (1986).",1,4,== Life and career == | === 1974–1993: Early life and career in Indonesia ===,1345259,1986-01-01,1986-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"Anggun's fame continued to increase with the release of subsequent singles, most notably ""Tua Tua Keladi"" (1990), which became her most popular hit in Indonesia.",5,4,== Life and career == | === 1974–1993: Early life and career in Indonesia ===,1345259,1990-01-01,1990-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,"After a string of successful singles, Anggun released the studio albums Anak Putih Abu Abu (1991) and Nocturno (1992).",6,4,== Life and career == | === 1974–1993: Early life and career in Indonesia ===,1345259,1991-01-01,1991-12-31,ML
