time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1969,CD,YEAR_REGEX_1,TIME,time_reference,"Martin Terefe (born 1969, Stockholm, Sweden) is a Swedish record producer and songwriter, now living and working in London, who has produced Grammy, Brit and Juno award -winning albums with artists like Jason Mraz, James Morrison and KT Tunstall.",0,0,,35114627,1969-01-01,1969-12-31,ML
1979,CD,YEAR_REGEX_1,TIME,time_reference,"Terefe spent his early years in Caracas in Venezuela, where he learnt to play guitar, before moving back to Stockholm in 1979.",0,2,== Biography ==,35114627,1979-01-01,1979-12-31,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,"In 1996 Terefe moved to London and set up his own recording studio, Kensaltown Studios, named after Kensal Town, the district of west London where the studios are located.",1,3,== Biography ==,35114627,1996-01-01,1996-12-31,ML
the 2000s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"He produced several of Sexsmith's albums during the 2000s and has gone on to write and produce songs and albums by KT Tunstall, a-ha, Jason Mraz, James Morrison, Martha Wainwright, Train, Cat Stevens, Mary J. Blige, Jamie Cullum, Alyssa Bernal, Beverley Knight and Westlife.",2,3,== Biography ==,35114627,2000-01-01,2009-12-31,ML
the 2010,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Terefe's productions won two awards at the 2010 Grammy Awards as a producer, for ""Make It Mine"" by Jason Mraz (Best Male Pop Vocal Performance) and ""Lucky"" by Jason Mraz and Colbie Caillat (Best Pop Collaboration With Vocals).",3,3,== Biography ==,35114627,2010-01-01,2010-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,In 2008 Terefe and Dixon set up Kensaltown Records.,4,3,== Biography ==,35114627,2008-01-01,2008-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"The group continued to work together, releasing their debut album in 2010 and the follow-up in 2012.",7,3,== Biography ==,35114627,2010-01-01,2010-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"The group continued to work together, releasing their debut album in 2010 and the follow-up in 2012.",7,3,== Biography ==,35114627,2012-01-01,2012-12-31,ML
2009,CD,YEAR_REGEX_1,TIME,time_reference,In 2009 Martin Terefe was ranked as the Number 10 most successful music producer of hit songs on the Billboard Hot 100 singles chart.,8,3,== Biography ==,35114627,2009-01-01,2009-12-31,ML
the 2012,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Terefe and songwriter Sacha Skarbek (who is also managed by Michael Dixon) wrote the UK's entry for the 2012 Eurovision Song Contest, titled ""Love Will Set You Free"" and sung by Engelbert Humperdinck.",9,3,== Biography ==,35114627,2012-01-01,2012-12-31,ML
now,RB,TIMELINE_REGEX,TIME,time_reference,"Martin Terefe (born 1969, Stockholm, Sweden) is a Swedish record producer and songwriter, now living and working in London, who has produced Grammy, Brit and Juno award -winning albums with artists like Jason Mraz, James Morrison and KT Tunstall.",0,0,,35114627,,,ML
early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Terefe spent his early years in Caracas in Venezuela, where he learnt to play guitar, before moving back to Stockholm in 1979.",0,2,== Biography ==,35114627,,,ML
Dawn,NNP,DAY_TIME_REGEX,TIME,time_reference,"The label's releases included Ron Sexsmith's album Exit Strategy of the Soul, the debut album by American singer Dawn Kinnard, and the charity album Songs for Survival.",5,3,== Biography ==,35114627,,,ML
