time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"February 17 , 1983","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Kevin Winston Rudolf (born February 17, 1983) is an American singer, songwriter, record producer, rapper, and multi-instrumentalist from New York City, New York.",0,0,,19323808,1983-02-17,1983-02-17,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"He is best known for his 2008 single ""Let It Rock"".",1,0,,19323808,2008-01-01,2008-12-31,ML
"February 17 , 1983","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Kevin Winston Rudolf was born on February 17, 1983, in New York City, New York, to Ellyn, an American singer, and Stephen, a disc jockey originally from the United Kingdom and of English extraction.",0,2,== Early life ==,19323808,1983-02-17,1983-02-17,ML
2000–2006,CD,YEAR_REGEX_1,TIME,time_reference,2000–2006:,1,5,== Musical career == | === 2000–2006: Career beginnings ===,19323808,2000-01-01,2006-12-31,ML
2000,CD,YEAR_REGEX_1,TIME,time_reference,"In 2000, Rudolf began work on the group of songs that, nine months later, would form the basis for his major label debut.",0,6,== Musical career == | === 2000–2006: Career beginnings ===,19323808,2000-01-01,2000-12-31,ML
2001,CD,YEAR_REGEX_1,TIME,time_reference,"A song from the album, ""You"", was used in the TV show Smallville (2001), and a song not appearing on the album, ""Maybe You're Gone"" (written by Danny Scherr), was later used over the end credits of the movie ""The Girl Next Door"" (2004).",3,6,== Musical career == | === 2000–2006: Career beginnings ===,19323808,2001-01-01,2001-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,"A song from the album, ""You"", was used in the TV show Smallville (2001), and a song not appearing on the album, ""Maybe You're Gone"" (written by Danny Scherr), was later used over the end credits of the movie ""The Girl Next Door"" (2004).",3,6,== Musical career == | === 2000–2006: Career beginnings ===,19323808,2004-01-01,2004-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"Rudolf's solo career took a detour in 2003, when recording engineer Jimmy Douglass introduced him to producer Timbaland.",5,6,== Musical career == | === 2000–2006: Career beginnings ===,19323808,2003-01-01,2003-12-31,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"Rudolf was invited to watch a recording session, but, at Timbaland's urging, soon found himself participating, by playing guitar on Lil' Kim's 2003 hit ""The Jump Off.""",6,6,== Musical career == | === 2000–2006: Career beginnings ===,19323808,2003-01-01,2003-12-31,ML
2007–2009,CD,YEAR_REGEX_1,TIME,time_reference,2007–2009:,1,7,== Musical career == | === 2007–2009: Major label success ===,19323808,2007-01-01,2009-12-31,ML
