time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
2 April 1927,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Jerzy Katlewicz (2 April 1927 Bochnia – 16 November 2015 Kraków) was a Polish music conductor, pianist and Professor of the Academy of Music in Kraków since 1990.",0,0,,38491542,1927-04-02,1927-04-02,ML
16 November 2015,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Jerzy Katlewicz (2 April 1927 Bochnia – 16 November 2015 Kraków) was a Polish music conductor, pianist and Professor of the Academy of Music in Kraków since 1990.",0,0,,38491542,2015-11-16,2015-11-16,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"Jerzy Katlewicz (2 April 1927 Bochnia – 16 November 2015 Kraków) was a Polish music conductor, pianist and Professor of the Academy of Music in Kraków since 1990.",0,0,,38491542,1990-01-01,1990-12-31,ML
1952,CD,YEAR_REGEX_1,TIME,time_reference,"Katlewicz graduated from the same Academy in 1952 (then called Państwowa Wyższa Szkoła Muzyczna in Kraków), and served as conductor of the Kraków Philharmonic between 1952 and 1958 during the period of Stalinism in Poland (and its aftermath).",1,0,,38491542,1952-01-01,1952-12-31,ML
1952 and 1958,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Katlewicz graduated from the same Academy in 1952 (then called Państwowa Wyższa Szkoła Muzyczna in Kraków), and served as conductor of the Kraków Philharmonic between 1952 and 1958 during the period of Stalinism in Poland (and its aftermath).",1,0,,38491542,1952-01-01,1958-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,"He was appointed artistic director there a decade later, in 1968 and remained at his post until 1981.",2,0,,38491542,1968-01-01,1968-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,"He was appointed artistic director there a decade later, in 1968 and remained at his post until 1981.",2,0,,38491542,1981-01-01,1981-12-31,ML
1984–1985,CD,YEAR_REGEX_1,TIME,time_reference,In 1984–1985 he was artistic director of the Symphony Orchestra and Choir of the Polish Radio and Television state agency in Kraków.,4,0,,38491542,1984-01-01,1985-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"Katlewicz was the recipient of the Commander's Cross with Star of the Order of Merit of the Republic of Poland (1993), among other distinctions.",5,0,,38491542,1993-01-01,1993-12-31,ML
16 November 2015,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Born in Bochnia, he died on 16 November 2015 in Kraków.",6,0,,38491542,2015-11-16,2015-11-16,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,1993  Poland: Commander's Cross with Star of the Order of Merit of the Republic of Poland,0,2,== Awards ==,38491542,1993-01-01,1993-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,1993   Vatican: Decoration of Honour,0,3,== Awards ==,38491542,1993-01-01,1993-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,1999,0,4,== Awards ==,38491542,1999-01-01,1999-12-31,ML
1976,CD,YEAR_REGEX_1,TIME,time_reference,"1976 Canticum Canticorum Salomonis / Strophes / Cantata (LP),  Polskie Nagrania Muza",0,6,== Discography ==,38491542,1976-01-01,1976-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,1980 III Symfonia Pieśni Żałosnych Na Sopran I Orkiestrę Op.,0,7,== Discography ==,38491542,1980-01-01,1980-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,"36), 3 versions;  Polskie Nagrania Muza   1980 III Symfonia Pieśni Żałosnych Na Sopran I Orkiestrę Op.",2,7,== Discography ==,38491542,1980-01-01,1980-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,1993 III Symfonia - Symfonia Pieśni Żałosnych Na Sopran I Orkiestrę Op.,0,8,== Discography ==,38491542,1993-01-01,1993-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,"1993 Symphony No. 3 / Symfonia Pieśni Żałosnych Na Sopran I Orkiestrę Op.36  (CD, Album, RE)  Polskie Nagrania Muza1986  Mazurian Chronicles II / Musica Humana,  (LP)  Polskie Nagrania Muza",0,9,== Discography ==,38491542,1993-01-01,1993-12-31,ML
1961-68,CD,YEAR_REGEX_1,TIME,time_reference,In 1961-68 he was artistic director of Polish Baltic Opera and Philharmonic in Gdańsk.,3,0,,38491542,1961-01-01,1968-12-31,LLM
there a decade,EX DT NN,PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,,"He was appointed artistic director there a decade later, in 1968 and remained at his post until 1981.",2,0,,38491542,,,ML
