time_expression,POST_tag,time_token,type_token,time_expression_type,sentenceIndex,paragraphIndex,normalised_value_start,normalised_value_end,source
1944 to 1948,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,3,0,1944-01-01,1948-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,6,0,1955-01-01,1955-12-31,ML
1960,CD,YEAR_REGEX_1,TIME,time_reference,8,0,1960-01-01,1960-12-31,ML
1958,CD,YEAR_REGEX_1,TIME,time_reference,8,0,1958-01-01,1958-12-31,ML
1959,CD,YEAR_REGEX_1,TIME,time_reference,8,0,1959-01-01,1959-12-31,ML
1961,CD,YEAR_REGEX_1,TIME,time_reference,0,1,1961-01-01,1961-12-31,ML
1963,CD,YEAR_REGEX_1,TIME,time_reference,0,1,1963-01-01,1963-12-31,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,1,1,1964-01-01,1964-12-31,ML
1965,CD,YEAR_REGEX_1,TIME,time_reference,1,1,1965-01-01,1965-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,1,1,1967-01-01,1967-12-31,ML
the 1970s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,2,1,1970-01-01,1979-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,3,1,1969-01-01,1969-12-31,ML
the 1975,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,3,1,1975-01-01,1975-12-31,ML
1970,CD,YEAR_REGEX_1,TIME,time_reference,4,1,1970-01-01,1970-12-31,ML
the 1980s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,5,1,1980-01-01,1989-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,5,1,1981-01-01,1981-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,5,1,1986-01-01,1986-12-31,ML
1991,CD,YEAR_REGEX_1,TIME,time_reference,7,1,1991-01-01,1991-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,8,1,2006-01-01,2006-12-31,ML
"May 26 , 1926","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,0,3,1926-05-26,1926-05-26,ML
1927,CD,YEAR_REGEX_1,TIME,time_reference,6,3,1927-01-01,1927-12-31,ML
1932 to 1934,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,9,3,1932-01-01,1934-12-31,ML
1935,CD,YEAR_REGEX_1,TIME,time_reference,0,4,1935-01-01,1935-12-31,ML
1701,CD,YEAR_REGEX_1,TIME,time_reference,8,4,1701-01-01,1701-12-31,ML
1941,CD,YEAR_REGEX_1,TIME,time_reference,13,4,1941-01-01,1941-12-31,ML
January 1944,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,27,4,1944-01-01,1944-01-31,ML
July 1944,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,29,4,1944-07-01,1944-07-31,ML
1944–1948,NNS,YEAR_REGEX_1,TIME,time_reference,1,6,1944-01-01,1948-12-31,ML
September 1944,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,7,1944-09-01,1944-09-30,ML
2020,CD,YEAR_REGEX_1,TIME,time_reference,10,7,2020-01-01,2020-12-31,ML
"April 24 , 1945","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,1,8,1945-04-24,1945-04-24,ML
1945,CD,YEAR_REGEX_1,TIME,time_reference,0,9,1945-01-01,1945-12-31,ML
March 1946,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,6,9,1946-03-01,1946-03-31,ML
1946,CD,YEAR_REGEX_1,TIME,time_reference,10,9,1946-01-01,1946-12-31,ML
1947,CD,YEAR_REGEX_1,TIME,time_reference,10,9,1947-01-01,1947-12-31,ML
August 1947,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,14,9,1947-08-01,1947-08-31,ML
March 1948,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,15,9,1948-03-01,1948-03-31,ML
1948–1950,CD,YEAR_REGEX_1,TIME,time_reference,1,10,1948-01-01,1950-12-31,ML
August 1948,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,0,11,1948-08-01,1948-08-31,ML
December 1948,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,9,11,1948-12-01,1948-12-31,ML
