time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"March 1 , 1978","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Sakura Nogawa (野川 さくら, Nogawa Sakura, born March 1, 1978) is a Japanese voice actress and singer.",0,0,,1399656,1978-03-01,1978-03-01,ML
August 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In August 2013, she took a break from voice acting and singing due to poor health and returned a year later.",1,0,,1399656,2013-08-01,2013-08-31,ML
a year,DT NN,INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"In August 2013, she took a break from voice acting and singing due to poor health and returned a year later.",1,0,,1399656,,,ML
February 2017,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In February 2017, she announced that she had already changed the agency of Office Anemone.",2,0,,1399656,2017-02-01,2017-02-28,ML
2001-08-01,JJ,YEAR_REGEX_1,TIME,time_reference,2001-08-01: Soyokaze no Rondo,0,65,== Discography == | === Singles ===,1399656,2001-08-01,2001-08-01,ML
2002-01-26,JJ,YEAR_REGEX_1,TIME,time_reference,2002-01-26: Heart no Puzzle,0,66,== Discography == | === Singles ===,1399656,2002-01-26,2002-01-26,ML
2002-08-07,JJ,YEAR_REGEX_1,TIME,time_reference,2002-08-07:,0,67,== Discography == | === Singles ===,1399656,2002-08-07,2002-08-07,ML
2003-07-24,JJ,YEAR_REGEX_1,TIME,time_reference,2003-07-24: SAKURA Magic ~shiawase ni narou~,0,68,== Discography == | === Singles ===,1399656,2003-07-24,2003-07-24,ML
2004-10-27,JJ,YEAR_REGEX_1,TIME,time_reference,2004-10-27:,0,69,== Discography == | === Singles ===,1399656,2004-10-27,2004-10-27,ML
2004-12-01,JJ,YEAR_REGEX_1,TIME,time_reference,2004-12-01:,0,70,== Discography == | === Singles ===,1399656,2004-12-01,2004-12-01,ML
2006-01-25,JJ,YEAR_REGEX_1,TIME,time_reference,2006-01-25: Motto! — anime television series Magikano opening theme,0,71,== Discography == | === Singles ===,1399656,2006-01-25,2006-01-25,ML
2006-10-04,JJ,YEAR_REGEX_1,TIME,time_reference,2006-10-04:,0,72,== Discography == | === Singles ===,1399656,2006-10-04,2006-10-04,ML
2006-11-,JJ,YEAR_REGEX_1,TIME,time_reference,2006-11-? :,0,73,== Discography == | === Singles ===,1399656,,,ML
2008-10-22,JJ,YEAR_REGEX_1,TIME,time_reference,2008-10-22: Eternal Memory - Radio drama Thor Code opening theme,0,74,== Discography == | === Singles ===,1399656,2008-10-22,2008-10-22,ML
2009-,JJ,YEAR_REGEX_1,TIME,time_reference,2009-?-?:,0,75,== Discography == | === Singles ===,1399656,,,ML
2009-,JJ,YEAR_REGEX_1,TIME,time_reference,2009-?-?:,0,76,== Discography == | === Singles ===,1399656,,,ML
2010-01-29,JJ,YEAR_REGEX_1,TIME,time_reference,2010-01-29:,0,77,== Discography == | === Singles ===,1399656,2010-01-29,2010-01-29,ML
2010-07-28,JJ,YEAR_REGEX_1,TIME,time_reference,2010-07-28: Heavenly Days,0,78,== Discography == | === Singles ===,1399656,2010-07-28,2010-07-28,ML
Days,NNS,TIME_UNIT_REGEX,TIME,time_reference,2010-07-28: Heavenly Days,0,78,== Discography == | === Singles ===,1399656,,,ML
2003-02-05,JJ,YEAR_REGEX_1,TIME,time_reference,2003-02-05: SAITA,0,80,== Discography == | === Albums ===,1399656,2003-02-05,2003-02-05,ML
2004-03-01,JJ,YEAR_REGEX_1,TIME,time_reference,2004-03-01: U. La.Ra,0,81,== Discography == | === Albums ===,1399656,2004-03-01,2004-03-01,ML
2005-03-24,JJ,YEAR_REGEX_1,TIME,time_reference,2005-03-24:,0,82,== Discography == | === Albums ===,1399656,2005-03-24,2005-03-24,ML
2005-08-03,JJ,YEAR_REGEX_1,TIME,time_reference,2005-08-03: Cherries — character & theme song best,0,83,== Discography == | === Albums ===,1399656,2005-08-03,2005-08-03,ML
2006-04-12,JJ,YEAR_REGEX_1,TIME,time_reference,2006-04-12: Tenohira no naka no Lupica,0,84,== Discography == | === Albums ===,1399656,2006-04-12,2006-04-12,ML
2007-08-01,JJ,YEAR_REGEX_1,TIME,time_reference,2007-08-01:,0,85,== Discography == | === Albums ===,1399656,2007-08-01,2007-08-01,ML
2010-08-25,JJ,YEAR_REGEX_1,TIME,time_reference,2010-08-25: Happy Harmonics,0,86,== Discography == | === Albums ===,1399656,2010-08-25,2010-08-25,ML
2010-11-14,JJ,YEAR_REGEX_1,TIME,time_reference,2010-11-14: Live Tour 2010 ~Happy,0,88,== Discography == | === Live ===,1399656,2010-11-14,2010-11-14,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,2010-11-14: Live Tour 2010 ~Happy,0,88,== Discography == | === Live ===,1399656,2010-01-01,2010-12-31,ML
