,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"John Philip ""Jake"" Thackray (27 February 1938 – 24 December 2002) was an English singer-songwriter, poet and journalist.",1.6424539e-07,4.0155886e-05,5.333168e-06,4.043474e-08,0.81363195,0.18632239
1,"Best known in the late 1960s and early 1970s for his topical comedy songs performed on British television, his work ranged from satirical to bawdy to sentimental to pastoral, with a strong emphasis on storytelling, making him difficult to categorise.",0.0009413575,0.09465693,8.0682675e-08,0.00013978174,3.1795366e-07,0.9042615
2,"Thackray sang in a lugubrious baritone voice, accompanying himself on a nylon-strung guitar in a style that was part classical, part jazz.",1.7190157e-05,0.46672732,0.0009520446,0.0035952413,0.52870595,2.2556535e-06
3,"His witty lyrics and clipped delivery, combined with his strong Yorkshire accent and the northern setting of many of his songs, led to him being described as the ""North Country Noël Coward"", a comparison Thackray resisted, although he acknowledged his lyrics were in the English tradition of Coward and Flanders and Swann, ""who are wordy, funny writers"".",0.20605794,0.15443231,0.5946155,0.00021944215,0.006878416,0.037796404
4,"However, his tunes derived from the French chansonnier tradition: he claimed Georges Brassens as his greatest inspiration and he was also influenced by Jacques Brel and Charles Trenet.",0.011075712,0.014483784,0.38714132,0.0635638,0.5237307,4.6646137e-06
5,He also admired Randy Newman.,2.8643876e-06,0.14717078,0.1535769,0.006365449,0.6928839,1.6374925e-07
6,"He was admired by, and influenced, many performers including Jarvis Cocker, Mike Harding, Momus, Ralph McTell, Morrissey, Alex Turner, and Jasper Carrott.",0.4428573,0.055857617,0.023032589,0.39890495,0.07902811,0.00031938736
7,==,0.12487812,0.21344274,0.0013716157,0.001702681,0.65860474,7.902393e-08
8,Early life ==,0.0019447311,0.1456498,0.022118498,4.7269286e-06,0.8208643,0.009417961
9,"John Philip Thackray was born in Leeds, West Riding of Yorkshire, the son of Ernest Thackray, a policeman, and Ivy May Thackray, née Armitage.",1.2294791e-11,3.9327444e-10,1.1962278e-10,7.19817e-12,0.999998,1.9944537e-06
10,"He was educated at the Jesuit St. Michael's College in Leeds and a Jesuit boarding school in Dolgellau, north-west Wales, and considered joining the priesthood, but instead chose to study Modern Languages at Durham University.",6.523404e-09,1.5635945e-06,0.99999845,4.6774085e-11,2.9067666e-12,1.3545744e-13
11,"After graduation he spent four years teaching English, mainly in France – in Lille, Brittany and the Pyrenees – but also including six months in Algeria at the height of the war for independence in 1961–1962.",3.256766e-05,5.7967085e-08,0.99996626,1.0871508e-06,2.7153495e-08,4.724661e-08
12,During his time in France he had some of his poetry published and discovered the chansonnier tradition and in particular the work of Georges Brassens.,0.0012310807,0.09326791,0.00013291762,0.90533864,2.3196775e-05,6.290279e-06
13,"""I missed out on rock and all my influences were French,"" he would later say.",6.438084e-05,0.99172825,0.008199087,3.515549e-06,4.5626757e-06,7.179121e-14
14,"In 1966, he had two brief columns – What is a Prof?",0.0010188187,1.5569586e-06,0.9985876,1.9865494e-08,4.348531e-13,0.00039200517
15,and What is a Student?,7.812882e-08,2.414254e-05,0.99985456,2.0776107e-10,0.00012110949,1.1197032e-07
16,published in the BBC's The Listener magazine.,9.797731e-11,0.00020875533,3.6619796e-05,2.3920746e-10,2.6370338e-07,0.99975437
17,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
18,Musical career ==,1.0,7.526024e-13,7.057411e-16,6.6673557e-17,1.6472502e-15,1.7826384e-15
19,"In 1964 Thackray returned to his native Yorkshire, teaching at Intake School in Bramley, Leeds.",6.767324e-08,7.1095865e-06,0.9999927,5.822802e-12,1.2741918e-07,2.4959765e-09
