,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Lam Bun-Ching (Chinese: 林品晶; Jyutping: Lam4 Ban2 Jing1; b. Macau, 1954) is a Chinese American composer, pianist, and conductor.",0.0024886276,0.0023907702,6.202478e-05,0.14088085,0.8541661,1.1645201e-05
1,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
2,Early life and training ==,0.00024070051,1.5452915e-10,0.9990514,2.7946439e-12,0.0006894088,1.8471252e-05
3,Lam holds a B.A. degree in piano performance from the Chinese University of Hong Kong (1976).,3.705081e-06,5.0144422e-08,0.58351886,0.41646108,1.6064774e-05,3.0276684e-07
4,"She obtained a scholarship from the University of California at San Diego, where she studied composition with Bernard Rands, Robert Erickson, Roger Reynolds, and Pauline Oliveros, earning a Ph.D. in 1981.",1.7809893e-12,1.1145248e-09,1.0,1.2707351e-11,8.449713e-15,4.8714746e-08
5,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
6,Career ==,1.0,4.755348e-13,2.1761231e-17,4.5407227e-19,9.245165e-14,7.685994e-12
7,"In 1981, she was invited to join the music faculty of the Cornish College of the Arts in Seattle, where she taught until 1986.",1.1546512e-08,1.2106132e-07,0.9999999,2.8468328e-08,2.471415e-11,5.4649666e-12
8,"She has also served as the Jean MacDuff Vaux Composer-in-Residence at Mills College in Oakland, California, and in 1997 she served as a visiting professor of composition at Yale University and at Bennington College in Vermont.",7.6413684e-08,4.3842437e-07,0.9999981,1.3084727e-06,7.1535655e-12,1.5846486e-07
9,"Her music has been recorded on the CRI, Tzadik, Nimbus, Koch International Classics, Sound Aspect, and Tellus labels.",0.23531693,1.1559882e-07,0.037772514,0.7269105,1.2319467e-08,5.0888464e-11
10,Lam divides her time between Paris and New York.,0.98363334,0.0018985566,0.013423944,0.0010195926,2.3227285e-05,1.3865432e-06
11,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
12,Works ==,0.0010818349,3.7043478e-07,0.99861205,0.00019308338,0.00011262549,4.993878e-08
13,"Chamber opera Wenji: Eighteen Songs of a Nomad Flute ""文姬"" 2002 to a libretto bu Xu Ying.",0.000299615,0.014372277,0.00048156388,0.9847631,8.043405e-05,3.0399701e-06
14,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
15,References ==,2.507712e-05,0.018098895,8.9650435e-05,0.06194967,4.4582564e-09,0.9198367
16,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
17,External links ==,0.00023526642,1.3075892e-06,6.913511e-10,2.5650536e-07,3.6421334e-08,0.9997632
18,Bun-Ching Lam official site,0.2985414,0.050298106,0.00623003,0.006552791,0.63073254,0.0076451763
