,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Ustad  Zakir Hussain (born 9 March 1951) is an Indian tabla virtuoso, composer, percussionist, music producer and film actor.",0.98411167,1.8433911e-07,3.510839e-05,2.1219893e-07,0.0069510974,0.008901728
1,He is the  eldest son of tabla player Ustad Allah Rakha.,0.0046749483,7.817243e-07,6.190793e-07,0.97876155,0.0165356,2.6451711e-05
2,"He was awarded the Padma Shri in 1988, and the Padma Bhushan in 2002, by the Government of India presented by President Abdul Kalam.",3.164786e-13,2.3554875e-13,4.068309e-10,1.28887456e-14,4.2111347e-16,1.0
3,"He was also awarded the Sangeet Natak Akademi Award in 1990, given by the Sangeet Natak Academy, India's National Academy of Music, Dance and Drama.",4.2479074e-09,2.8946877e-06,1.1983568e-07,9.147246e-10,1.9489043e-08,0.999997
4,"In 1999, he was awarded the United States National Endowment for the Arts' National Heritage Fellowship, the highest award given to traditional artists and musicians.",0.002056497,0.00022572976,2.1004793e-05,8.297812e-06,7.4378127e-06,0.997681
5,==,0.124877945,0.21344653,0.001371655,0.001702694,0.6586011,7.902461e-08
6,Early life and education,1.0034215e-06,8.4857e-08,0.989184,4.8302115e-07,0.00058919046,0.010225159
7,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
8,Zakir Hussain was born on 9 March 1951 in Mahim (a suburb of Mumbai) in a Punjabi Dogra family.,0.025680305,7.4663417e-06,2.922873e-07,1.4793187e-09,0.2380587,0.73625326
9,Hussain was born to tabla maestro Ustad Alla Rakha.,0.060631502,8.872632e-05,1.5644579e-06,9.638263e-05,0.030305801,0.90887606
10,His mother's name was Bavi Begum.,3.2072001e-12,4.0309565e-08,5.8116116e-12,0.021593753,0.9778595,0.00054668874
11,"Although their family name is Qureshi, Zakir was given the surname Hussain.",0.0010647294,1.5143642e-05,1.8891003e-06,2.9355047e-06,0.89224154,0.106673755
12,"He attended St. Michael's High School in Mahim, and briefly attended St. Xavier's College, Mumbai.",5.14437e-10,0.9945057,0.002169969,0.002631195,1.4097254e-06,0.00069162383
13,Hussain was a child prodigy.,0.002074055,0.0073645534,1.7294711e-08,1.2175647e-07,0.99052244,3.8716862e-05
14,His father taught him Pakhawaj from the age of 3 years.,0.00074242015,7.615933e-09,0.9992434,3.208085e-08,1.35336595e-05,5.370342e-07
15,His father would wake him up at 3 a.m. and would teach him vocally by reciting different rhythms till 6 a.m. Zakir's father Alla Rakha belonged to the Punjab gharana tradition of tabla-playing.,0.0037803522,8.1233104e-08,0.49899417,0.006131212,0.4906153,0.00047880394
16,He gave his first concert at the age of seven.,0.9992741,8.940736e-06,2.527571e-06,0.0006075063,3.368639e-07,0.00010662535
17,He was touring by the age of eleven.,0.79616934,0.01770185,0.00028722713,0.0031696707,0.18267177,2.5962484e-07
18,He went to the United States in 1970 to accompany sitar maestro Ravi Shankar.,0.007996967,0.22028589,0.0014148634,0.17545909,1.5730977e-05,0.5948274
19,"After the tour was complete, he planned to study for a Ph.D. but instead he moved to the Bay Area to accompany Ali Akbar Khan, who was in need of a tabla player.",0.00047490213,0.95052207,0.048966043,3.4857807e-05,2.1606343e-06,6.439856e-11
20,"After that he began his international career, including more than 150 concert dates a year.",0.99997675,1.2737935e-09,3.7751082e-09,2.3239767e-05,4.2498044e-10,9.109409e-12
21,==,0.12487781,0.21344641,0.0013716524,0.0017026925,0.6586014,7.902465e-08
22,Career ==,1.0,4.7553666e-13,2.1761314e-17,4.5407573e-19,9.245199e-14,7.686009e-12
