,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Larry Michael Smith (born October 3, 1939) and lived in various small towns in Kansas before moving to Hollywood in 1958.",6.208069e-07,0.017014643,4.8866786e-09,4.5146615e-07,0.9829842,6.755843e-08
1,"Smith first appeared on Decca Records in 1960 with a rockabilly backbeat song, ""Sara Ruth"" which was written as a joke for a high school friend.",0.55397266,0.028084021,4.4303098e-07,0.41792482,1.2112729e-05,5.9497766e-06
2,"The other side of the record, ""Week of Loneliness,"" had a limited success in the Bay Area of California and in his adopted home town of Stockton, it was number one.",1.6023434e-07,4.973699e-06,4.5182785e-11,1.2640982e-07,6.2162195e-07,0.99999416
3,"In April, 1959, Billboard chose the record as a Billboard Pick.",0.9879865,0.0020551204,8.313924e-08,0.009935579,4.271627e-07,2.2278793e-05
4,"In 1962, Smith had a release on Era Records of ""By the Time You Read This Letter"" b/w ""That's What I'd Do"", which were recorded in the Gold Star Studios of Hollywood, the inventors of flanging and phasing.",0.019124093,7.669019e-06,6.0980924e-06,0.031633656,0.024104856,0.9251236
5,"Two originals were self-produced at the Oro Records studio in Modesto, California: ""The Meaning of Love"" b/w ""Pretty Little Baby"" with vocal backing by The Terrys, a four girl group from Stockton, California.",0.016276725,0.22896789,0.0242857,0.73044753,1.792519e-05,4.194773e-06
6,"Smith had independent releases on the label Orchid of Memphis, owned by Prewitt Rose: ""Pictures"" b/w ""Lightin' Up Behind The Barn"", recording as Smith and Morales, session at Gardnerville, NV; ""Love Of An Everyday Man"" b/w ""Country Rock and Roll"" as Carson Smith, co-written with Prewitt Rose, session in Lexington, Kentucky.",3.8615693e-05,0.00039419098,0.0015365287,0.51945215,0.35592523,0.122653276
7,"On his own label Smith recorded ""Arkansas River"" b/w ""Son of the Other Gun"" with Terry Mort, drums, and Bob Bales, bass, session Tulsa, Oklahoma.",1.9805702e-09,0.09353089,6.757707e-05,0.89026165,0.01612936,1.0522975e-05
8,Smith pursued writing and performing and any opportunity to record.,0.41328618,0.0037163643,0.00048157992,0.58228016,5.8309975e-05,0.00017741029
9,"In 1980 one of his compositions, ""We Have So  Much To Give"", was the California State Theme Song for The Council on Aging.",5.178036e-05,3.9111086e-08,0.0010937728,0.9109951,0.00041886288,0.08744039
10,"During Smith's career he was managed by Abe Olman, Fred Stryker and Prewitt Rose.",0.021573551,7.276503e-05,0.06887097,0.00017967029,0.8138853,0.09541776
11,"Smith now lives in Coffeyville, Kansas and continues to write and record.",1.5198493e-07,0.44658864,0.00040228243,0.0016478767,0.5510148,0.00034620936
12,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
13,References ==,2.507712e-05,0.018098895,8.9650435e-05,0.06194967,4.4582564e-09,0.9198367
