,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Leonel Edmundo Rivero (June 8, 1911 – January 18, 1986) was an Argentine tango singer, composer, and impresario.",7.829902e-06,0.019681942,9.9356155e-05,0.004436088,0.69823647,0.27753827
1,==,0.12487781,0.21344641,0.0013716524,0.0017026925,0.6586014,7.902465e-08
2,Biography ==,0.3559052,3.5694317e-10,3.2671758e-11,9.202376e-11,5.1270752e-05,0.64404356
3,===,0.0018069396,2.1080634e-05,2.7498947e-05,0.0004411985,0.99770325,1.2509541e-11
4,Early days =,6.82561e-05,0.000113922215,2.704287e-07,0.99969053,1.0250877e-07,0.00012695022
5,==,0.12487781,0.21344641,0.0013716524,0.0017026925,0.6586014,7.902465e-08
6,Rivero was born in the southern Buenos Aires suburb of Valentín Alsina.,0.0067195166,0.03425031,0.012159375,0.04540681,0.64346594,0.2579981
7,"Joining his father in some of his travels, he was exposed to the lifestyle and the music of the gauchos of Buenos Aires Province from his early days.",0.00035197954,0.03608706,0.96335596,6.7749693e-06,4.8890943e-05,0.00014929145
8,"His maternal great-grandfather, named Lionel, was a British immigrant, and fought against the Pampas tribes in the mid-19th century, being wounded by a spear.",1.5371863e-05,1.07310125e-05,1.10872776e-07,0.9923775,0.0075962353,2.5188482e-08
9,"From him, Rivero inherited his blond hair and his first name.",8.4660803e-07,2.2511368e-10,6.872888e-08,6.899669e-08,0.99999905,5.7229534e-11
10,"In his teens, Rivero's family moved to the Belgrano neighborhood, in the days where tango developed as a dancing phenomenon, but also as an ever more complex music form under the ""ABC"" of composers/directors Arolas, Bardi, and Cobián.",0.5993285,0.38318926,0.007444212,0.0006473778,0.0058786254,0.003512094
11,"At the same time, the themes of tango lyrics evolved from light-hearted ribaldry into more complex stories delving on love and manly honor.",2.606757e-05,0.24005803,0.00823741,3.7539987e-05,4.311161e-07,0.7516405
12,"Rivero learned classic guitar and also trained as a singer; he had a deep bass-baritone voice that was one of his trademarks, together with his huge hands (due to his acromegaly) that made him the butt of many jokes.",1.201368e-07,8.46235e-06,0.99994695,1.4712282e-07,4.437601e-05,1.2371869e-10
13,===,0.0018069396,2.1080634e-05,2.7498947e-05,0.0004411985,0.99770325,1.2509541e-11
