,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Richard Allan Ream (born August 8, 1961), better known by the stage name Rikki Rockett, is an American drummer for rock band Poison.",0.018966567,1.0494439e-08,1.500823e-09,0.3442899,0.6367435,9.864176e-10
1,The band has sold more than 45 million records worldwide and 15 million records in the United States alone.,0.9904066,2.809855e-07,0.00010295121,0.00948054,1.8276022e-07,9.489914e-06
2,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
3,Biography ==,0.3559052,3.5694317e-10,3.2671758e-11,9.202376e-11,5.1270752e-05,0.64404356
4,"Richard Allan Ream was born on August 8, 1961 in Mechanicsburg, Pennsylvania, the youngest of two children of Norman and Margaret Ream.",1.9955347e-05,1.4724044e-09,5.570918e-10,4.779149e-06,0.9998888,8.640121e-05
5,He attended Cedar Cliff High School in Camp Hill.,8.180932e-15,0.9894243,1.9805739e-05,0.0005299992,0.006713279,0.0033126723
6,"Before founding Poison with vocalist Bret Michaels, Rockett worked as a hairdresser, lifeguard, dishwasher, emergency medical technician and a suit salesman.",0.99346316,0.00065047754,2.7124975e-07,0.0055617318,0.0003243747,1.511644e-11
7,"In late 1993, Rockett discovered that the then guitarist Richie Kotzen of Poison was having a relationship with Deanna Eve, Rockett's fiancée at the time.",1.8541866e-07,0.10022915,4.479576e-10,0.898168,0.0016025942,1.1365772e-09
8,Kotzen was fired due to this incident.,0.009862906,0.97599673,0.014136351,7.3047124e-07,4.953583e-07,2.8355284e-06
9,"In VH1's Behind the Music, singer Bret Michaels said he never wanted to speak to Kotzen again.",7.163723e-08,0.9995326,0.00036113738,0.00010616159,9.227639e-09,4.3974406e-09
10,"In 1995 Rikki co-created and coloured the 6 issue comic book series, Sisters Of Mercy, published by Maximum Press.",9.356414e-08,1.5753191e-07,1.04612964e-10,0.9999994,2.9808558e-07,6.9525614e-13
11,"After almost 20 years with Poison, Rockett released his first solo album Glitter 4 Your Soul on January 7, 2003 which was distributed online.",0.7604228,5.455633e-06,1.0464515e-09,0.002689686,5.1603237e-09,0.23688212
12,The album was a tribute to 1970s glam rock.,0.94947284,0.00014960112,2.156414e-08,0.05007779,1.3031447e-05,0.00028666918
13,He also guested on Britny Fox's Bite Down Hard.,2.9209925e-06,0.070849724,0.098755226,0.83015686,0.00021761218,1.7581166e-05
14,"On April 26, 2007, Rockett announced the creation of Rockett Drum Works Inc.",2.7546757e-05,0.9432224,3.5988243e-10,0.04619734,0.010551939,8.343466e-07
15,"It is a drum manufacturing company, specializing in the creation of ultra custom drum kits, snare drums and custom accessories.",0.0047685937,0.00039141506,4.8545085e-06,0.994826,9.0795575e-06,4.3982773e-08
16,"Prior to setting up his enterprise, Rockett worked for Chop Shop Custom Drum.",0.0004505781,0.7957334,1.6781301e-07,0.20366573,0.00013849436,1.1561505e-05
17,He departed after conflicting opinions with Chop Shop founder Brian Cocivera.,0.74730355,0.19615065,0.046363026,0.00049799803,9.001951e-05,0.009594757
