,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"William ""Kedar"" Massenburg (born 1963) is an American record producer and record label executive, who was the president of Motown Records from 1997 to 2004.",1.3418681e-08,4.9835123e-09,7.94944e-13,1.9604866e-05,0.99998033,5.245585e-10
1,Massenburg is best known for bringing Erykah Badu to fame.,4.43004e-09,1.797171e-07,5.6542998e-08,0.00016339235,0.9998363,1.1964868e-09
2,"He trademarked the term ""neo soul.",0.02310297,0.24969792,0.006813984,0.07130254,0.002376712,0.64670587
3,"""Massenburg is the founder, president and CEO of Kedar Entertainment.",2.8818134e-08,6.434935e-08,6.857651e-12,1.8499574e-06,0.999998,8.4181636e-08
4,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
5,Early life and education,1.0034215e-06,8.4857e-08,0.989184,4.8302115e-07,0.00058919046,0.010225159
6,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
7,"William ""Kedar"" Massenburg was born in 1963.",7.12102e-11,5.4362786e-10,1.290908e-12,1.3933939e-07,0.9999999,6.510156e-11
8,"Massenburg is a 1981 graduate of Erasmus Hall High School in Flatbush, Brooklyn, New York and a 1986 graduate of Central State University in Wilberforce, Ohio.",5.2110605e-09,2.0870037e-05,2.3444634e-05,7.161599e-08,0.99995494,6.675023e-07
9,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
10,Career ==,1.0,4.7553666e-13,2.1761314e-17,4.5407573e-19,9.245199e-14,7.686009e-12
11,"After college, Massenburg spent several years in marketing positions, including two years as a district manager for PepsiCo (maker of Pepsi Cola), and a year with SmithKline Beecham Clinical Labs Pharmaceuticals.",0.7370533,0.027147144,0.18170552,2.8944043e-05,0.053432748,0.0006324032
12,"In 1995, he established Kedar Entertainment, originating out of his New York home, with a $1,700 outlay from his own pocket and consisted of a desk set, fax machine, copier, and portable phone.",6.520576e-05,0.0003451087,4.309171e-11,0.00015125383,3.854404e-05,0.9993999
13,He became President and CEO.,0.99437076,0.0004144938,0.0011605914,2.0308173e-06,6.0624126e-05,0.00399151
14,"Involved in artist management, he directed the career of the pioneering rap group Stetsasonic for a time.",0.635367,0.00020327048,0.36201996,0.0024097648,3.3383405e-09,1.1101936e-10
15,"By 1994, Massenburg was negotiating artist contracts to the tune of more than $1 million a year.",0.9753067,0.014161641,4.9152735e-09,0.00035043978,0.009610314,0.0005709787
16,"His own salary was in six figures, and he had hired two assistants, one of them working out of a satellite office in Los Angeles.",0.08355016,0.0027339528,0.9136673,2.0682747e-07,7.0533574e-08,4.8230933e-05
17,"Massenburg later expanded his activities into production, music publishing, and publicity.",0.5716336,0.00051497156,0.00034569332,0.07905473,0.0037133954,0.34473768
18,"Massenburg was also responsible for signing the young rapper A+, and Freestyle Fellowship as well as Erykah Badu to their first major recording contracts.",0.52246034,0.00038644447,0.0008212477,0.15315084,0.32318112,2.650322e-09
19,He was also involved in the production of Chico Debarge's Long Time No See album which received high acclaim after Debarge's release from prison.,0.6309342,0.0004172175,3.550477e-05,0.36850438,6.0347705e-10,0.00010875333
20,===,0.0018069104,2.1080758e-05,2.7498896e-05,0.00044119143,0.9977034,1.2509519e-11
21,D'Angelo =,7.882543e-08,2.145547e-06,8.213317e-06,9.685182e-05,0.9998926,1.5959877e-07
22,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
23,Massenburg started managing the soul singer D'Angelo.,0.0015420993,9.204919e-06,0.73439795,2.5236599e-05,0.2640245,1.0058505e-06
24,"The singer's debut single ""Brown Sugar"" had done well at radio on Massenburg's East Coast home turf, but had failed to get crucial West Coast airplay.",0.31891835,0.00090144045,0.0008349202,0.0031157301,4.4046952e-05,0.6761855
25,"EMI worked with Massenburg and flew dozens of West Coast radio programmers and their dates, into New York for a D'Angelo performance, and for upscale dining and lodging accommodations.",0.022668088,0.008935129,0.0008419042,0.00074104324,0.25326145,0.71355236
26,"He later told the Minneapolis Star Tribune, ""Was it worth it to spend the money to fly all those programmers in?",1.4096273e-07,0.016743599,0.9697496,1.8927906e-06,0.0027444258,0.010760305
27,Absolutely!,6.901483e-08,0.0013176545,0.9900635,4.905653e-07,6.291386e-10,0.008618276
28,"We saw a substantial increase in radio airplay immediately after the show.""",0.00095344987,0.0061130025,0.005569914,0.00025180198,1.8215478e-05,0.9870936
29,===,0.0018069104,2.1080758e-05,2.7498896e-05,0.00044119143,0.9977034,1.2509519e-11
30,Erykah Badu ===,1.7631068e-09,2.0573276e-05,2.3827061e-08,3.224166e-05,0.9999472,5.8165688e-11
31,"In 1995, Kedar Entertainment signed one of its first artists Erykah Badu.",0.9924384,0.00013243109,1.3450351e-11,0.0036990775,0.0037297178,3.3832345e-07
32,Massenburg's work on behalf of Badu got him wide notice in the industry.,0.05368056,0.27050453,0.022090744,0.043435648,0.51706135,0.0932272
33,"His first move was to pass out 1,000 copies of Badu's debut single, ""On & On"", at the 1996 Soul Train Music Awards.",0.008760724,0.22976768,0.003989651,0.001352693,0.005702327,0.7504269
34,"""And man, when I heard it banging out of somebody's car going down the street that same night, I knew I had something.""",7.532172e-13,0.6202621,1.0841588e-07,2.2575263e-05,0.37971532,3.8926834e-11
35,Badu elucidated the new approach Massenburg was looking for.,2.5720176e-06,0.113803096,0.0024137169,0.00018604034,0.8832708,0.0003237404
36,===,0.0018069104,2.1080758e-05,2.7498896e-05,0.00044119143,0.9977034,1.2509519e-11
37,Neo Soul,6.293215e-09,0.9986172,6.167308e-08,2.3467267e-06,0.0009758457,0.00040451362
38,===,0.0018069104,2.1080758e-05,2.7498896e-05,0.00044119143,0.9977034,1.2509519e-11
39,"Massenburg wanted to start a genre that acknowledged the influence of hip-hop and of other electronics-influenced musical styles, but was a return to earlier forms.",7.682116e-08,2.0580497e-07,1.253994e-05,0.0003736827,0.9996136,1.5883058e-08
40,===,0.0018069104,2.1080758e-05,2.7498896e-05,0.00044119143,0.9977034,1.2509519e-11
41,Kedar Beverages LLC =,0.00015799435,0.015852867,1.341366e-07,0.029184382,0.07861703,0.8761876
42,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
43,"Massenburg founded Kedar Beverages LLC in 2005, which makes chardonnay, merlot and cabernet sauvignon.",1.2931133e-07,0.00057148613,1.5244365e-10,0.29625264,0.70317537,3.4574566e-07
44,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
45,Personal life ==,0.002554406,0.00046550567,4.8373266e-07,1.0761044e-09,8.063284e-05,0.996899
46,"As an adult, he has lived on the Upper West Side of Manhattan and in Saddle River, New Jersey.",0.0038372502,0.9946419,6.3224746e-08,8.1336864e-08,0.0015173204,3.257149e-06
47,"He currently has 3 children: Kayla Massenburg, Eliana Massenburg and Elijah Massenburg",3.6041391e-12,3.754819e-11,3.0736596e-12,1.0944782e-09,0.9999999,7.712972e-08
48,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
49,References ==,2.507712e-05,0.018098895,8.9650435e-05,0.06194967,4.4582564e-09,0.9198367
