,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Johanna Magdalena Beyer (July 11, 1888 – January 9, 1944) was a German-American composer and pianist.",1.3021532e-08,2.53387e-10,2.9220856e-13,0.00012159881,0.9998784,4.606691e-08
1,==,0.124877915,0.2134465,0.001371656,0.0017026935,0.65860116,7.9024545e-08
2,Biography ==,0.3559057,3.569422e-10,3.2671664e-11,9.202333e-11,5.1270752e-05,0.64404297
3,"Johanna Beyer was born in Leipzig, Germany, but very little is known about her life prior to her move to the United States in 1923.",5.942565e-07,3.4741308e-05,2.6227951e-08,0.018500034,0.98145527,9.366919e-06
4,"She sang for three years at the Leipziger Singakademie and graduated from the Deutscher Konservatorien and Musikseminare, having studied piano, harmony, theory, counterpoint, singing, and dancing.",9.9851984e-09,3.2909026e-10,0.9995739,0.00042616157,1.809785e-10,3.074275e-11
5,Colleagues in New York recalled that her pianism and musicianship were excellent and that her musical training seemed traditional and solid.,0.9911895,1.5641264e-05,0.0019797583,0.006314212,0.0004936494,7.342101e-06
6,"She spent 1911–1914 in America, though nothing is known of her activities during those years.",2.3710445e-05,0.0047206585,7.4078107e-06,0.9936614,9.379751e-06,0.0015774331
7,"Returning to the U.S. in 1923 (according to the biographical notes she provided in a Composers' Forum concert program), she studied at the Mannes College of Music, receiving two degrees by 1928.",1.6440203e-11,1.6838038e-07,0.9999999,1.3890954e-12,4.3768368e-14,4.1895738e-13
8,"She taught piano to support herself, and may have taught at Greenwich House Music School, but struggled to make ends meet, resorting at times to WPA work and Ladies Home Aid.",1.11793874e-07,6.6811346e-08,0.9999999,4.556327e-09,3.1577791e-09,2.1882405e-08
9,"In the late 1920s or early thirties she began studying with Ruth Crawford, Charles Seeger, and Dane Rudhyar and in 1934 took Henry Cowell's percussion class at the New School for Social Research.",1.8428171e-09,4.6246362e-07,0.9996897,0.00030986118,5.7983723e-10,8.673136e-09
10,"Her musical life during these years was intertwined with Seeger, Crawford, Cowell, John Cage, and others in this modernist circle such as Jessie Baetz, a now-forgotten composer and painter who studied with Beyer.",0.0033501068,0.7229379,0.00085768214,0.27248544,2.759911e-05,0.00034140307
11,"Her most intimate friendship was with Cowell; surviving correspondence reveals a tumultuous, and possibly romantic, relationship between the two composers.",9.100315e-06,0.48368323,0.46374533,3.2768014e-07,3.9774393e-09,0.052561987
12,Beyer acted as Cowell's informal agent and secretary from 1936 to 1941 on a voluntary basis (only receiving partial compensation in 1941).,0.22311197,4.065905e-05,1.7025437e-07,0.03715744,6.4261567e-06,0.73968333
13,"Though she was largely ignored as a composer, she did have a number of important performances.",6.296156e-08,1.3185472e-06,1.3211438e-08,0.99999857,3.7337328e-14,4.290247e-09
14,"The first was at the New School for Social Research in 1933, where her Three Songs for Soprano, Piano, and Percussion were performed.",3.0389458e-08,0.00014180123,0.00084611546,0.998995,1.5020174e-10,1.69905e-05
15,"A year later, the second movement from her Suite for Clarinet and Bassoon, performed in one of Henry Cowell's New Music Society of California concerts in San Francisco, was perceived as a ""doleful dull duet.""",0.02082453,0.024504988,0.23493943,0.71957856,2.7126425e-06,0.00014980021
16,Aaron Copland reviewed a New Music Quarterly Recording of the movement.,0.0001746694,9.66123e-07,2.2508004e-06,0.9996006,1.05544e-08,0.00022149862
17,"John Cage performed two movements of her ""Three Movements for Percussion"" in his northwestern percussion tours during the late 1930s.",1.4206518e-11,2.765858e-07,2.2363385e-07,0.9999995,4.2255756e-08,1.7450196e-08
18,"In 1936 her skills in multiple media came to the fore in her play, The Modern Composer, for which she wrote the lyrics, composed the incidental music, choreographed the modern ballet, designed and created the costumes, slides, and advertisements, directed the production, and performed the piano part.",0.0077483538,0.0013332466,2.040377e-06,0.99057555,2.978889e-10,0.00034080958
19,"The play was performed under the auspices of the Federal Music Project at the Central Manhattan Music Center, but manuscript sources for it have not yet been found.",2.767216e-10,0.94912213,3.723694e-11,0.05087717,6.5863804e-07,3.6673047e-08
