,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Malcolm Mitchell Young (6 January 1953 – 18 November 2017) was an Australian musician who was the co-founder, rhythm guitarist, backing vocalist and songwriter of the rock band AC/DC.",3.7716114e-07,2.0175348e-08,1.8113923e-08,0.9975073,0.0024923747,1.02355034e-13
1,"Except for a brief absence in 1988, he was with the band from its beginning in 1973 until retiring in 2014 due to health reasons.",0.99999976,1.3397642e-11,1.7292385e-12,2.3981343e-07,2.4144359e-15,8.502524e-12
2,"As a member of AC/DC, he was inducted into the Rock and Roll Hall of Fame in 2003.",0.00018658958,0.000848238,3.1483285e-08,0.99896514,2.186248e-11,2.9439216e-08
3,"Though his younger brother Angus was the more visible of the brothers, Malcolm was described as the driving force and the leader of the band.",0.00046374582,0.12090648,0.039683945,0.014772645,0.82097,0.0032031497
4,"In 2014, he stated that despite his retirement from the band, AC/DC was determined to continue making music with his blessing.",0.9999807,1.6181085e-08,5.614838e-10,1.927637e-05,3.2546897e-12,3.874904e-18
5,"As the rhythm guitarist, he was responsible for the broad sweep of the band's sound, developing many of their guitar riffs and co-writing the band's material with Angus.",0.026827935,0.022977335,0.0096513955,0.9405433,6.644284e-09,4.3435286e-09
6,Young left AC/DC in mid-2014 to receive treatment for dementia.,0.99995697,2.4623861e-05,1.549485e-07,1.7446617e-05,7.960825e-07,1.01603445e-13
7,"In September 2014, the band's management announced that he would be retiring permanently.",1.0,1.7722062e-12,2.1654278e-10,8.7595133e-13,8.182813e-14,4.229119e-15
8,He died from the effects of dementia on 18 November 2017.,0.0012360144,6.1717605e-05,0.0011769512,0.007082406,0.9904428,1.6082566e-07
9,==,0.12487812,0.21344274,0.0013716157,0.001702681,0.65860474,7.902393e-08
10,Early life ==,0.0019447311,0.1456498,0.022118498,4.7269286e-06,0.8208643,0.009417961
11,"Young's father, William Young (1911–1985), lived with his family at 6 Skerryvore Road in the Cranhill district of Glasgow.",8.681826e-11,2.0704383e-07,5.096671e-11,1.0512681e-11,0.99999976,1.0000181e-09
12,William worked first as a wheel boy in a rope works and then as a machine and saw operator in an asbestos and cement business.,0.0042100986,0.9799795,0.00014499092,2.2299504e-07,0.015665248,2.011182e-08
13,"In 1940, he joined the Royal Air Force and served in World War II as a flight engine mechanic.",0.9944142,7.23454e-06,1.6677362e-08,1.0192111e-06,0.005577498,7.609298e-09
14,"After the war, he worked as a yard man for a builder and then as a postman.",0.00011052843,0.2802097,0.18250084,1.2702189e-08,0.14839983,0.38877913
15,"He married Margaret (1913–1988; maiden name also Young), who was a housewife.",2.4989035e-09,2.6561157e-08,3.6981196e-11,2.2081998e-09,0.9999821,1.7890907e-05
16,"The ""big freeze"" of 1963 was one of the worst winters on record in Scotland, with snow 8 feet (2.4 m) deep.",5.3214415e-09,1.2208545e-06,3.6303565e-08,4.5802633e-08,0.99997485,2.3799164e-05
