,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Orrin Grant Hatch (born March 22, 1934) is an American attorney, retired politician, and composer who served as a United States Senator from Utah for 42 years (1977–2019).",0.95230734,1.5604664e-12,2.0258076e-06,0.0009808693,0.046709787,1.9831001e-10
1,He is the longest-serving Republican U.S. Senator in history and the longest-serving U.S. Senator from Utah.,0.9948708,5.2205046e-10,1.2271511e-06,0.0048637125,0.00026425597,8.054652e-08
2,"Hatch chaired the Senate Committee on Health, Education, Labor, and Pensions from 1981 to 1987.",0.99745005,5.4320654e-10,7.862749e-08,0.00015466631,0.0023950764,1.6983966e-08
3,He also served as chair of the Senate Judiciary Committee from 1995 to 2001 and 2003 to 2005.,0.053436432,0.004835833,0.00079189485,0.9409313,4.198618e-06,3.5643387e-07
4,"On January 3, 2015, after the 114th United States Congress was sworn in, Hatch became President pro tempore of the Senate.",0.9993826,2.4458125e-11,1.2171967e-08,0.0006172206,9.1841216e-08,4.172001e-13
5,He served as chairman of the Senate Finance Committee from 2015 to 2019.,0.22213018,6.0315764e-05,0.000121736426,0.7773127,0.00037511086,1.4287852e-09
6,Hatch led the efforts to pass the Tax Cuts and Jobs Act of 2017.,0.63429105,0.00043468372,4.446502e-05,6.0087255e-05,0.36516964,4.966237e-10
7,"He retired in January 2019 and was succeeded by the 2012 Republican presidential nominee, Mitt Romney.",0.9938198,1.8398353e-07,0.00076955155,4.010063e-07,0.005409896,1.7333768e-07
8,==,0.124878764,0.21344112,0.0013716007,0.0017026727,0.65860575,7.902396e-08
9,Early life and education,1.0034215e-06,8.4857e-08,0.989184,4.8302115e-07,0.00058919046,0.010225159
10,==,0.124878764,0.21344112,0.0013716007,0.0017026727,0.65860575,7.902396e-08
11,"Orrin Grant Hatch was born and raised in Pittsburgh, Pennsylvania.",1.0218652e-05,1.2034129e-13,4.3199055e-10,3.668759e-07,0.9999894,1.5449644e-14
12,"He is the son of Jesse Hatch (1904–1992), a metal lather, and his wife Helen Frances Hatch (née Kamm; 1906–1995).",3.9827572e-09,5.3645625e-12,1.0163849e-08,7.528784e-08,0.9999999,6.3526606e-10
13,"Hatch had eight brothers and sisters, two of whom did not survive infancy.",1.6853146e-07,1.1426987e-05,3.864987e-06,2.5880626e-08,0.999984,4.4791315e-07
