,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Antônio Carlos Gomes (Portuguese pronunciation: [ɐ̃ˈtonju ˈkaɾlus ˈɡomis]; Campinas, July 11, 1836 – Belém, September 16, 1896) was the first New World composer whose work was accepted by Europe.",0.0011517553,1.29465825e-05,0.009836764,0.8534785,0.05520273,0.080317296
1,"He was the only non-European who was successful as an opera composer in Italy, during the ""golden age of opera"", contemporary to Verdi and Puccini and the first composer of non-European lineage to be accepted into the Classic tradition of music.",0.1190956,0.035486676,0.00077187584,0.37447587,0.47010052,6.949126e-05
2,"Younger than Verdi, yet older than Puccini, Carlos Gomes achieved his first major success in a time when the Italian audiences were eager for a new name to celebrate and Puccini had not yet officially started his career.",0.0013590814,5.7224767e-08,6.938539e-05,0.99692255,0.0013125982,0.00033630434
3,"After the successful premiere of Il Guarany, Gomes was considered the most promising new composer.",0.79984325,1.806521e-07,6.6478503e-09,0.20004302,1.0909329e-07,0.00011345579
4,"Verdi said his work was an expression of ""true musical genius"".",0.000721518,0.00015341624,0.0014459275,0.9976792,1.0736078e-09,3.9148008e-12
5,"Liszt said that “it displays dense technical maturity, full of harmonic and orchestral maturity.”",0.008838164,0.0049179974,0.97530353,0.0039575826,0.0066524125,0.00033034515
6,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
7,Life ==,6.295155e-12,0.9999999,1.4325473e-09,2.967463e-15,6.6470314e-08,1.3410589e-10
8,"He was born in Campinas, Empire of Brazil, son of Maestro Manuel José Gomes and Fabiana Maria Jaguari Cardoso.",3.1614163e-11,2.8955476e-09,6.6552843e-06,0.00033999,0.06878751,0.9308658
9,"His childhood's musical tendencies were soon stimulated by his father and by his older brother, José Pedro de Sant'Ana Gomes, also a conductor.",4.7664995e-05,8.5829915e-10,0.029795853,3.5890098e-06,0.9699616,0.00019124874
10,José Pedro was the most dedicated guide and adviser in his brother's artistic career.,0.92593455,9.971636e-06,0.028859457,6.0948445e-05,0.021106219,0.024028907
11,"He convinced Antônio to visit the Court where he became a protégé of Emperor Dom Pedro II, who, being notoriously interested in the careers of Brazilian artists and intellectuals, made it possible for Antônio Carlos to study at the Musical Conservatory of Rio de Janeiro.",5.2736382e-08,1.3526135e-05,0.99994767,2.6026968e-05,1.274911e-05,3.6616865e-10
12,"After having graduated with honours, Carlos produced his first opera, A noite do castelo (September 1861), which was a big success.",2.3903165e-06,0.0004175751,0.47261724,2.880014e-05,1.6353887e-08,0.52693397
13,"Two years later, he repeated it with his second opera, Joana de Flandres, which was considered superior to the first.",1.4208304e-07,3.824563e-09,0.058006134,0.9419924,1.3137055e-06,5.5867766e-08
14,These two pieces convinced the Emperor to offer him a Royal scholarship to study in Italy in 1864.,3.2417753e-05,0.39413556,0.6057254,2.8456536e-05,7.780501e-05,3.3162942e-07
15,"He studied in Milan at the local conservatory with Lauro Rossi and Alberto Mazzucato and completed in three years a course which was normally completed in four years, obtaining the title of Maestro Composer.",6.941456e-10,3.215694e-10,0.9999995,2.3578241e-07,2.6581552e-07,2.8174844e-11
16,"Interested in composing an opera which dealt with a truly Brazilian subject, Carlos Gomes chose as the theme of his next work the romance novel",1.5162962e-06,8.442378e-06,1.669986e-09,0.9997851,4.5768493e-06,0.00020033635
17,"O Guarani, by Brazilian writer José de Alencar.",1.5796203e-08,0.068039194,0.014992984,0.8109925,0.09660813,0.00936718
18,The opera was given an Indian subject and setting and it premiered in May 1870 at the La Scala Theater in Milan as Il Guarany.,0.8098175,2.0655925e-05,1.6154928e-07,0.18997334,5.647172e-06,0.00018266616
19,The success was enormous.,6.767273e-06,0.99993753,1.4923618e-05,3.306964e-05,3.7499044e-07,7.349681e-06
20,"Even the most strict musical critics compared the Brazilian musician to the great European maestros, such as Rossini and Verdi.",6.367442e-10,0.9668469,2.2330492e-05,0.03313014,7.340358e-07,2.5148314e-08
21,"The King of Italy, Victor Emmanuel II, decorated the creator of the opera, which was presented in all major European capitals.",0.00018956087,0.25142866,0.004677621,0.7372408,0.0064549176,8.414074e-06
22,"Before that year was over, Gomes returned to Brazil, where he organized the premiere of Il Guarany in Rio de Janeiro.",4.6078654e-05,1.0300945e-10,7.289057e-07,0.98345494,8.773994e-06,0.01648947
23,The piece achieved the same success Gomes had seen in Italy.,5.6949814e-09,0.003646967,1.120683e-06,0.9963505,2.987435e-09,1.36334e-06
24,"Returning to Italy, Carlos Gomes married Adelina Peri, an Italian pianist he had met while studying in Milan.",5.154414e-09,0.0011933042,2.951797e-08,2.1575286e-06,0.9778135,0.020991031
25,"He wrote the hymn Il saluto del Brasile for the centenary of American independence which was performed in Philadelphia, on July 19, 1876.",1.5394947e-13,3.5435016e-11,1.4348704e-10,0.9999995,6.0069006e-08,4.0406593e-07
26,"In 1883 the maestro traveled to Brazil, receiving homages in every city he visited.",2.8495633e-08,0.0024969417,0.0003679461,0.058334984,3.961879e-06,0.9387961
27,"When he returned to Italy, he dedicated himself to the composition of an opera themed against slavery, inspired by the liberation struggle of black slaves in Brazil, which got the title of Lo schiavo.",2.2741906e-06,2.8573628e-05,0.1237243,0.87624466,2.4243624e-07,4.1404571e-10
28,"The composition, which had been suggested by a great friend of Antônio's, a black engineer named André Rebouças, only debuted several years later in 1889.",4.427163e-05,0.7217692,0.01708395,0.19783422,0.0016916908,0.06157661
29,"When the Brazilian republic was proclaimed in 1889, Carlos Gomes, who at this time was in Campinas, sailed once more to Italy.",5.6243257e-12,1.6735377e-11,2.5711327e-06,0.99996495,2.8885848e-05,3.5591224e-06
30,"Faithful to the Brazilian monarchy and Dom Pedro II, Gomes refused the opportunity given to him by president Deodoro da Fonseca to compose the new Brazilian National Anthem.",1.7639812e-07,2.319825e-10,0.00034897562,0.99963903,2.1225171e-06,9.648312e-06
31,"In the following years, he composed the opera Condor and the cantata Colombo, for the Columbus Festival (October 12, 1892), in celebration of the fourth centenary of the discovery of America.",3.6161968e-08,3.8514318e-07,1.7668751e-06,0.99999785,6.081626e-09,3.632677e-08
32,"Invited by the governor of the Brazilian province of Pará to direct the Musical Conservatory, the maestro traveled to the capital Belém, willing to take the position.",0.025550643,6.035057e-05,0.9740772,0.00031174213,4.204591e-09,1.3166673e-08
33,"However, shortly after arriving, Carlos Gomes, by then an elderly man in poor health, died on September 16, 1896.",4.4320195e-10,7.2037674e-09,2.0118232e-10,4.957952e-09,0.9999994,6.3272e-07
34,"Besides his eight operas, he composed songs (3 books), choruses, and piano pieces.",4.6983314e-07,2.2966586e-10,1.038951e-07,0.9999994,6.875654e-09,4.5868274e-12
35,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
36,Gallery ==,0.057259884,0.00018375316,2.5880745e-06,1.665084e-11,6.0556627e-06,0.94254774
37,Many honours were given to conductor Carlos Gomes throughout Brazil and abroad where he ruled and made fame.,2.4143936e-09,4.0317885e-13,2.1128397e-09,2.8471526e-05,4.6248803e-11,0.9999715
38,Maestro Carlos Gomes,0.078769304,1.15960885e-08,9.3926525e-07,0.87294805,0.015163956,0.033117827
39,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
