,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Barbara Ann Lewis (born February 9, 1943) is an American singer and songwriter whose smooth style influenced rhythm and blues.",2.6291257e-06,0.003234095,0.02463026,0.972098,1.3152701e-05,2.1853633e-05
1,==,0.12487781,0.21344641,0.0013716524,0.0017026925,0.6586014,7.902465e-08
2,Career ==,1.0,4.7553666e-13,2.1761314e-17,4.5407573e-19,9.245199e-14,7.686009e-12
3,"Lewis was born in Salem, Michigan, United States.",6.6929225e-08,6.767092e-08,0.00015880284,4.4265773e-05,0.99979633,5.269234e-07
4,"She was writing and recording by her teens with record producer Ollie McLaughlin, a black DJ at Ann Arbor radio station WHRV, now WAAM.",0.055645086,7.3884526e-06,0.004149506,0.9344144,0.0011050148,0.0046785967
5,"Lewis' first single release in 1962, the uptempo ""My Heart Went Do Dat Da,"" did not chart nationally, but was a local hit in the Detroit, Michigan area.",1.1411001e-06,1.8188557e-07,4.0511011e-07,0.99999785,4.6896852e-07,3.2748346e-08
6,"She wrote all of the songs on her debut LP, including the hit ""Hello Stranger"" which reached No. 3 on the US Billboard Hot 100 chart, and featured extensive use of the Hammond organ.",7.5874266e-07,4.484551e-05,3.6806467e-09,0.99995434,4.4974465e-11,3.4877882e-11
7,"Lewis had moderate follow-up hits with ""Straighten Up Your Heart"" (#43) and her original ""Puppy Love"" (#38) before Bert Berns produced her million-seller ""Baby I'm Yours"" (U.S. #11), written by Van McCoy.",1.4033937e-05,5.829823e-05,0.002174892,0.64948744,0.017805768,0.33045956
8,"Berns also produced the followup ""Make Me Your Baby"" (U.S. #11) which had originally been recorded by the Pixies Three, and Lewis' final Top 40 hit ""Make Me Belong to You"" (#28 in 1966), written by Chip Taylor and Billy Vera.",2.480302e-06,8.8665274e-08,3.0282354e-07,0.99904877,0.0007572192,0.00019119153
9,"On August 8, 1969, together with actress Joanna Pettet, Lewis had lunch at the house of Sharon Tate in Benedict Canyon, Los Angeles, a few hours before Tate's murder there during the night that followed.",0.0035084817,0.8934879,3.20911e-07,0.00044124952,0.00022007093,0.10234203
