,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Raj Haldar (born August 1, 1981), better known by his stage name Lushlife, is an American rapper and record producer from Philadelphia, Pennsylvania.",0.0031717864,0.90360236,1.2590808e-06,5.2936008e-05,0.093056835,0.00011479455
1,He is the co-author of P Is for Pterodactyl: The Worst Alphabet Book Ever.,0.062683724,4.699204e-07,0.06908795,0.27814683,0.32015094,0.26993006
2,He is one half of The Skull Eclipses.,3.4941128e-05,0.4795873,0.0074528484,0.07454243,0.42497164,0.013410907
3,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
4,Early life ==,0.0019447302,0.14564976,0.022118486,4.7269286e-06,0.8208643,0.009417957
5,"Born on August 1, 1981, Haldar grew up in Glen Ridge, New Jersey.",3.0754186e-06,7.761324e-07,8.0128744e-11,2.662078e-12,0.99999475,1.3726409e-06
6,He is the son of a school teacher and an electrical engineer who emigrated from Bengal.,0.00047792032,2.9989685e-08,4.5062312e-05,7.7090834e-10,0.9989116,0.00056541373
7,"As a child, he had 12 years of classical piano lessons.",2.9285975e-06,1.3515099e-10,0.95113206,1.9198481e-08,0.04886504,1.4131597e-09
8,He played drums and wrote arrangements in a high school jazz band.,1.0750348e-09,4.7106493e-08,8.951537e-06,0.99994135,4.9751703e-05,4.6184607e-09
9,"After living in London and New York City, he settled in South Philadelphia circa 2005.",2.6643256e-05,0.99833614,0.00021198683,2.7695874e-06,0.0014204766,2.0093087e-06
10,==,0.12487781,0.21344641,0.0013716524,0.0017026925,0.6586014,7.902465e-08
11,Career ==,1.0,4.7553666e-13,2.1761314e-17,4.5407573e-19,9.245199e-14,7.686009e-12
12,"In 2005, Lushlife released a Kanye West/The Beach Boys mashup album, titled West Sounds.",0.0010835137,0.08372984,0.17936467,0.7213485,0.014363984,0.00010950643
13,"In 2009, he released Cassette City on Rapster Records.",2.0702383e-10,1.4199702e-07,0.00056163647,0.9994185,1.9835843e-05,2.0531014e-10
14,It included vocal contributions from Camp Lo and Elzhi.,0.00025347492,0.17354731,0.6463503,0.17983718,2.427254e-06,9.264577e-06
15,"In 2010, he was hired by Connectify, where he would serve as the marketing director.",0.9999993,4.7125113e-07,2.9143544e-07,3.4377867e-12,1.4187268e-14,3.2708731e-09
16,"In 2011, he released No More Golden Days.",0.70778036,0.010887737,1.5479081e-06,0.002438228,0.1376312,0.14126095
17,"In 2012, he released Plateau Vision on Western Vinyl.",0.97863984,6.333015e-05,6.794139e-05,0.02121499,1.3018946e-05,8.090576e-07
18,"In 2016, Lushlife released a collaborative album with production trio CSLSX, titled Ritualize, on Western Vinyl.",4.3465116e-06,0.00090466667,0.00012080042,0.9989697,4.636208e-07,4.001796e-10
19,"It included guest appearances from Killer Mike, Ariel Pink, RJD2, Deniro Farrar, Marissa Nadler, and Freeway.",5.4096918e-06,0.7459963,1.7452425e-07,0.25394326,1.1515789e-06,5.370033e-05
20,"In that year, he also released the No Dead Languages EP.",0.00028060135,9.886549e-05,0.033502765,0.9661176,1.03868004e-07,7.8359647e-10
21,"In that year, he left Connectify.",0.9999995,9.7816824e-11,2.0434284e-07,2.4308537e-07,4.1717466e-11,1.3942679e-09
22,"In 2017, he released My Idols Are Dead + My Enemies Are in Power.",0.00025711404,6.587333e-09,1.695524e-09,0.9997429,4.31793e-12,3.7076228e-11
23,"He co-wrote a children's book, titled P Is for Pterodactyl: The Worst Alphabet Book Ever, with Chris Carpenter.",0.025321307,4.592963e-08,0.00011670375,0.024215437,0.8559271,0.09441933
24,"Illustrated by Maria Tina Beddia, the book was published on Sourcebooks Jabberwocky in 2018.",0.027386455,0.004654061,8.4562445e-05,0.17314062,0.0015728698,0.79316145
25,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
26,Discography ==,0.9999943,1.2030752e-08,8.358399e-10,5.3618996e-06,2.8147706e-09,3.2553942e-07
27,===,0.0018069088,2.1080758e-05,2.7498896e-05,0.000441192,0.9977034,1.2509519e-11
28,Albums ===,1.4328867e-05,5.2965825e-06,9.111514e-05,9.328205e-08,2.5371507e-06,0.99988663
29,West Sounds (2005),0.00017417196,3.440202e-08,0.00022777289,0.0020402102,0.997546,1.1737614e-05
30,Order of Operations (2005),1.2362397e-12,9.878111e-05,0.8612227,0.13839386,0.000249659,3.5030007e-05
31,Order of Operations Instrumentals (2007) (with The Age of Imagination Quartet),1.171851e-07,1.9721999e-07,3.6652265e-05,0.9361217,0.06384137,4.7589085e-11
32,Cassette City (2009),7.997233e-10,3.7963858e-07,0.00032291294,0.020088727,0.97958803,3.437544e-08
33,No More Golden Days (2011),0.002352721,6.674455e-05,3.9354764e-09,3.4883652e-07,0.95599693,0.041583262
34,Plateau Vision (2012),0.9550501,0.035565995,0.0017663625,1.9181593e-05,0.0075981617,2.116091e-07
35,Ritualize (2016) (with CSLSX),7.6948005e-12,0.00025143515,2.846801e-09,0.0066936086,0.00024569966,0.9928093
36,My Idols Are Dead + My Enemies Are in Power (2017),0.9377852,0.060218208,0.00019493762,0.0017856105,1.4047116e-05,1.8252662e-06
37,=== EPs =,1.4247643e-06,0.0015096175,2.4117755e-06,0.99848276,3.5358926e-06,2.8008756e-07
38,==,0.12487781,0.21344641,0.0013716524,0.0017026925,0.6586014,7.902465e-08
39,Cherry Blossom Anthems (2006),0.00025835424,2.963164e-12,0.0007035696,0.98996466,0.0002450536,0.008828449
40,No Dead Languages (2016),1.1291732e-11,4.699033e-05,0.9999379,1.40007805e-05,1.1685675e-06,2.9651227e-12
41,===,0.0018069088,2.1080758e-05,2.7498896e-05,0.000441192,0.9977034,1.2509519e-11
42,Singles =,0.0003251476,0.15757537,0.0006179554,0.23594233,0.6034143,0.0021248762
43,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
44,"""No Foundation"" (2006)",0.99532557,7.111567e-07,9.453694e-06,8.992496e-05,0.003637544,0.0009367233
45,"""Still I Hear the Word Progress"" (2012)",0.9567033,0.031707335,1.6958065e-05,0.010525975,0.0010459216,4.179403e-07
46,"""Hale-Bopp Was the Bedouins (Shabazz Palaces Remix)"" (2012)",0.005298094,0.008550555,8.0330705e-05,0.9857072,1.18091485e-07,0.00036367355
47,"""She's a Buddhist, I'm a Cubist (Remix)"" (2012)",7.108879e-05,0.8384363,0.1562898,0.0024319391,0.002662768,0.00010819255
48,"""Toynbee Suite"" (2013)",0.0027552787,0.28482285,4.9549462e-06,0.71226317,0.0001523976,1.3702844e-06
49,"""Body Double"" (2015) (with CSLSX)",0.0002423312,0.031975053,0.09233569,0.0014109263,0.7045639,0.16947205
50,==,0.12487781,0.21344641,0.0013716524,0.0017026925,0.6586014,7.902465e-08
51,Books ==,1.5036741e-10,0.0001452171,0.9997936,2.5393868e-11,8.250156e-09,6.126436e-05
52,"P Is for Pterodactyl: The Worst Alphabet Book Ever by Raj Haldar and Chris Carpenter (Sourcebooks Jabberwocky, 2018)",0.00031207656,1.3505326e-09,0.9918365,0.003291913,0.0026136083,0.0019459546
53,ISBN 978-1-4926-7431-3,1.0303847e-05,4.263274e-12,6.423871e-07,2.7292065e-06,1.6014024e-05,0.9999703
54,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
55,References ==,2.5077119e-05,0.018098911,8.965051e-05,0.06194974,4.4582813e-09,0.9198366
56,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
57,Further reading ==,2.7499917e-08,0.9684456,3.2212086e-09,0.031358626,1.8709032e-06,0.00019392483
58,"Lushlife (March 7, 2012).",0.1728548,0.0059852116,0.0009021112,7.027012e-07,8.9161185e-05,0.820168
59,"""All Rap is Cloud Rap"".",0.029240213,0.114247285,0.013951087,0.0008175108,0.8417439,1.032728e-07
60,Impose.,4.111244e-05,2.580673e-07,0.32642922,0.6734186,1.6952566e-06,0.00010921699
61,"Archived from the original on June 11, 2012.",5.576089e-12,5.487665e-07,4.680188e-11,1.2263111e-13,2.2761739e-11,0.9999994
62,"Retrieved October 25, 2018.",4.8681984e-13,0.003271339,7.09996e-07,6.957143e-08,2.9963612e-10,0.9967278
63,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
64,External links ==,0.00023526642,1.3075868e-06,6.913511e-10,2.5650485e-07,3.6421334e-08,0.9997632
65,Official website,0.0012255516,4.507715e-12,3.0528519e-10,4.2257152e-08,5.405287e-12,0.99877435
66,Lushlife discography at Discogs,0.9998832,3.6327165e-05,4.8099196e-07,7.910684e-05,1.2053709e-09,7.998835e-07
