,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Vasilije Mokranjac (Belgrade, 11 September 1923 – Belgrade, 27 May 1984) was a Serbian composer, professor of composition at the Faculty of Music in Belgrade and a member of the Serbian Academy of Sciences and Arts.",1.7004424e-10,0.6266286,8.5505735e-07,7.377934e-07,0.37335292,1.689555e-05
1,He was one of the most prominent Serbian composers in the second half of the 20th century.,2.6306378e-05,0.7652984,0.006362066,0.010867662,0.20901507,0.00843051
2,"Although famed for his symphonies, he also wrote piano music, as well as music for radio, film and theatre.",2.7859562e-05,9.1395954e-08,3.4422868e-07,0.99997175,1.376316e-08,5.4737662e-11
3,"He won the most prestigious awards in former Yugoslavia, including the October Prize, the award of the Yugoslav Radio-Diffusion, as well as the Lifetime Achievement Award.",5.995381e-14,1.6183565e-11,5.178634e-10,2.9126538e-16,6.0086578e-15,1.0
4,==,0.12487878,0.21344116,0.0013716018,0.0017026735,0.6586057,7.902412e-08
5,Biography ==,0.3559064,3.5694386e-10,3.2671945e-11,9.202324e-11,5.1270898e-05,0.6440423
6,Vasilije Mokranjac was born into one of the most prominent Serbian musical dynasties.,3.7100225e-08,0.061213206,1.9446284e-07,4.74032e-06,0.9387818,1.6716992e-08
7,"His father, the cellist Jovan Mokranjac, was a nephew of the composer Stevan Stojanović Mokranjac; his mother Jelena, of Czech origin, was also a cellist.",8.0584267e-10,2.7838137e-06,0.00015343858,4.8332144e-08,0.9998437,2.9017835e-10
8,"However, Vasilije Mokranjac chose to study piano: from 1932 to 1942 he was studying privately with Alexei Butakov, and then he enrolled at the Belgrade Music Academy (nowadays Faculty of Music) to study with Emil Hajek; he graduated in 1948.",7.1817986e-08,0.01060025,0.88492936,6.3248676e-06,0.104463995,1.4086116e-10
9,"However, while studying piano, he became interested in composing music, so he enrolled to study composition with Stanojlo Rajičić and graduated in 1951.",3.951339e-08,0.096211314,2.0127794e-05,0.9037581,1.0331141e-05,8.491914e-13
10,"After graduating, he devoted himself to composing and teaching, and he never performed as a pianist.",0.0018822574,1.7307379e-07,0.07031899,0.9277966,2.7071914e-07,1.781015e-06
11,From 1948 to 1956 he taught at music schools “Josif Marinković” and “Mokranjac” (named after his grandfather) in Belgrade.,1.01764075e-11,5.366379e-05,0.9928599,2.1940965e-08,0.007084699,1.8090934e-06
12,"In 1956 he became a Lecturer at the Music Academy; in 1965 he was promoted into a Senior Lecturer, and in 1972 he became a Professor.",0.2243363,6.8949425e-06,0.7756568,3.6641536e-12,4.233217e-09,1.3763206e-09
