,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Earl-Jean Reavis (née McCrea;  born 1942) is an American former pop and R&B singer, who was a member of the vocal group, the Cookies.",4.0703086e-05,4.9048813e-05,4.9895004e-09,1.0523114e-05,0.9996706,0.00022918175
1,"Credited as Earl-Jean, she had a solo hit with the original version of ""I'm into Something Good"", written by Gerry Goffin and Carole King, and later a bigger hit for Herman's Hermits.",2.0833342e-05,2.0154295e-05,8.455523e-09,0.9999558,2.6723436e-07,3.0060282e-06
2,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
3,Early life ==,0.0019447302,0.14564976,0.022118486,4.7269286e-06,0.8208643,0.009417957
4,"Reavis was born in Brooklyn, New York, United States, but lived with her family in North Carolina from the age of two.",0.00033394963,0.49223977,0.0020873803,4.8249047e-05,0.4959314,0.0093592955
5,"They returned to Brooklyn to live in Coney Island when she was a young teenager, where she attended Lincoln High School.",0.00045037403,0.96529925,0.00014682603,0.00053247757,0.033571012,4.38675e-09
6,"In 1960, she married Grant Reavis, and had a child.",6.33072e-07,0.00016561206,5.505546e-07,6.2076975e-09,0.33801296,0.6618203
7,"Gerry Goffin and Earl-Jean McCrea (aka Jeanie Reavis) had a daughter together, while Goffin and King were still working together, as author Sheila Weller said in her book Girls Like Us, which chronicles the lives of King, Joni Mitchell and Carly Simon.",7.224855e-09,0.0004542019,1.931204e-07,0.25826666,0.6672514,0.07402745
8,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
9,Career ==,1.0,4.755348e-13,2.1761231e-17,4.5407227e-19,9.245165e-14,7.685994e-12
10,"Reavis's older sister, Darlene McCrea, and the other original members of the Cookies - a group first formed in 1954 - eventually evolved into Ray Charles' backing group, the Raelettes.",1.5536125e-05,0.9165035,1.7573343e-06,0.06455428,0.016015764,0.0029091977
11,"In 1961, Earl-Jean was persuaded to join a new version of the Cookies.",0.009848766,0.014862318,3.0155098e-07,1.2699138e-06,0.9751441,0.0001431799
12,"The group was signed to Goffin and King's Dimension record label in 1962, and scored hits with ""Don't Say Nothin' Bad (About My Baby)"", and ""Chains"" (later covered by the Beatles).",0.006844342,9.161052e-06,4.4696327e-07,0.9931364,9.754885e-06,6.8858847e-12
13,"She left the Cookies, and signed for Colpix, where she recorded the Goffin and King song ""I'm into Something Good"" (Colpix CP 729), which reached no. 38 in the United States on the Billboard Hot 100.",0.10513065,0.1067067,3.5336387e-09,0.78810567,1.7935232e-05,3.9025443e-05
14,"Later that year in Britain, a cover version by Herman's Hermits topped the charts.",0.734879,0.18016247,0.0019278576,0.0775004,0.0042311973,0.0012991205
15,"She recorded a follow-up single in 1964, again written by Goffin and King, called ""Randy"" (Colpix CP 748) but it failed to reach the chart listings.",9.926922e-05,0.22581847,1.1981537e-07,0.77406865,8.069398e-07,1.262559e-05
16,"She later worked as a specialist in early childhood, and opened a day care center.",0.9953556,0.00060984073,0.0002421563,0.0035732777,0.00010401315,0.000115010465
17,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
18,References ==,2.507712e-05,0.018098895,8.9650435e-05,0.06194967,4.4582564e-09,0.9198367
