,Sentence,Business meeting,Coincidence,Education,Music making,Personal life,Public celebration
0,"Isaac ""Jacky"" Bitton (born 2 December 1947) is a French-American musician.",1.1290748e-08,1.7135857e-10,1.1723999e-13,6.818849e-08,0.9999999,6.7013213e-09
1,"Initially gaining fame as the drummer for secular rock band Les Variations, Bitton became a baal teshuva through Chabad in the late 1970s and subsequently began a career in contemporary Jewish music.",0.46458063,0.31996512,4.97952e-12,0.21544518,9.071838e-06,9.1599395e-09
2,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
3,Early history ==,3.809346e-05,0.002193444,0.11273559,0.88502926,1.1972741e-06,2.4634555e-06
4,"Born in Casablanca, Morocco to a Jewish family, Bitton moved from Morocco to France alone at the age of 18.",0.000106195796,0.006051688,2.556745e-07,6.698838e-08,0.99384177,2.6515892e-08
5,"Together with his friends, he formed a rock group and played locally until getting noticed in 1969.",0.0074805846,0.1277902,5.080034e-07,0.8647284,1.7774444e-07,1.2163268e-07
6,"Les Variations opened for some of the top billed rockers of the day, such as Bachman–Turner Overdrive, Kiss, The Jimi Hendrix Experience, Cream, Taste and Aerosmith.",0.00047022934,0.9782493,2.8793127e-07,0.02128013,1.3706618e-07,9.458863e-09
7,"Having a close affinity to his Jewish roots, Bitton always wore the Star of David around his neck while performing.",0.08912652,4.4433335e-05,3.0834624e-07,0.8803332,0.030476173,1.9448376e-05
8,Bitton is said to have been rated at the time in the top three drummers of Europe.,0.0005346906,0.025519516,4.9445963e-09,0.97351575,0.00043004044,3.4565752e-09
9,He jammed with John Bonham and Robert Plant in a club in Belgium.,0.0009871091,0.120761536,0.0005282531,0.8776631,6.0065326e-05,3.5275878e-09
10,==,0.12487809,0.21344268,0.0013716145,0.0017026803,0.65860486,7.902394e-08
11,Jewish identity ==,0.0002874365,1.701289e-06,6.138914e-07,0.008723918,0.88671756,0.10426879
12,Bitton met Chabad emissaries (shluchim) who helped him further discover his Orthodox Jewish heritage.,1.0094327e-10,0.9999999,2.3183708e-10,4.18844e-09,1.7871973e-07,5.7419484e-08
13,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
14,Les Variations' end ==,0.028757028,0.73237264,1.0104797e-09,0.033360664,0.2055088,9.02952e-07
15,"By the end of 1975, Les Variations, with their new singer Robert Fitoussi, were nearing a deal to tour with the Rolling Stones.",0.00043891036,0.4946639,0.00082664023,0.50402856,4.1855306e-05,7.130131e-08
16,"The deal did not come to fruition, however, because the singer soon left the group.",0.996834,2.6337479e-05,0.0031201632,1.943032e-05,8.965366e-09,2.4743574e-10
17,"Bitton took the opportunity to go to New York, where he met the Lubavitcher Rebbe for the first time.",8.749983e-08,0.9999999,2.1669708e-12,2.0304487e-09,1.6399429e-11,1.8384547e-10
18,"Bitton settled in the Chabad Lubavitch neighborhood of Crown Heights, Brooklyn, where he still lives with his family.",0.6993042,0.27777123,3.2720817e-09,5.1447387e-05,0.02286655,6.5745407e-06
19,==,0.12487799,0.21344264,0.0013716135,0.0017026799,0.65860504,7.90238e-08
20,Music career after Les Variations: crossover into modern Jewish music ==,0.6576719,0.30598205,1.2564658e-08,0.0070662606,0.029279798,1.7422455e-08
21,"In 1977, the Baal Shem Tov Band (BSTB) was formed at the Lubavitch Rabbinical College of America, in Morristown, New Jersey, as part of an outreach program to college students.",0.00033487516,0.88896394,4.6837992e-11,0.11056957,5.835707e-09,0.00013162137
22,"The regular members included Menachem Schmidt(snare drum), Tzvi Freeman (acoustic guitar), Moshe Morgenstern (cello), and business and equipment manager Shlomo Sawilowsky.",0.05292939,5.2705687e-05,0.0005381127,0.94630975,0.00017016476,1.0583386e-10
23,They were occasionally complemented by a violinist and a flutist who attended the college.,0.0025339012,0.28873652,0.32397595,0.38473067,2.296878e-05,4.3334275e-08
24,"Subsequently, Bitton, who had moved to the nearby Crown Heights section of Brooklyn, New York, joined and completed the group.",0.003950999,0.9875196,6.5015837e-09,0.0065268283,0.0020025326,4.8942854e-09
25,"With the addition of Bitton, Schmidt was able to move to lead guitar, Freeman to rhythm guitar, and Morgenstern to bass guitar.",0.12441819,0.0067467852,5.2976497e-06,0.86813384,0.00069590495,1.3894144e-10
26,The combination of Schmidt's creative genius and powerful rock licks with Bitton's Sephardi/Moroccan rhythm and lead vocals produced an electric rock and roll sound.,0.00013904615,0.18517062,0.00037915548,0.8111799,0.003131322,6.047029e-12
