URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section,entType,wikiPageID
http://dbpedia.org/resource/E._M._Forster,740,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Forster,7,0.9999799646992026,1.928026811310749e-05,"Harold Forster Chapin (December 7, 1942 – July 16, 1981) was an American singer-songwriter, philanthropist, and hunger activist best known for his folk rock and pop rock songs.",0,0,,person,171050
http://dbpedia.org/resource/Harry_Chapin,404,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Chapin,15,0.9999977332767682,2.164876519990422e-06,"Harold Forster Chapin (December 7, 1942 – July 16, 1981) was an American singer-songwriter, philanthropist, and hunger activist best known for his folk rock and pop rock songs.",0,0,,person,171050
http://dbpedia.org/resource/Harry_Chapin,404,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Chapin,0,0.9949122664591952,0.0041130717087218,"Chapin, a Grammy Award-winning artist and Grammy Hall of Fame inductee, has sold over 16 million records worldwide.",2,0,,person,171050
http://dbpedia.org/resource/Harry_Chapin,404,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Chapin,0,0.9767527156629914,0.0186475507437406,Chapin recorded a total of 11 albums from 1972 until his death in 1981.,0,1,,person,171050
http://dbpedia.org/resource/Harry_Chapin,404,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Chapin,29,0.9985848160255112,0.0007615362522468,"As a dedicated humanitarian, Chapin fought to end world hunger.",0,2,,person,171050
http://dbpedia.org/resource/Harry_Chapin,404,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Chapin,9,0.9997563225598404,0.0001244298019708,"In 1987, Chapin was posthumously awarded the Congressional Gold Medal for his humanitarian work.",2,2,,person,171050
http://dbpedia.org/resource/Harry_Chapin,404,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Chapin,14,0.9990050380023376,0.0009906690540388,"Harry Forster Chapin was born on December 7, 1942 in New York City, the second of four children, who also included future musicians Tom and Steve.",0,4,== Biography ==,person,171050
http://dbpedia.org/resource/Jeanne_Duval,38,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Jeanne,17,0.4340228956251888,0.5445063721261152,"His parents were Jeanne Elspeth (née Burke), daughter of the literary critic Kenneth Burke, and Jim Chapin, a legendary percussionist.",1,4,== Biography ==,person,171050
http://dbpedia.org/resource/Edmund_Burke,1321,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Burke,38,0.601301262643719,0.4331844870680664,"His parents were Jeanne Elspeth (née Burke), daughter of the literary critic Kenneth Burke, and Jim Chapin, a legendary percussionist.",1,4,== Biography ==,person,171050
http://dbpedia.org/resource/Kenneth_Burke,228,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Kenneth Burke,78,1.0,5.847294188904129e-20,"His parents were Jeanne Elspeth (née Burke), daughter of the literary critic Kenneth Burke, and Jim Chapin, a legendary percussionist.",1,4,== Biography ==,person,171050
