URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section,entType,wikiPageID
http://dbpedia.org/resource/Bobby_Byrd,210,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Bobby Byrd,137,0.9996669526088504,0.0003331583486745,"He came to national public attention in the mid-1950s as the lead singer of the Famous Flames, a rhythm and blues vocal group founded by Bobby Byrd.",1,1,,person,15766
http://dbpedia.org/resource/James_Brown,4210,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",James Brown,181,0.9999999999692476,1.9487667320243888e-11,"With the hit ballads ""Please, Please, Please"" and ""Try Me"", Brown built a reputation as a dynamic live performer with the Famous Flames and his backing band, sometimes known as the James Brown Band or the James Brown Orchestra.",2,1,,person,15766
http://dbpedia.org/resource/James_Brown,4210,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",James Brown,205,0.9999999999692476,1.9487667320243888e-11,"With the hit ballads ""Please, Please, Please"" and ""Try Me"", Brown built a reputation as a dynamic live performer with the Famous Flames and his backing band, sometimes known as the James Brown Band or the James Brown Orchestra.",2,1,,person,15766
http://dbpedia.org/resource/Joel_Whitburn,783,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Writer,DBpedia:Person,DBpedia:Agent,DBpedia:Historian",Joel Whitburn,3,1.0,0.0,"In Joel Whitburn's analysis of the Billboard R&B charts from 1942 to 2010, Brown is ranked No. 1 in The Top 500 Artists.",4,3,,person,15766
http://dbpedia.org/resource/Su_Yung,81,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q13474373,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:Wrestler",Susie,75,0.9999548604660766,2.490677009710332e-05,"Brown was born on May 3, 1933, in Barnwell, South Carolina, to 16-year-old Susie (née Behling; 1916–2004) and 21-year-old Joseph Gardner Brown (1912–1993) in a small wooden shack.",0,5,== Early life ==,person,15766
http://dbpedia.org/resource/Thomas_Gardner_(planter),28,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Joseph Gardner,125,0.861538461393482,0.1607142857142871,"Brown was born on May 3, 1933, in Barnwell, South Carolina, to 16-year-old Susie (née Behling; 1916–2004) and 21-year-old Joseph Gardner Brown (1912–1993) in a small wooden shack.",0,5,== Early life ==,person,15766
http://dbpedia.org/resource/Saint_Joseph,3415,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q43115,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Cleric,DBpedia:Agent,DBpedia:Saint",Joseph,39,0.9780271580198732,0.02060972569629,"Brown's name was supposed to have been Joseph James Brown, but his first and middle names were mistakenly reversed on his birth certificate.",1,5,== Early life ==,person,15766
http://dbpedia.org/resource/James_Brown,4210,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",James Brown,46,0.999998595662012,8.902240898458881e-07,"Brown's name was supposed to have been Joseph James Brown, but his first and middle names were mistakenly reversed on his birth certificate.",1,5,== Early life ==,person,15766
http://dbpedia.org/resource/LeBron_James,6481,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",James,43,0.728462368751898,0.1231133284046872,"They later moved to Augusta, Georgia, when James was four or five.",4,5,== Early life ==,person,15766
http://dbpedia.org/resource/Louis_Jordan,565,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Louis Jordan,72,1.0,2.1227576243440303e-16,"He became inspired to become an entertainer after hearing ""Caldonia"" by Louis Jordan and his Tympany Five.",13,5,== Early life ==,person,15766
http://dbpedia.org/resource/Bobby_Byrd,210,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Bobby Byrd,17,0.9999830391090352,1.6961178635795608e-05,Brown met singer Bobby Byrd when the two played against each other in a baseball game outside the detention center.,17,5,== Early life ==,person,15766
http://dbpedia.org/resource/Ty_Lawson,721,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Lawson,73,0.5609426684071251,0.6609997870607288,Brown was released on a work sponsorship with Toccoa business owner S.C. Lawson.,20,5,== Early life ==,person,15766
http://dbpedia.org/resource/Ty_Lawson,721,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Lawson,0,0.6996325435954568,0.2844730199512903,Lawson was impressed with Brown's work ethic and secured his release with a promise to keep him employed for two years.,21,5,== Early life ==,person,15766
http://dbpedia.org/resource/Ty_Lawson,721,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q3665646,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BasketballPlayer",Lawson,35,0.5244032047021278,0.4944169079159636,"Brown went on to work with both of Lawson's sons, and would come back to visit the family from time to time throughout his career.",23,5,== Early life ==,person,15766
http://dbpedia.org/resource/Sarah,960,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Sarah,110,0.909295102608866,0.04451485370566,"Shortly after being paroled he joined the gospel group the Ever-Ready Gospel Singers, featuring Byrd's sister Sarah.",24,5,== Early life ==,person,15766
http://dbpedia.org/resource/Bobby_Byrd,210,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Bobby Byrd,24,0.999902868702578,9.714073281554434e-05,Brown eventually joined Bobby Byrd's group in 1954.,0,8,== Music career == | === 1953–1961: The Famous Flames ===,person,15766
http://dbpedia.org/resource/Arthur_Conan_Doyle,2791,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Doyle,67,0.6846330128779241,0.4146626633432141,"Along with Brown and Byrd, the group consisted of Sylvester Keels, Doyle Oglesby, Fred Pulliam, Nash Knox and Nafloyd Scott.",3,8,== Music career == | === 1953–1961: The Famous Flames ===,person,15766
http://dbpedia.org/resource/Graham_Nash,935,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Nash,96,0.9964995430246616,0.0016593105977157,"Along with Brown and Byrd, the group consisted of Sylvester Keels, Doyle Oglesby, Fred Pulliam, Nash Knox and Nafloyd Scott.",3,8,== Music career == | === 1953–1961: The Famous Flames ===,person,15766
http://dbpedia.org/resource/Walter_Scott,3823,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q36180,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Writer",Scott,118,0.682755613212329,0.2458229985022265,"Along with Brown and Byrd, the group consisted of Sylvester Keels, Doyle Oglesby, Fred Pulliam, Nash Knox and Nafloyd Scott.",3,8,== Music career == | === 1953–1961: The Famous Flames ===,person,15766
http://dbpedia.org/resource/Hank_Ballard,233,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Hank Ballard,33,1.0,0.0,"Influenced by R&B groups such as Hank Ballard and the Midnighters, the Orioles and Billy Ward and his Dominoes, the group changed its name, first to the Toccoa Band and then to the Flames.",4,8,== Music career == | === 1953–1961: The Famous Flames ===,person,15766
http://dbpedia.org/resource/Little_Richard,1802,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Little Richard,33,0.9999999349804106,5.701938725942133e-08,"In 1955, the group had contacted Little Richard while performing in Macon.",9,8,== Music career == | === 1953–1961: The Famous Flames ===,person,15766
http://dbpedia.org/resource/Little_Richard,1802,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Little Richard,162,0.9999999999348006,5.718255045395716e-11,"He then sent them to a local radio station to record a demo session, where they performed their own composition ""Please, Please, Please"", which was inspired when Little Richard wrote the words of the title on a napkin and Brown was determined to make a song out of it.",12,8,== Music career == | === 1953–1961: The Famous Flames ===,person,15766
http://dbpedia.org/resource/James_Brown,4210,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",James Brown,85,0.9999999919111532,5.127589617447646e-09,"That year the original Flames broke up, after Bart changed the name of the group to ""James Brown and The Famous Flames"".",17,8,== Music career == | === 1953–1961: The Famous Flames ===,person,15766
http://dbpedia.org/resource/Miles_Davis,4823,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Davis,62,0.99914803868676,0.0005543874151592,"Shortly afterwards, he recruited his first band, led by J. C. Davis, and reunited with Bobby Byrd who joined a revived Famous Flames lineup that included Eugene ""Baby"" Lloyd Stallworth and Bobby Bennett, with Johnny Terry sometimes coming in as the ""fifth Flame"".",19,8,== Music career == | === 1953–1961: The Famous Flames ===,person,15766
http://dbpedia.org/resource/Bobby_Byrd,210,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Bobby Byrd,87,1.0,6.620520005678592e-15,"Shortly afterwards, he recruited his first band, led by J. C. Davis, and reunited with Bobby Byrd who joined a revived Famous Flames lineup that included Eugene ""Baby"" Lloyd Stallworth and Bobby Bennett, with Johnny Terry sometimes coming in as the ""fifth Flame"".",19,8,== Music career == | === 1953–1961: The Famous Flames ===,person,15766
http://dbpedia.org/resource/Baby_Lloyd_Stallworth,38,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Lloyd Stallworth,168,1.0,0.0,"Shortly afterwards, he recruited his first band, led by J. C. Davis, and reunited with Bobby Byrd who joined a revived Famous Flames lineup that included Eugene ""Baby"" Lloyd Stallworth and Bobby Bennett, with Johnny Terry sometimes coming in as the ""fifth Flame"".",19,8,== Music career == | === 1953–1961: The Famous Flames ===,person,15766
http://dbpedia.org/resource/Bobby_Bennett_(The_Famous_Flames),52,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Bobby Bennett,189,0.9999991336534096,0.0,"Shortly afterwards, he recruited his first band, led by J. C. Davis, and reunited with Bobby Byrd who joined a revived Famous Flames lineup that included Eugene ""Baby"" Lloyd Stallworth and Bobby Bennett, with Johnny Terry sometimes coming in as the ""fifth Flame"".",19,8,== Music career == | === 1953–1961: The Famous Flames ===,person,15766
http://dbpedia.org/resource/Little_Willie_John,181,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Little Willie John,114,1.0,0.0,"Brown, the Flames, and his entire band debuted at the Apollo Theater on April 24, 1959, opening for Brown's idol, Little Willie John.",20,8,== Music career == | === 1953–1961: The Famous Flames ===,person,15766
http://dbpedia.org/resource/James_Brown,4210,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",James Brown,185,0.9999999998937028,6.739356779224788e-11,"By 1960, Brown began multi-tasking in the recording studio involving himself, his singing group, the Famous Flames, and his band, a separate entity from The Flames, sometimes named the James Brown Orchestra or the James Brown Band.",22,8,== Music career == | === 1953–1961: The Famous Flames ===,person,15766
http://dbpedia.org/resource/James_Brown,4210,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",James Brown,214,0.9999999998937028,6.739356779224788e-11,"By 1960, Brown began multi-tasking in the recording studio involving himself, his singing group, the Famous Flames, and his band, a separate entity from The Flames, sometimes named the James Brown Orchestra or the James Brown Band.",22,8,== Music career == | === 1953–1961: The Famous Flames ===,person,15766
