URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,sentence,sentenceIndex,paragraphIndex,section,entType,wikiPageID
http://dbpedia.org/resource/Elizabeth_Gilels,20,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Yelizaveta Gilels,74,1.0,0.0,"Top prizes were garnered by David Oistrakh, Boris Goldshtein (Goldstein), Yelizaveta Gilels and Mikhail Fikhtengoltz.",1,1,,person,3606301
http://dbpedia.org/resource/Mikhail_Fichtenholz,9,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Mikhail Fikhtengoltz,96,1.0,0.0,"Top prizes were garnered by David Oistrakh, Boris Goldshtein (Goldstein), Yelizaveta Gilels and Mikhail Fikhtengoltz.",1,1,,person,3606301
http://dbpedia.org/resource/Arthur_Grumiaux,77,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Arthur Grumiaux,164,1.0,0.0,"Everyone else had to be content with crumbs; the Belgian violin school, though still a source of pride, failed, and its absence at the final was much commented on; Arthur Grumiaux and Carlo Van Neste, both young and inexperienced, were not able to convince the jury.",2,2,,person,3606301
http://dbpedia.org/resource/Elizabeth_Gilels,20,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Elizaveta Gilels,61,1.0,0.0,"""He would go on to become a pedagogue as did David Oistrakh, Elizaveta Gilels, and others.",3,2,,person,3606301
http://dbpedia.org/resource/Joseph_Stalin,11209,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Joseph Stalin,21,1.0,7.353091214002958e-16,"During the height of Joseph Stalin's regime (Great Purge), Mikhail married the daughter of a high-ranking  government official, who subsequently  was executed as an ""enemy of the people"".",0,3,,person,3606301
http://dbpedia.org/resource/Natalya_Neidhart,939,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q13474373,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:Wrestler",Natalya,38,0.9507412183255596,0.0517112907524676,"Picking up where her father left off, Natalya Fikhtengoltz, a violinist and a talented teacher as well, is bringing up her students in the grand traditions bequeathed by the late Pyotr Stolyarsky.",0,7,,person,3606301
http://dbpedia.org/resource/Grand_Duchess_Olga_Nikolaevna_of_Russia,195,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Royalty",Olga,11,0.4129650084672217,0.62164374103135,"Fyodorova, Olga (2001).",0,9,== References ==,person,3606301
http://dbpedia.org/resource/Mikhail_Fichtenholz,9,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Mikhail Fikhtengoltz,1,0.9999999999999928,0.0,"""Mikhail Fikhtengoltz"".",1,9,== References ==,person,3606301
http://dbpedia.org/resource/David_Lee_Roth,680,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Roth,0,0.7528296762568948,0.217909878390275,"Roth, Henry (1997).",0,11,== References ==,person,3606301
http://dbpedia.org/resource/Elizabeth_Gilels,20,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Yelizaveta Gilels,74,1.0,0.0,"Top prizes were garnered by David Oistrakh, Boris Goldshtein (Goldstein), Yelizaveta Gilels and Mikhail Fikhtengoltz.",1,1,,person,3606301
