URI,support,types,entity,offset,similarityScore,percentageOfSecondRank,entType,sentence,sentenceIndex,paragraphIndex,section,wikiPageID
http://dbpedia.org/resource/United_States,551746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",American,65,0.999072938863568,6.496186448910604E-4,place,"Sidney Jay Sheinberg (January 14, 1935 – March 7, 2019) was an American lawyer and entertainment executive.",0,0,,3136059
http://dbpedia.org/resource/President_of_the_United_States,,http://dbpedia.org/ontology/Person,,,,,person,He served as President and CEO of MCA Inc. and Universal Studios for over 20 years.,1,0,,3136059
http://dbpedia.org/resource/Roman_Catholic_Diocese_of_Corpus_Christi,79,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:ClericalAdministrativeRegion,DBpedia:AdministrativeRegion,DBpedia:Diocese","Corpus Christi, Texas",129,0.9998324020502996,1.6762604348657186E-4,place,"Sheinberg, the son of Jewish immigrants, a Ukrainian mother, Tillie (Grossman), and a Polish father, Harry Sheinberg, grew up in Corpus Christi, Texas where he was born on January 14, 1935.",0,2,== Early life and education ==,3136059
http://dbpedia.org/resource/John_Marshall_Harlan_(1899–1971),347,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",Harlan,111,0.9847607101636732,0.0153759040744132,person,"In 1955, Sheinberg graduated from Columbia University and subsequently attended Columbia Law School, as both a Harlan Fiske Stone and James Kent Scholar, where he obtained his JD.",1,2,== Early life and education ==,3136059
http://dbpedia.org/resource/James_Kent,96,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q82955,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Agent,DBpedia:Politician",James Kent Scholar,134,1.0,0.0,person,"In 1955, Sheinberg graduated from Columbia University and subsequently attended Columbia Law School, as both a Harlan Fiske Stone and James Kent Scholar, where he obtained his JD.",1,2,== Early life and education ==,3136059
http://dbpedia.org/resource/California,196317,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",California,44,0.9997806432598878,1.5408378495098763E-4,place,"In the summer of 1958, Sheinberg arrived in California where he accepted a teaching position at UCLA School of Law.",0,4,== Career ==,3136059
http://dbpedia.org/resource/California,196317,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",California,42,0.9999851646826086,8.394545658183283E-6,place,"In 1959 while awaiting the results of his California Bar Examination, he joined the legal department of Revue Productions, the former television subsidiary of MCA Inc., and the predecessor of Universal Television, and began his career in the entertainment industry.",1,4,== Career ==,3136059
http://dbpedia.org/resource/Steven_Spielberg,4255,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Steven Spielberg,48,0.9999999981726404,1.827355127773606E-9,person,Sheinberg is credited with discovering director Steven Spielberg.,3,4,== Career ==,3136059
http://dbpedia.org/resource/Steven_Spielberg,4255,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Spielberg,38,0.9999999997805276,2.192396445760735E-10,person,"In the late 1960s, Sheinberg had seen Spielberg's first short film, Amblin, and signed the director, then 20, to a 7-year contract to the MCA/Universal Television in 1968.",4,4,== Career ==,3136059
http://dbpedia.org/resource/Steven_Spielberg,4255,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Steven Spielberg,16,0.9999999997375824,2.6240889812858745E-10,person,"As recounted by Steven Spielberg on numerous occasions, Sheinberg famously told him, ""a lot of people will stick with you in success; I'll stick with you in failure.",5,4,== Career ==,3136059
http://dbpedia.org/resource/Lew_Wasserman,144,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Lew Wasserman,128,1.0,0.0,person,"In June 1973, Sheinberg was elected President and Chief Operating Officer of MCA, Inc. and Universal Studios, serving alongside Lew Wasserman.",7,4,== Career ==,3136059
http://dbpedia.org/resource/President_of_the_United_States,,http://dbpedia.org/ontology/Person,,,,,person,"In June 1973, Sheinberg was elected President and Chief Operating Officer of MCA, Inc. and Universal Studios, serving alongside Lew Wasserman.",7,4,== Career ==,3136059
http://dbpedia.org/resource/Lew_Wasserman,144,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Lew Wasserman,38,1.0,0.0,person,"Having the benefit of being guided by Lew Wasserman, Sheinberg acknowledged that an essential part of being a mentor is having confidence in the people you're guiding and mentoring.",8,4,== Career ==,3136059
http://dbpedia.org/resource/Steven_Spielberg,4255,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Spielberg,31,0.9999999999820375,1.7944192740398847E-11,person,"All three films were Universal/Spielberg projects, beginning with 1975's Jaws, 1982's E.T. the Extra-Terrestrial and concluding with 1993's Jurassic Park.",11,4,== Career ==,3136059
http://dbpedia.org/resource/Steven_Spielberg,4255,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Spielberg,19,0.9999985285556104,1.4677978962634225E-6,person,"Sheinberg attached Spielberg to the project and despite many headwinds, pushed for the picture to be released.",1,5,== Career ==,3136059
http://dbpedia.org/resource/Steven_Spielberg,4255,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Spielberg,48,0.9999999737156035,2.6284386048738153E-8,person,"When 1975's Jaws ran over budget, Sheinberg had Spielberg's back—what skeptics dismissed as an overpriced B-movie became a horror classic that defined the new summer-blockbuster genre.",3,5,== Career ==,3136059
http://dbpedia.org/resource/Pluto,4032,"Wikidata:Q634,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:CelestialBody,DBpedia:Planet",Pluto,90,0.9999965226954464,3.477033313297166E-6,place,"Sheinberg famously wanted to change the name from ""Back to the Future"" to ""Space Man From Pluto"" despite the film having nothing to do with outer space, spacemen, or the dwarf planet Pluto.",5,5,== Career ==,3136059
http://dbpedia.org/resource/Pluto,4032,"Wikidata:Q634,Schema:Place,DBpedia:Place,DBpedia:Location,DBpedia:CelestialBody,DBpedia:Planet",Pluto,183,0.9999965226954464,3.477033313297166E-6,place,"Sheinberg famously wanted to change the name from ""Back to the Future"" to ""Space Man From Pluto"" despite the film having nothing to do with outer space, spacemen, or the dwarf planet Pluto.",5,5,== Career ==,3136059
http://dbpedia.org/resource/Outer_space,,http://dbpedia.org/ontology/Person,,,,,person,"Sheinberg famously wanted to change the name from ""Back to the Future"" to ""Space Man From Pluto"" despite the film having nothing to do with outer space, spacemen, or the dwarf planet Pluto.",5,5,== Career ==,3136059
