sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Itzhak Perlman (Hebrew: יצחק פרלמן‎; born August 31, 1945) is an Israeli-American violinist, conductor, and music teacher.",0,0,,168478,C,2,0,1
"Perlman has performed worldwide, and throughout the United States, in venues that have included a State Dinner at the White House honoring Queen Elizabeth II, and at President Barack Obama's inauguration.",1,0,,168478,C,3,2,0
"He has conducted the Detroit Symphony Orchestra, the Philadelphia Orchestra, and the Westchester Philharmonic.",2,0,,168478,N,0,0,0
"In 2015, he was awarded the Presidential Medal of Freedom.",3,0,,168478,C,0,0,1
"He has received 16 Grammy Awards, including a Grammy Lifetime Achievement Award, and four Emmy Awards.",4,0,,168478,N,0,0,0
==,0,1,== Early life ==,168478,N,0,0,0
Early life ==,1,1,== Early life ==,168478,N,0,0,0
Perlman was born in 1945 in Tel Aviv.,0,2,== Early life ==,168478,C,0,1,1
"His parents, Chaim and Shoshana Perlman, were Jewish natives of Poland and had independently immigrated to the British Mandate of Palestine (now Israel) in the mid-1930s before they met and later married.",1,2,== Early life ==,168478,C,0,4,1
Perlman contracted polio at age four and has walked using leg braces and crutches since then and plays the violin while seated.,2,2,== Early life ==,168478,N,0,0,0
"As of 2018, he uses crutches or an electric Amigo scooter for mobility.",3,2,== Early life ==,168478,C,0,0,1
Perlman first became interested in the violin after hearing a classical music performance on the radio.,4,2,== Early life ==,168478,N,0,0,0
"At the age of three, he was denied admission to the Shulamit Conservatory for being too small to hold a violin.",5,2,== Early life ==,168478,N,0,0,0
"He instead taught himself how to play the instrument using a toy fiddle until he was old enough to study with Rivka Goldgart at the Shulamit Conservatory and at the Academy of Music in Tel Aviv (now the Buchmann-Mehta School of Music), where he gave his first recital at age 10.",6,2,== Early life ==,168478,C,0,1,1
He moved to the U.S. at age 13 to study at the Juilliard School with the violin teacher Ivan Galamian and his assistant Dorothy DeLay.,7,2,== Early life ==,168478,C,3,1,0
==,0,3,== Career ==,168478,N,0,0,0
Career ==,1,3,== Career ==,168478,N,0,0,0
===,0,4,== Career == | === Performing ===,168478,N,0,0,0
Performing ===,1,4,== Career == | === Performing ===,168478,N,0,0,0
"Perlman appeared on The Ed Sullivan Show twice in 1958, and again in 1964, on the same show with the Rolling Stones.",0,5,== Career == | === Performing ===,168478,C,0,0,2
He made his debut at Carnegie Hall in 1963 and won the Leventritt Competition in 1964.,1,5,== Career == | === Performing ===,168478,C,0,1,2
"Soon afterward, he began to tour widely.",2,5,== Career == | === Performing ===,168478,N,0,0,0
"In addition to an extensive recording and performance career, he has continued to make appearances on television shows such as The Tonight Show and Sesame Street as well as playing at a number of White House functions.",3,5,== Career == | === Performing ===,168478,C,0,1,1
"Although Perlman has never been billed or marketed as a singer, he sang the role of ""Un carceriere"" (""a jailer"") on a 1981 EMI recording of Puccini's ""Tosca"" that featured Renata Scotto, Plácido Domingo, and Renato Bruson, with James Levine conducting.",0,6,== Career == | === Performing ===,168478,C,2,0,1
He had earlier sung the role in an excerpt from the opera on a 1980 Pension Fund Benefit Concert telecast as part of the Live from Lincoln Center series with Luciano Pavarotti as Cavaradossi and Zubin Mehta conducting the New York Philharmonic.,1,6,== Career == | === Performing ===,168478,Y,2,1,1
"On July 5, 1986, Perlman performed at the New York Philharmonic's tribute to the 100th anniversary of the Statue of Liberty, which was televised live on ABC.",0,7,== Career == | === Performing ===,168478,C,0,0,1
"The orchestra, conducted by Mehta, performed in Central Park.",1,7,== Career == | === Performing ===,168478,C,0,1,0
"In 1987, Perlman joined the Israel Philharmonic Orchestra (IPO) for its concerts in Warsaw and Budapest as well as other cities in Eastern bloc countries.",0,8,== Career == | === Performing ===,168478,C,0,2,2
"He toured with the IPO in the spring of 1990 for its first-ever performance in the Soviet Union, with concerts in Moscow and Leningrad, and again in 1994, performing in China and India.",1,8,== Career == | === Performing ===,168478,C,0,5,3
"In 2015, on a classical music program titled The Chamber Music Society of Lincoln Center produced by WQXR in New York City, it was revealed that Perlman performed the uncredited violin solo on the 1989 Billy Joel song ""The Downeaster Alexa"".",0,9,== Career == | === Performing ===,168478,Y,2,2,2
"While primarily a solo artist, Perlman has performed with a number of other musicians, including Yo-Yo Ma, Pinchas Zukerman, Jessye Norman, Vladimir Ashkenazy, Isaac Stern, and Yuri Temirkanov at the 150th anniversary celebration of Tchaikovsky in Leningrad in December 1990.",0,10,== Career == | === Performing ===,168478,Y,8,1,1
"As well as playing and recording the classical music for which he is best known, Perlman has also played jazz, including an album made with jazz pianist Oscar Peterson, and klezmer.",0,11,== Career == | === Performing ===,168478,C,2,0,0
"He has been a soloist in a number of film scores, such as the theme of the 1993 film Schindler's List by John Williams, which won an Academy Award for Best Original Score.",1,11,== Career == | === Performing ===,168478,C,0,0,1
"More recently, he was the violin soloist in the 2005 film Memoirs of a Geisha along with cellist Yo-Yo Ma.",2,11,== Career == | === Performing ===,168478,C,3,0,2
"Perlman played selections from the musical scores of the movies nominated for ""Best Original Score"" at the 73rd Academy Awards with Ma and at the 78th Academy Awards.",3,11,== Career == | === Performing ===,168478,N,0,0,0
===,0,12,== Career == | === Selected performances ===,168478,N,0,0,0
Selected performances ===,1,12,== Career == | === Selected performances ===,168478,N,0,0,0
