sentences,sentenceIndex,paragraphIndex,section,wikiId,meetup,people,place,timeExpression
"Alan ""Wally"" Waller or Wally Allen (born 9 April 1944) is an English bassist and producer.",0,0,,52837049,C,4,0,1
"He was a member of Pretty Things on their most famous records, S.F. Sorrow and Parachute.",1,0,,52837049,N,0,0,0
==,0,1,== Biography ==,52837049,N,0,0,0
Biography ==,1,1,== Biography ==,52837049,N,0,0,0
"Wally Waller was born Alan Edward Waller in Barnehurst and grew up in neighbouring Bexley, then in Kent.",0,2,== Biography ==,52837049,C,2,2,0
"In the early 1960s, Wally Waller played the rhythm guitar in Bern Elliott and the Fenmen, a five-piece beat and rhythm and blues band.",1,2,== Biography ==,52837049,Y,5,1,1
"They had a Top 20 hit with their cover of ""Money (That's What I Want)"" in December 1963.",2,2,== Biography ==,52837049,C,0,0,1
"When lead singer Bern Elliott left the band, early in 1964, the other four continued as The Fenmen, releasing a few singles with strong vocal harmonies, such as their cover of ""California Dreamin'"" in 1966.",3,2,== Biography ==,52837049,C,0,1,2
"Their last single, ""Rejected"", featured one of the first songs penned by Waller as an A-side.",4,2,== Biography ==,52837049,C,2,0,0
"In the early months of 1967, Wally Waller joined Pretty Things as a bass player, replacing John Stax.",5,2,== Biography ==,52837049,C,3,0,2
"At the same time, Jon Povey, the Fenmen's drummer, became the Pretty Things' keyboardist.",6,2,== Biography ==,52837049,N,0,0,0
"Waller was a childhood friend of lead singer Phil May, and they started writing songs together for the Things' third studio album, Emotions, released in 1967.",7,2,== Biography ==,52837049,C,4,0,2
"Their musical partnership continued on the next two albums, the rock opera S.F. Sorrow (1968) and its follow-up Parachute (1970), the latter being entirely written by May and Waller.",8,2,== Biography ==,52837049,C,2,0,3
Wally Waller left the Pretty Things in 1971 to take up a job as producer for EMI at the invitation of Norman Smith.,9,2,== Biography ==,52837049,C,3,0,1
"As a producer, he worked for Barclay James Harvest and Marcus Hook Roll Band, among others.",10,2,== Biography ==,52837049,C,1,0,0
"He also produced the Pretty Things' Freeway Madness under the alias ""Asa Jones"", since the Things were then signed to Warner Bros.",11,2,== Biography ==,52837049,N,0,0,0
"He contributed the song ""Over the Moon"" to the album and sang lead, also singing backing vocals on several other songs.",12,2,== Biography ==,52837049,C,0,1,0
He rejoined the Pretty Things from 1978 to 1981 and from 1994 to 2008.,13,2,== Biography ==,52837049,C,0,0,2
==,0,3,== Discography ==,52837049,N,0,0,0
Discography ==,1,3,== Discography ==,52837049,N,0,0,0
===,0,4,== Discography == | === With Pretty Things ===,52837049,N,0,0,0
With Pretty Things ===,1,4,== Discography == | === With Pretty Things ===,52837049,N,0,0,0
Emotions (1967),0,5,== Discography == | === With Pretty Things ===,52837049,C,0,0,1
Electric Banana (Library album by Pretty Things) (1967),0,6,== Discography == | === With Pretty Things ===,52837049,C,0,0,1
More Electric Banana (Library album by Pretty Things) (1968),0,7,== Discography == | === With Pretty Things ===,52837049,C,0,0,1
S.F. Sorrow (1968),0,8,== Discography == | === With Pretty Things ===,52837049,C,0,0,1
Even More Electric Banana (Library album by Pretty Things) (1969),0,9,== Discography == | === With Pretty Things ===,52837049,C,0,0,1
Philippe DeBarge (Pretty Things and Philippe Debarge - reissued as Rock St. Trop) (1969),0,10,== Discography == | === With Pretty Things ===,52837049,C,0,0,1
Parachute (1970),0,11,== Discography == | === With Pretty Things ===,52837049,C,0,0,1
Hot Licks (Library album by Pretty Things) (1973),0,12,== Discography == | === With Pretty Things ===,52837049,C,0,0,1
Live 1978 (1978),0,13,== Discography == | === With Pretty Things ===,52837049,C,0,0,2
Cross Talk (1980),0,14,== Discography == | === With Pretty Things ===,52837049,C,0,0,1
On Air (1982),0,15,== Discography == | === With Pretty Things ===,52837049,C,0,0,1
... Rage Before Beauty (1999),0,16,== Discography == | === With Pretty Things ===,52837049,C,0,0,1
Balboa Island (2007),0,17,== Discography == | === With Pretty Things ===,52837049,C,0,1,1
Resurrection (1998),0,18,== Discography == | === With Pretty Things ===,52837049,C,0,0,1
BBC Sessions (2003),0,19,== Discography == | === With Pretty Things ===,52837049,C,0,0,1
40th Anniversary - Live in Brighton (2006),0,20,== Discography == | === With Pretty Things ===,52837049,C,0,1,1
Live at Rockpalast (2014),0,21,== Discography == | === With Pretty Things ===,52837049,C,0,0,1
Bouquets From a Cloudy Sky (2014),0,22,== Discography == | === With Pretty Things ===,52837049,C,0,0,1
Live at the BBC (2015),0,23,== Discography == | === With Pretty Things ===,52837049,C,0,0,1
